Price,Address,Suburb,House Type,Number of Rooms,Number of Baths,Number of Parking,Area,Sold Date
"750,000 ","11 Buckley Street,",WODONGA VIC 3690,House,3,2,3,697m² ,18 Dec 2023
"440,000 ","215 Lawrence Street,",WODONGA VIC 3690,House,3,2,2,664m² ,18 Dec 2023
"770,000 ","37 Ruthven Circuit,",WODONGA VIC 3690,House,5,2,2,600m² ,15 Dec 2023
"550,000 ","33 Sadlier Street,",WODONGA VIC 3690,House,3,2,2,414m² ,12 Dec 2023
"820,000 ","8 Warwick Road,",WODONGA VIC 3690,House,4,2,2,"1,407m² ",12 Dec 2023
"630,000 ","4 Canary Court,",WODONGA VIC 3690,House,4,2,2,"1,082m² ",11 Dec 2023
"625,000","3 BALMORAL DRIVE,",WODONGA VIC 3690,House,3,2,3,852m² ,11 Dec 2023
"340,000 ","69 Trudewind Road,",WODONGA VIC 3690,House,3,1,5,692m² ,11 Dec 2023
"640,000 ","6 Dunluce Place,",WODONGA VIC 3690,House,3,2,2,814m² ,09 Dec 2023
"377,000 ","23 Belgrade Avenue,",WODONGA VIC 3690,House,3,1,2,583m² ,08 Dec 2023
"563,000 ","6 Carlisle Crescent,",WODONGA VIC 3690,House,4,2,3,"1,087m² ",08 Dec 2023
"360,000 ","5 Vienna Court,",WODONGA VIC 3690,House,3,1,2,604m² ,08 Dec 2023
"558,000 ","14 Jacka Street,",WODONGA VIC 3690,House,4,2,2,541m² ,08 Dec 2023
"850,000 ","9 Fenwick Court,",WODONGA VIC 3690,House,4,2,3,968m² ,06 Dec 2023
"620,000","47 Memorial Drive,",WODONGA VIC 3690,House,3,2,2,692m² ,06 Dec 2023
"658,000 ","82 William Street,",WODONGA VIC 3690,House,4,2,4,793m² ,05 Dec 2023
"355,000 ","20 Lyndren Street,",WODONGA VIC 3690,House,2,1,2,691m² ,05 Dec 2023
"550,000 ","7 Hartwig Road,",WODONGA VIC 3690,House,3,2,3,903m² ,05 Dec 2023
"445,000","52A BROCKLEY STREET,",WODONGA VIC 3690,House,3,1,−,599m² ,03 Dec 2023
"450,000","20 Poplar Street,",WODONGA VIC 3690,House,5,2,5,849m² ,2023
"505,000 ","12 Topaz Court,",WODONGA VIC 3690,House,4,2,4,740m² ,30 Nov 2023
"698,500 ","75 Axford Boulevard,",WODONGA VIC 3690,House,4,2,2,640m² ,29 Nov 2023
"575,000 ","55 Leonard Street,",WODONGA VIC 3690,House,3,1,1,707m² ,29 Nov 2023
"425,000 ","349 Lawrence Street,",WODONGA VIC 3690,House,3,1,3,716m² ,28 Nov 2023
"685,000 ","64 Castle Creek Road,",WODONGA VIC 3690,House,4,2,2,829m² ,28 Nov 2023
"910,000 ","15 Castle Creek Road,",WODONGA VIC 3690,House,5,2,3,"1,054m² ",27 Nov 2023
"640,000 ","24 Jensen Crescent,",WODONGA VIC 3690,House,4,2,2,544m² ,22 Nov 2023
"599,000 ","44 Memorial Drive,",WODONGA VIC 3690,House,4,2,2,647m² ,22 Nov 2023
"1,150,000","29 Mcgaffins Road,",WODONGA VIC 3690,House,5,3,7,0,21 Nov 2023
"645,000 ","12 Bisdee Court,",WODONGA VIC 3690,House,4,2,2,449m² ,20 Nov 2023
"385,000 ","27 Hereford Street,",WODONGA VIC 3690,House,3,1,1,589m² ,15 Nov 2023
"510,000 ","18 Bel-Air Street,",WODONGA VIC 3690,House,3,1,2,473m² ,15 Nov 2023
"1,025,000 ","1A Avondale Drive,",WODONGA VIC 3690,House,4,2,4,"1,097m² ",13 Nov 2023
"663,000 ","14 Ashburton Circuit,",WODONGA VIC 3690,House,4,2,2,770m² ,13 Nov 2023
"450,000 ","2 Mirabelle Court,",WODONGA VIC 3690,House,3,2,3,811m² ,13 Nov 2023
"310,000 ","4 Milend Street,",WODONGA VIC 3690,House,4,1,1,589m² ,10 Nov 2023
"490,000","66 NIGHTINGALE AVENUE,",WODONGA VIC 3690,House,3,1,3,592m² ,10 Nov 2023
"650,000","9 Warwick Road,",WODONGA VIC 3690,House,4,3,2,871m² ,09 Nov 2023
"390,000","9 GILBERT STREET,",WODONGA VIC 3690,House,3,1,2,598m² ,08 Nov 2023
"690,000","33 Jensen Crescent,",WODONGA VIC 3690,House,4,2,2,316m² ,08 Nov 2023
"444,000 ","16 Smythe Street,",WODONGA VIC 3690,House,4,2,2,719m² ,2023
"640,000 ","19 Cardiff Drive,",WODONGA VIC 3690,House,4,2,2,630m² ,07 Nov 2023
"590,000 ","7 Silky Oak Avenue,",WODONGA VIC 3690,House,4,2,2,543m² ,06 Nov 2023
"450,000 ","3 Aberdeen Drive,",WODONGA VIC 3690,House,3,1,2,795m² ,06 Nov 2023
"548,000 ","21 Dundee Drive,",WODONGA VIC 3690,House,3,2,2,696m² ,04 Nov 2023
"1,250,000","89 Huon Creek Road,",WODONGA VIC 3690,House,6,3,6,"2,548m² ",03 Nov 2023
"440,000","19 JAMES STREET,",WODONGA VIC 3690,House,3,1,2,634m² ,03 Nov 2023
"590,000","4 NORAH AVENUE,",WODONGA VIC 3690,House,4,2,2,696m² ,02 Nov 2023
"1,035,888","18 Avondale Drive,",WODONGA VIC 3690,House,5,2,2,878m² ,01 Nov 2023
"555,000","73 Lawrence Street,",WODONGA VIC 3690,House,3,2,2,885m² ,31 Oct 2023
"855,000 ","14 Coverdale Drive,",WODONGA VIC 3690,House,4,2,4,701m² ,31 Oct 2023
"775,000 ","65 Avondale Drive,",WODONGA VIC 3690,House,4,2,2,"1,082m² ",30 Oct 2023
"437,000 ","61 Hereford Street,",WODONGA VIC 3690,House,3,1,2,555m² ,29 Oct 2023
"580,000 ","14 Montclair Avenue,",WODONGA VIC 3690,House,4,2,2,660m² ,27 Oct 2023
"410,000","118 Huons Hill Road,",WODONGA VIC 3690,House,3,1,1,828m² ,26 Oct 2023
"749,000 ","39 Menzies Street,",WODONGA VIC 3690,House,4,2,4,967m² ,24 Oct 2023
"585,000 ","9 Rosella Mews,",WODONGA VIC 3690,House,4,2,2,737m² ,24 Oct 2023
"410,000 ","24 Pearce Street,",WODONGA VIC 3690,House,3,1,1,579m² ,23 Oct 2023
"635,000 ","76 Barton Street,",WODONGA VIC 3690,House,4,2,2,715m² ,23 Oct 2023
"985,000","3 Mcgaffins Road,",WODONGA VIC 3690,House,4,2,4,"6,343m² ",20 Oct 2023
"485,000 ","14 Buckland Court,",WODONGA VIC 3690,House,3,1,2,859m² ,18 Oct 2023
"1,240,000 ","16 Romsey Court,",WODONGA VIC 3690,House,5,2,3,"2,028m² ",17 Oct 2023
"315,000 ","221 Lawrence Street,",WODONGA VIC 3690,House,3,1,1,367m² ,17 Oct 2023
"560,000 ","39 Victoria Cross Parade,",WODONGA VIC 3690,House,3,2,2,512m² ,13 Oct 2023
"555,000 ","4 Silky Oak Avenue,",WODONGA VIC 3690,House,3,2,2,639m² ,10 Oct 2023
"549,000 ","4 Chapman Street,",WODONGA VIC 3690,House,2,1,2,528m² ,10 Oct 2023
"585,000 ","144 Brockley Street,",WODONGA VIC 3690,House,4,2,4,727m² ,09 Oct 2023
"770,000 ","7 Harkin Avenue,",WODONGA VIC 3690,House,3,2,2,723m² ,09 Oct 2023
"590,000 ","3 Condamine Street,",WODONGA VIC 3690,House,4,2,2,541m² ,06 Oct 2023
"670,000 ","16 Loames Street,",WODONGA VIC 3690,House,4,2,2,673m² ,06 Oct 2023
"560,000 ","25 Hartwig Road,",WODONGA VIC 3690,House,4,2,2,"1,317m² ",06 Oct 2023
"667,000 ","5 Fraser Court,",WODONGA VIC 3690,House,4,2,2,824m² ,05 Oct 2023
"709,000","2 Bourke Crescent,",WODONGA VIC 3690,House,4,2,2,740m² ,04 Oct 2023
"580,000 ","4 Hunt Street,",WODONGA VIC 3690,House,3,2,3,763m² ,04 Oct 2023
"745,000 ","52 Ballara Drive,",WODONGA VIC 3690,House,5,3,2,746m² ,04 Oct 2023
"455,000 ","42 Hereford Street,",WODONGA VIC 3690,House,3,1,2,537m² ,03 Oct 2023
"438,000","29 MORRISON STREET,",WODONGA VIC 3690,House,3,1,3,665m² ,03 Oct 2023
"600,000","52 William Street,",WODONGA VIC 3690,House,4,2,5,818m² ,02 Oct 2023
"470,000 ","2 Twomey Court,",WODONGA VIC 3690,House,4,2,2,650m² ,02 Oct 2023
"950,000 ","36 South Street,",WODONGA VIC 3690,House,3,2,4,800m² ,02 Oct 2023
"357,500 ","52 Watson Street,",WODONGA VIC 3690,House,3,1,2,639m² ,28 Sep 2023
"675,000","44 BADCOE AVENUE,",WODONGA VIC 3690,House,4,2,2,626m² ,28 Sep 2023
"590,000 ","12 Burton Crescent,",WODONGA VIC 3690,House,4,2,2,558m² ,27 Sep 2023
"505,000 ","14 Moonya Drive,",WODONGA VIC 3690,House,3,2,2,597m² ,27 Sep 2023
"541,000","32 KOETONG CRESCENT,",WODONGA VIC 3690,House,3,1,2,776m² ,26 Sep 2023
"670,000 ","9 Bassett Street,",WODONGA VIC 3690,House,3,1,4,802m² ,21 Sep 2023
"475,000 ","32 Emerald Avenue,",WODONGA VIC 3690,House,3,1,8,919m² ,19 Sep 2023
"415,000 ","12 Hague Road,",WODONGA VIC 3690,House,3,1,2,624m² ,19 Sep 2023
"500,000","49 MITCHELL STREET,",WODONGA VIC 3690,House,3,1,2,"1,004m² ",18 Sep 2023
"515,000 ","11 Gayview Drive,",WODONGA VIC 3690,House,4,2,2,756m² ,14 Sep 2023
"1,350,000 ","58 Avondale Drive,",WODONGA VIC 3690,House,4,2,4,"1,275m² ",14 Sep 2023
"480,000 ","55 Omeara Street,",WODONGA VIC 3690,House,3,2,2,270m² ,14 Sep 2023
"550,000 ","61 Charles Street,",WODONGA VIC 3690,House,3,1,2,"1,157m² ",13 Sep 2023
"425,000 ","12 Wagner Place,",WODONGA VIC 3690,House,3,1,2,445m² ,13 Sep 2023
"850,000","7 Peregrine Place,",WODONGA VIC 3690,House,4,2,4,"1,284m² ",13 Sep 2023
"760,000 ","12 Koendidda Court,",WODONGA VIC 3690,House,4,2,2,986m² ,12 Sep 2023
"695,000","50 Sans Souci Drive,",WODONGA VIC 3690,House,4,2,3,"1,206m² ",12 Sep 2023
"652,000 ","3 Dover Court,",WODONGA VIC 3690,House,4,2,2,604m² ,11 Sep 2023
"1,375,000","6 Riversdale Place,",WODONGA VIC 3690,House,4,2,6,"5,868m² ",11 Sep 2023
"455,000 ","27 Huon Street,",WODONGA VIC 3690,House,3,1,2,605m² ,08 Sep 2023
"545,000 ","14 Kingfisher Drive,",WODONGA VIC 3690,House,3,2,2,864m² ,08 Sep 2023
"350,000 ","3 Hunt Street,",WODONGA VIC 3690,House,1,1,−,755m² ,07 Sep 2023
"642,000 ","348 Beechworth Road,",WODONGA VIC 3690,House,4,2,1,993m² ,05 Sep 2023
"650,000","24 Dartnell Crescent,",WODONGA VIC 3690,House,4,2,2,609m² ,01 Sep 2023
"412,000","23 TOURMALINE DRIVE,",WODONGA VIC 3690,House,3,1,1,716m² ,31 Aug 2023
"700,000 ","21 Milos Boulevard,",WODONGA VIC 3690,House,4,2,5,"1,480m² ",29 Aug 2023
"515,000 ","30 Inwood Crescent,",WODONGA VIC 3690,House,3,2,2,326m² ,29 Aug 2023
"1,020,000","2 Powell Court,",WODONGA VIC 3690,House,6,4,3,"1,953m² ",28 Aug 2023
"372,000 ","67 Hereford Street,",WODONGA VIC 3690,House,3,1,2,532m² ,28 Aug 2023
"880,000 ","2 Lind Place,",WODONGA VIC 3690,House,4,3,2,620m² ,28 Aug 2023
"499,000 ","22 Angus Avenue,",WODONGA VIC 3690,House,3,1,3,651m² ,23 Aug 2023
"650,000 ","20 Keysor Way,",WODONGA VIC 3690,House,5,2,2,577m² ,23 Aug 2023
"422,500 ","14 Prague Avenue,",WODONGA VIC 3690,House,3,1,3,634m² ,23 Aug 2023
"645,000 ","22 Dartnell Circuit,",WODONGA VIC 3690,House,4,2,2,609m² ,22 Aug 2023
"410,000 ","1 Gannon Court,",WODONGA VIC 3690,House,3,1,3,842m² ,21 Aug 2023
"650,000 ","4 Willoughby Avenue,",WODONGA VIC 3690,House,4,2,2,972m² ,21 Aug 2023
"475,000 ","3 Cardiff Drive,",WODONGA VIC 3690,House,3,1,1,451m² ,18 Aug 2023
"623,000 ","29 Harkin Avenue,",WODONGA VIC 3690,House,3,2,2,723m² ,18 Aug 2023
"780,000 ","12 McDougall Grove,",WODONGA VIC 3690,House,4,2,3,680m² ,18 Aug 2023
"489,000 ","24 Magnolia Crescent,",WODONGA VIC 3690,House,4,2,2,769m² ,16 Aug 2023
"530,000 ","23 Whernside Drive,",WODONGA VIC 3690,House,3,2,2,645m² ,16 Aug 2023
"519,000 ","3 Billy Hughes Court,",WODONGA VIC 3690,House,3,1,2,802m² ,15 Aug 2023
"629,000 ","8 Heidelberg Drive,",WODONGA VIC 3690,House,4,2,4,"1,196m² ",15 Aug 2023
"440,000 ","105 Brockley Street,",WODONGA VIC 3690,House,3,2,3,545m² ,15 Aug 2023
"580,000 ","31 Elmwood Circuit,",WODONGA VIC 3690,House,3,2,1,174m² ,14 Aug 2023
"510,000 ","16 Gardner Street,",WODONGA VIC 3690,House,4,1,2,"1,078m² ",14 Aug 2023
"565,500 ","6 Macquarie Road,",WODONGA VIC 3690,House,3,2,2,633m² ,14 Aug 2023
"700,000 ","7 Cutler Crescent,",WODONGA VIC 3690,House,4,2,2,703m² ,12 Aug 2023
"840,000","17 Clarendon Ave,",WODONGA VIC 3690,House,4,2,5,965m² ,09 Aug 2023
"600,000","10 Ballara Drive,",WODONGA VIC 3690,House,4,2,2,"1,003m² ",07 Aug 2023
"598,000 ","19 Iron Way,",WODONGA VIC 3690,House,3,2,2,708m² ,07 Aug 2023
"855,000 ","19 Borland Circuit,",WODONGA VIC 3690,House,3,2,2,635m² ,07 Aug 2023
"569,000 ","6 Lee Court,",WODONGA VIC 3690,House,4,2,2,980m² ,04 Aug 2023
"620,000 ","44 Barton Street,",WODONGA VIC 3690,House,3,2,3,"1,059m² ",03 Aug 2023
"555,000 ","11 Tweed Way,",WODONGA VIC 3690,House,3,2,2,366m² ,02 Aug 2023
"500,000 ","15 Diamond Drive,",WODONGA VIC 3690,House,3,2,2,833m² ,01 Aug 2023
"500,000","4 Bassett Street,",WODONGA VIC 3690,House,3,1,2,505m² ,01 Aug 2023
"585,000","26 DAINTREE WAY,",WODONGA VIC 3690,House,4,2,2,604m² ,01 Aug 2023
"285,000 ","12 Mann Street,",WODONGA VIC 3690,House,3,1,1,539m² ,31 Jul 2023
"459,000","1/55 CHARLES STREET,",WODONGA VIC 3690,House,4,2,2,515m² ,28 Jul 2023
"409,000 ","20 Healey Close,",WODONGA VIC 3690,House,3,1,3,966m² ,27 Jul 2023
"452,500 ","14 Primrose Way,",WODONGA VIC 3690,House,3,1,2,572m² ,27 Jul 2023
"1,130,000 ","13 Kestrel Circuit,",WODONGA VIC 3690,House,4,3,5,"1,032m² ",26 Jul 2023
"566,000","14 GURNEY CRESCENT,",WODONGA VIC 3690,House,4,2,2,512m² ,25 Jul 2023
"590,000","13 ROPER STREET,",WODONGA VIC 3690,House,4,2,2,558m² ,24 Jul 2023
"1,000,000","9 Mcgaffins Road,",WODONGA VIC 3690,House,5,2,2,"4,868m² ",23 Jul 2023
"590,000","10 Nightingale Avenue,",WODONGA VIC 3690,House,3,2,3,749m² ,21 Jul 2023
"415,000 ","5 Healey Close,",WODONGA VIC 3690,House,3,1,1,653m² ,21 Jul 2023
"629,000 ","49 Brewer Drive,",WODONGA VIC 3690,House,4,2,2,604m² ,21 Jul 2023
"600,000","17 Middleton Crescent,",WODONGA VIC 3690,House,4,2,2,541m² ,20 Jul 2023
"785,000","30 Lysterfield Lane,",WODONGA VIC 3690,House,4,2,6,"1,014m² ",19 Jul 2023
"520,000 ","4 Jells Court,",WODONGA VIC 3690,House,3,2,2,539m² ,14 Jul 2023
"671,000 ","18 Mitchell Street,",WODONGA VIC 3690,House,3,2,2,754m² ,12 Jul 2023
"465,000","14 Waratah Way,",WODONGA VIC 3690,House,3,1,2,566m² ,12 Jul 2023
"415,000 ","2 King Street,",WODONGA VIC 3690,House,3,1,1,410m² ,12 Jul 2023
"340,000 ","237 Lawrence Street,",WODONGA VIC 3690,House,3,1,1,344m² ,10 Jul 2023
"625,000 ","10 Grieve Way,",WODONGA VIC 3690,House,4,2,2,600m² ,07 Jul 2023
"735,000 ","2 Armstrong Terrace,",WODONGA VIC 3690,House,4,2,3,"1,032m² ",06 Jul 2023
"620,000 ","3 Binder Crescent,",WODONGA VIC 3690,House,4,2,2,901m² ,05 Jul 2023
"385,000 ","14 McGeoch Court,",WODONGA VIC 3690,House,3,1,1,648m² ,05 Jul 2023
"485,000 ","13 Macquarie Road,",WODONGA VIC 3690,House,3,2,2,323m² ,04 Jul 2023
"425,000 ","392 Lawrence Street,",WODONGA VIC 3690,House,3,1,2,747m² ,03 Jul 2023
"615,000","2 MELBA PLACE,",WODONGA VIC 3690,House,4,2,2,551m² ,30 Jun 2023
"619,000 ","7 Dominic Drive,",WODONGA VIC 3690,House,4,2,2,"1,028m² ",28 Jun 2023
"459,000 ","35 Dundee Drive,",WODONGA VIC 3690,House,3,2,2,682m² ,27 Jun 2023
"509,000 ","8 Bourke Crescent,",WODONGA VIC 3690,House,3,2,2,794m² ,27 Jun 2023
"700,000","8 AVENEL CIRCUIT,",WODONGA VIC 3690,House,4,2,2,625m² ,27 Jun 2023
"710,000 ","27 Nordsvan Drive,",WODONGA VIC 3690,House,4,2,2,"1,433m² ",26 Jun 2023
"445,000 ","12 Jarrah Street,",WODONGA VIC 3690,House,3,2,2,581m² ,26 Jun 2023
"549,000","5 ELSA COURT,",WODONGA VIC 3690,House,4,3,2,791m² ,26 Jun 2023
"590,000 ","19 Heidelberg Drive,",WODONGA VIC 3690,House,5,3,2,805m² ,23 Jun 2023
"529,000 ","2 Hall Court,",WODONGA VIC 3690,House,4,2,2,727m² ,23 Jun 2023
"440,000 ","4 Athol Street,",WODONGA VIC 3690,House,3,1,−,634m² ,21 Jun 2023
"613,000","23 Stanley Street,",WODONGA VIC 3690,House,4,1,−,531m² ,2023
"480,000 ","13 Sapphire Circuit,",WODONGA VIC 3690,House,3,2,2,695m² ,16 Jun 2023
"440,000","106 Thomas Mitchell Drive,",WODONGA VIC 3690,House,3,2,1,594m² ,16 Jun 2023
"750,000 ","11 Warwick Road,",WODONGA VIC 3690,House,4,3,2,770m² ,16 Jun 2023
"582,000 ","20 Snowy Street,",WODONGA VIC 3690,House,3,2,2,576m² ,16 Jun 2023
"600,000","9 Hartwig Road,",WODONGA VIC 3690,House,4,3,3,947m² ,15 Jun 2023
"413,000 ","25 Anderson Street,",WODONGA VIC 3690,House,3,1,2,543m² ,15 Jun 2023
"615,000 ","2 Evans Court,",WODONGA VIC 3690,House,4,2,2,837m² ,07 Jun 2023
"590,000 ","12 Lowerson Way,",WODONGA VIC 3690,House,4,2,2,576m² ,06 Jun 2023
"440,000 ","115 Huons Hill Road,",WODONGA VIC 3690,House,3,1,2,675m² ,06 Jun 2023
"532,000 ","20 Billy Hughes Court,",WODONGA VIC 3690,House,3,2,4,895m² ,05 Jun 2023
"375,000 ","11 Prague Avenue,",WODONGA VIC 3690,House,2,1,5,566m² ,01 Jun 2023
"666,000 ","16 Throssell Crescent,",WODONGA VIC 3690,House,4,2,3,715m² ,30 May 2023
