Price,Address,Suburb,House Type,Number of Rooms,Number of Baths,Number of Parking,Area,Sold Date
"1,145,000 ","42 Stirling Street,",BUNBURY WA 6230,House,3,3,3,587m² ,22 Jun 2023
"1,150,000 ","26A Picton Crescent,",BUNBURY WA 6230,House,5,2,2,"1,589m² ",19 Jun 2023
"1,165,000 ","3/15 Parkfield Street,",BUNBURY WA 6230,House,3,2,2,203m² ,12 Jun 2023
"610,000 ","2/13 Symmons Street,",BUNBURY WA 6230,House,3,2,2,182m² ,09 Jun 2023
"575,000 ","1/43 Charles Street,",BUNBURY WA 6230,House,4,2,2,477m² ,19 May 2023
"320,000 ","19/14 Lyons Cove,",BUNBURY WA 6230,House,2,2,1,111m² ,2023
"390,000 ","21A Upper Esplanade,",BUNBURY WA 6230,House,2,1,1,696m² ,29 Apr 2023
"287,500 ","5 Moore Street,",BUNBURY WA 6230,House,3,1,−,228m² ,24 Apr 2023
"660,000 ","5 Sinclair Close,",BUNBURY WA 6230,House,3,2,2,409m² ,20 Apr 2023
"1,050,000 ","3 Haydock Street,",BUNBURY WA 6230,House,4,2,3,607m² ,31 Mar 2023
"585,000 ","1/24 Upper Esplanade,",BUNBURY WA 6230,House,3,2,2,380m² ,30 Mar 2023
"877,000 ","82 Stirling Street,",BUNBURY WA 6230,House,2,2,4,855m² ,2023
"330,000 ","9 Charles Street,",BUNBURY WA 6230,House,3,1,−,364m² ,08 Mar 2023
"660,000 ","53 Stockley Road,",BUNBURY WA 6230,House,3,2,−,747m² ,24 Feb 2023
"392,000 ","22 Moore Street,",BUNBURY WA 6230,House,3,1,1,251m² ,07 Feb 2023
"417,000 ","16 Tuart Street,",BUNBURY WA 6230,House,2,1,1,584m² ,03 Feb 2023
"735,000 ","54 Beach Road,",BUNBURY WA 6230,House,4,2,2,860m² ,30 Jan 2023
"915,000 ","6 Lumper Street,",BUNBURY WA 6230,House,4,2,2,546m² ,13 Jan 2023
"650,000 ","3/15 Whale View,",BUNBURY WA 6230,House,3,2,1,257m² ,2023
"640,000 ","96 Stockley Road,",BUNBURY WA 6230,House,3,1,3,545m² ,23 Dec 2022
"1,200,000 ","46 Stockley Road,",BUNBURY WA 6230,House,5,2,4,"2,015m² ",23 Dec 2022
"1,025,000 ","2 Jarrah Street,",BUNBURY WA 6230,House,4,1,3,"1,012m² ",02 Dec 2022
"585,000 ","9 Garvey Place,",BUNBURY WA 6230,House,3,1,1,"1,043m² ",30 Nov 2022
"785,000 ","1 Wittenoom Street,",BUNBURY WA 6230,House,3,2,4,379m² ,04 Nov 2022
"506,000 ","18 Albert Road,",BUNBURY WA 6230,House,2,1,2,416m² ,30 Oct 2022
"955,000 ","25 Thomas Street,",BUNBURY WA 6230,House,5,2,4,761m² ,2022
"1,800,000 ","5 The Strand,",BUNBURY WA 6230,House,4,4,3,663m² ,24 Aug 2022
"625,000 ","12 Brewery Lane,",BUNBURY WA 6230,House,3,2,2,266m² ,17 Aug 2022
"387,500 ","1B Stanley Street,",BUNBURY WA 6230,House,3,1,2,288m² ,15 Aug 2022
"673,888 ","19B Marlston Drive,",BUNBURY WA 6230,House,3,3,1,258m² ,12 Aug 2022
"838,000 ","8 Palm St,",BUNBURY WA 6230,House,4,3,2,"1,012m² ",09 Aug 2022
"475,000 ","44 Charles Street,",BUNBURY WA 6230,House,3,1,1,667m² ,08 Aug 2022
"1,260,000 ","111 Ocean Drive,",BUNBURY WA 6230,House,4,2,2,791m² ,27 Jul 2022
"475,000 ","16/A William Street,",BUNBURY WA 6230,House,3,2,2,367m² ,08 Jul 2022
"485,000 ","35 Charles Street,",BUNBURY WA 6230,House,3,2,2,287m² ,08 Jun 2022
"793,000 ","10 Wexford Lane,",BUNBURY WA 6230,House,3,2,2,337m² ,03 Jun 2022
"450,000 ","1/11 Greensell Street,",BUNBURY WA 6230,House,2,2,1,401m² ,25 May 2022
"635,000 ","24 Stanley Street,",BUNBURY WA 6230,House,3,2,2,302m² ,27 Apr 2022
"408,000 ","53B STOCKLEY ROAD,",BUNBURY WA 6230,House,2,1,1,674m² ,22 Apr 2022
"645,000 ","19 Tuart Street,",BUNBURY WA 6230,House,4,2,2,911m² ,12 Apr 2022
"2,195 ","17 The Strand,",BUNBURY WA 6230,House,5,3,4,665m² ,09 Apr 2022
"630,000 ","20 Thomas Street,",BUNBURY WA 6230,House,5,3,2,"1,011m² ",06 Apr 2022
"890,000 ","11 Samuel Wright Street,",BUNBURY WA 6230,House,5,3,2,457m² ,22 Mar 2022
"658,000 ","2/19A Marlston Drive,",BUNBURY WA 6230,House,3,3,1,234m² ,15 Mar 2022
"2,195,000 ","17 The Strand,",BUNBURY WA 6230,House,5,3,4,665m² ,09 Mar 2022
"355,000 ","24/13 Upper Esplanade,",BUNBURY WA 6230,House,3,1,1,89m² ,02 Mar 2022
"600,000 ","90 Beach Road,",BUNBURY WA 6230,House,4,2,2,664m² ,28 Feb 2022
"1,190,000 ","1 Jarrah Street,",BUNBURY WA 6230,House,4,2,2,903m² ,28 Feb 2022
"780,000 ","4 Fraser Street,",BUNBURY WA 6230,House,3,2,2,465m² ,14 Feb 2022
"1,000,000 ","22 Lumper Street,",BUNBURY WA 6230,House,4,3,2,536m² ,10 Jan 2022
"322,000 ","2/20 Ednie Street,",BUNBURY WA 6230,House,2,1,1,248m² ,2022
"840,000 ","11 Haydock Street,",BUNBURY WA 6230,House,4,2,2,530m² ,01 Jan 2022
"455,000 ","7 Hayes Street,",BUNBURY WA 6230,House,3,1,2,309m² ,27 Dec 2021
"620,000 ","21 Ednie Street,",BUNBURY WA 6230,House,4,1,2,"1,136m² ",23 Dec 2021
"880,000 ","10 Sherry Street,",BUNBURY WA 6230,House,4,2,2,797m² ,07 Dec 2021
"750,000 ","7B Whale View,",BUNBURY WA 6230,House,4,2,−,374m² ,25 Nov 2021
"450,000 ","3 Sampson Road,",BUNBURY WA 6230,House,3,1,3,551m² ,18 Nov 2021
"910,000 ","33 Picton Crescent,",BUNBURY WA 6230,House,4,2,2,590m² ,13 Nov 2021
"590,000 ","3 Acacia Street,",BUNBURY WA 6230,House,3,2,1,890m² ,02 Oct 2021
"365,000 ","57 Moore Street,",BUNBURY WA 6230,House,2,1,2,509m² ,21 Sep 2021
"730,000 ","5 Lovegrove Avenue,",BUNBURY WA 6230,House,4,2,2,550m² ,11 Sep 2021
"730,000 ","54 Beach Road,",BUNBURY WA 6230,House,4,2,2,860m² ,09 Sep 2021
"615,000 ","2 Turner Street,",BUNBURY WA 6230,House,3,2,−,420m² ,27 Jul 2021
"488,000 ","42 Moore Street,",BUNBURY WA 6230,House,3,1,1,555m² ,30 Jun 2021
"555,000 ","44 William St,",BUNBURY WA 6230,House,4,2,2,677m² ,29 Jun 2021
"600,000 ","10 Moore Street,",BUNBURY WA 6230,House,4,2,4,495m² ,09 Jun 2021
"550,000 ","15 Marlston Drive,",BUNBURY WA 6230,House,3,2,2,312m² ,31 May 2021
"890,000 ","36 Stirling Street,",BUNBURY WA 6230,House,3,1,2,923m² ,29 May 2021
"660,000 ","1 Tuart Street,",BUNBURY WA 6230,House,4,1,2,566m² ,21 May 2021
"300,000 ","9 Charles Street,",BUNBURY WA 6230,House,3,1,−,364m² ,21 May 2021
"850,000 ","10a Baudin Terrace,",BUNBURY WA 6230,House,4,2,2,388m² ,28 Apr 2021
"700,000 ","39 Marlston Drive,",BUNBURY WA 6230,House,4,2,2,611m² ,14 Apr 2021
"688,000 ","91 Stirling Street,",BUNBURY WA 6230,House,3,2,1,299m² ,12 Apr 2021
"510,000 ","10B Acacia Street,",BUNBURY WA 6230,House,3,2,1,379m² ,2021
"430,000 ","14 Zoe Street,",BUNBURY WA 6230,House,3,1,1,"1,012m² ",23 Mar 2021
"775,000 ","36 Parkfield Street,",BUNBURY WA 6230,House,4,2,2,959m² ,23 Mar 2021
"765,000 ","3 Prinsep Street,",BUNBURY WA 6230,House,3,2,2,760m² ,23 Feb 2021
"650,000 ","9 Tuart Street,",BUNBURY WA 6230,House,3,2,−,941m² ,16 Feb 2021
"639,000 ","11 Sampson Road,",BUNBURY WA 6230,House,3,3,2,568m² ,08 Feb 2021
"394,000 ","41 Stirling Street,",BUNBURY WA 6230,House,3,1,1,365m² ,05 Feb 2021
"790,000 ","7 Roberts Crescent,",BUNBURY WA 6230,House,4,4,2,988m² ,18 Jan 2021
"390,000 ","11 Greensell Street,",BUNBURY WA 6230,House,2,2,1,401m² ,10 Dec 2020
"390,000 ","15A Symmons Street,",BUNBURY WA 6230,House,3,1,1,511m² ,05 Dec 2020
"510,000 ","27 Clifton Street,",BUNBURY WA 6230,House,6,1,12,704m² ,29 Nov 2020
"725,000 ","36 Tuart Street,",BUNBURY WA 6230,House,3,2,2,"1,012m² ",27 Nov 2020
"240,000 ","336 Ocean Drive,",BUNBURY WA 6230,House,3,1,3,680m² ,16 Nov 2020
"415,000 ","3/31 Marlston Drive,",BUNBURY WA 6230,House,3,2,2,234m² ,07 Nov 2020
"500,000 ","60 Beach Road,",BUNBURY WA 6230,House,5,2,1,"1,287m² ",05 Nov 2020
"265,000 ","15 Ednie Street,",BUNBURY WA 6230,House,2,1,1,339m² ,27 Oct 2020
"176,500 ","31 Scott Street,",BUNBURY WA 6230,Semi-detached,2,1,1,81m² ,09 Oct 2020
"380,000 ","30 Beach Road,",BUNBURY WA 6230,House,3,1,1,500m² ,05 Oct 2020
"697,000 ","8 Haig Crescent,",BUNBURY WA 6230,House,3,2,4,"1,105m² ",14 Sep 2020
"470,000 ","18B Molloy Street,",BUNBURY WA 6230,House,3,2,2,297m² ,24 Jul 2020
"525,000 ","14 Charles Street,",BUNBURY WA 6230,House,3,1,−,581m² ,18 Jul 2020
"570,000 ","5 Acacia Street,",BUNBURY WA 6230,House,4,2,3,960m² ,03 Jul 2020
"540,000 ","1 Ednie Street,",BUNBURY WA 6230,House,3,1,6,879m² ,08 Jun 2020
"540,000 ","2 Moore Street,",BUNBURY WA 6230,House,3,2,4,597m² ,04 Jun 2020
"325,000 ","21 George Street,",BUNBURY WA 6230,House,2,1,−,"1,011m² ",25 Apr 2020
"527,500 ","4B Whale View,",BUNBURY WA 6230,House,3,2,2,353m² ,08 Apr 2020
"750,000 ","14 Picton Crescent,",BUNBURY WA 6230,House,4,2,2,"1,155m² ",06 Apr 2020
"592,500 ","8 Palm Street,",BUNBURY WA 6230,House,4,3,2,"1,012m² ",05 Apr 2020
"745,000 ","55/11 Holman Street,",BUNBURY WA 6230,House,3,2,2,166m² ,25 Feb 2020
"270,000 ","17 Forster Street,",BUNBURY WA 6230,House,3,1,1,425m² ,23 Jan 2020
"640,000 ","11 Samuel Wright Street,",BUNBURY WA 6230,House,5,3,2,457m² ,22 Jan 2020
"1,450,000 ","2 Irwin Street,",BUNBURY WA 6230,House,4,2,3,"2,011m² ",13 Jan 2020
"560,000 ","53 Stockley Road,",BUNBURY WA 6230,House,4,2,1,747m² ,05 Dec 2019
"657,000 ","6 Picton Crescent,",BUNBURY WA 6230,House,4,3,2,491m² ,02 Dec 2019
"474,000 ","17 Moore Street,",BUNBURY WA 6230,House,3,2,2,489m² ,2019
"427,000 ","49 Moore Street,",BUNBURY WA 6230,House,5,2,2,770m² ,2019
"775,000 ","11 Palm Street,",BUNBURY WA 6230,House,3,2,4,"1,170m² ",2019
"640,000 ","7 Tuart Street,",BUNBURY WA 6230,House,4,2,2,580m² ,19 Aug 2019
"400,000 ","6 Palm Street,",BUNBURY WA 6230,House,2,1,−,"1,012m² ",21 Jul 2019
"670,000 ","1 Macnish Close,",BUNBURY WA 6230,House,3,1,2,918m² ,09 Jul 2019
"361,000 ","12 Gibson Street,",BUNBURY WA 6230,House,4,1,−,503m² ,01 Jul 2019
"410,000 ","98 Beach Road,",BUNBURY WA 6230,House,5,2,−,507m² ,28 Jun 2019
"375,000 ","13 Wattle Street,",BUNBURY WA 6230,House,3,1,2,564m² ,24 Jun 2019
"267,000 ","20 Charles Street,",BUNBURY WA 6230,House,2,1,4,173m² ,23 May 2019
"475,000 ","12 Palm Street,",BUNBURY WA 6230,House,3,1,1,"1,037m² ",13 May 2019
"440,000 ","8 Banksia Street,",BUNBURY WA 6230,House,3,1,2,"1,011m² ",11 Apr 2019
"760,000 ","24 Samuel Wright Street,",BUNBURY WA 6230,House,4,3,2,477m² ,30 Mar 2019
"900,000 ","4A Upper Esplanade,",BUNBURY WA 6230,House,4,2,2,387m² ,17 Dec 2018
"550,000 ","14 Samuel Wright Street,",BUNBURY WA 6230,House,3,2,2,454m² ,14 Dec 2018
"475,000 ","5 THOMAS STREET,",BUNBURY WA 6230,House,3,2,2,944m² ,14 Dec 2018
"1,100,000 ","29 Lumper Street,",BUNBURY WA 6230,House,5,3,2,567m² ,03 Oct 2018
"380,000 ","69 Stirling Street,",BUNBURY WA 6230,House,2,1,−,402m² ,14 Aug 2018
"380,000 ","12 Braund Street,",BUNBURY WA 6230,House,3,2,2,324m² ,26 Jul 2018
"760,000 ","1 Wellington Street,",BUNBURY WA 6230,House,2,1,−,760m² ,23 Jul 2018
"500,000 ","12c ACACIA STREET,",BUNBURY WA 6230,House,4,2,2,234m² ,13 Jul 2018
"500,000 ","1/2 Whale View,",BUNBURY WA 6230,House,3,3,2,313m² ,30 May 2018
"400,000 ","9 Teede Street,",BUNBURY WA 6230,House,3,1,1,607m² ,21 May 2018
"340,000 ","23A Thomas Street,",BUNBURY WA 6230,House,3,1,1,385m² ,16 Apr 2018
"770,000 ","47 Picton Crescent,",BUNBURY WA 6230,House,4,3,2,887m² ,20 Mar 2018
"625,000 ","1 Palm Street,",BUNBURY WA 6230,House,5,2,2,"1,012m² ",05 Mar 2018
"530,000 ","1A Whale View Terrace,",BUNBURY WA 6230,House,3,2,2,372m² ,19 Feb 2018
"400,000 ","1 Sampson Road,",BUNBURY WA 6230,House,4,2,−,749m² ,06 Feb 2018
"590,000 ","3 Pickersgill Street,",BUNBURY WA 6230,House,4,2,2,730m² ,05 Feb 2018
"545,000 ","199 Ocean Drive,",BUNBURY WA 6230,House,4,1,5,532m² ,18 Jan 2018
"397,500 ","7 Hayes Street,",BUNBURY WA 6230,House,3,1,−,309m² ,09 Jan 2018
"630,000 ","47 TUART STREET,",BUNBURY WA 6230,House,3,2,2,"1,012m² ",01 Nov 2017
"440,000 ","53A STOCKLEY ROAD,",BUNBURY WA 6230,House,4,1,1,656m² ,2017
"470,000 ","3/21 Upper Esplanade,",BUNBURY WA 6230,House,5,2,2,495m² ,06 Oct 2017
"382,500 ","14 Braund Street,",BUNBURY WA 6230,House,3,2,2,328m² ,04 Sep 2017
"490,000 ","92 Stockley Road,",BUNBURY WA 6230,House,3,1,6,544m² ,22 Aug 2017
"800,000 ","4 Palm Street,",BUNBURY WA 6230,House,4,2,4,"1,011m² ",04 Aug 2017
"483,000 ","1/11 Marlston Drive,",BUNBURY WA 6230,House,3,2,2,271m² ,07 Jul 2017
"780,000 ","3/62 Marabank Loop,",BUNBURY WA 6230,House,4,2,2,291m² ,16 Jun 2017
"985,000 ","15 Roberts Crescent,",BUNBURY WA 6230,House,4,3,3,882m² ,16 May 2017
"430,000 ","15 Thomas Street,",BUNBURY WA 6230,House,3,1,1,"1,065m² ",28 Apr 2017
"1,600,000 ","55 Stirling Street,",BUNBURY WA 6230,House,4,3,2,"1,978m² ",2017
"460,000 ","42 Moore Street,",BUNBURY WA 6230,House,3,1,2,555m² ,07 Feb 2017
"425,000 ","28 Tuart Street,",BUNBURY WA 6230,House,3,1,2,"1,014m² ",13 Sep 2016
"820,000 ","2 Bennett Way,",BUNBURY WA 6230,House,3,2,2,275m² ,25 Aug 2016
"870,000 ","40 Marabank Loop,",BUNBURY WA 6230,House,4,3,2,332m² ,20 Jul 2016
"250,000 ","31 Moore Street,",BUNBURY WA 6230,House,2,1,−,309m² ,28 Jun 2016
"485,000 ","1 Fraser Street,",BUNBURY WA 6230,House,4,1,2,534m² ,11 May 2016
"550,000 ","1/21 Samuel Wright Street,",BUNBURY WA 6230,House,3,2,2,370m² ,17 Mar 2016
"307,000 ","7A Thomas Street,",BUNBURY WA 6230,House,2,1,3,357m² ,10 Feb 2016
"850,000 ","5 Jarrah Street,",BUNBURY WA 6230,House,4,2,1,742m² ,30 Dec 2015
"515,000 ","17 Lovegrove Avenue,",BUNBURY WA 6230,House,3,2,−,550m² ,18 Dec 2015
"285,000 ","31 Strickland Street,",BUNBURY WA 6230,House,4,2,−,512m² ,30 Nov 2015
"391,000 ","18 Sampson Road,",BUNBURY WA 6230,House,4,1,1,680m² ,2015
"1,100,000 ","15 Roberts Crescent,",BUNBURY WA 6230,House,4,3,3,888m² ,09 Oct 2015
"495,000 ","83 Stirling Street,",BUNBURY WA 6230,House,2,2,−,227m² ,02 Jul 2015
"970,000 ","72 Stirling Street,",BUNBURY WA 6230,House,3,2,2,427m² ,17 Jun 2015
"517,000 ","23A Whale View,",BUNBURY WA 6230,House,3,2,2,199m² ,08 Jun 2015
"695,000 ","11 Tuart Street,",BUNBURY WA 6230,House,5,2,1,905m² ,18 Mar 2015
"540,000 ","1 Roman Road,",BUNBURY WA 6230,House,5,2,3,"1,108m² ",16 Mar 2015
"775,000 ","13 Wexford Lane,",BUNBURY WA 6230,House,4,2,2,447m² ,24 Feb 2015
"490,000 ","3 Wattle Street,",BUNBURY WA 6230,House,3,1,1,"1,012m² ",22 Dec 2014
"700,000 ","22A Clifton Street,",BUNBURY WA 6230,Semi-detached,4,2,4,365m² ,10 Nov 2014
"710,000 ","49 Picton Crescent,",BUNBURY WA 6230,House,4,2,1,"1,161m² ",28 Oct 2014
"701,000 ","6 Samuel Wright Street,",BUNBURY WA 6230,House,4,2,−,453m² ,07 May 2014
"810,000 ","8 Turner Street,",BUNBURY WA 6230,House,4,2,2,"1,067m² ",12 Apr 2014
"420,000 ","7 Lovegrove Avenue,",BUNBURY WA 6230,House,2,1,1,550m² ,08 Apr 2014
"1,900,000 ","17 The Strand,",BUNBURY WA 6230,House,4,3,4,665m² ,19 Mar 2014
"900,000 ","38 & 40 Parkfield St,",BUNBURY WA 6230,House,3,1,2,"1,863m² ",26 Feb 2014
"375,000 ","7 Paisley Street,",BUNBURY WA 6230,House,3,1,−,721m² ,17 Feb 2014
"589,000 ","30 Picton Crescent,",BUNBURY WA 6230,House,3,1,−,940m² ,12 Nov 2013
"800,000 ","4 Money Street,",BUNBURY WA 6230,House,5,2,3,"1,366m² ",08 Mar 2013
"250,000 ","1/38 Moore Street,",BUNBURY WA 6230,House,3,1,−,275m² ,02 Oct 2012
"485,000 ","23A Beraking Loop,",DALYELLUP WA 6230,House,3,2,2,376m² ,24 Apr 2024
"660,000 ","2 Forum Way,",EAST BUNBURY WA 6230,House,4,2,2,682m² ,23 Apr 2024
"625,000 ","11 Willoughby Street,",SOUTH BUNBURY WA 6230,House,3,1,−,956m² ,16 Apr 2024
"455,000 ","16a Frankel Street,",CAREY PARK WA 6230,House,4,2,−,494m² ,15 Apr 2024
"1,000,000 ","139 Ocean Drive,",SOUTH BUNBURY WA 6230,House,4,1,1,849m² ,15 Apr 2024
"341,000 ","34 Balgore Way,",CAREY PARK WA 6230,House,3,1,−,310m² ,12 Apr 2024
"285,000 ","2 Charterhouse Street,",CAREY PARK WA 6230,House,3,1,−,315m² ,12 Apr 2024
"675,000 ","1 Buswell Street,",EAST BUNBURY WA 6230,House,3,2,2,372m² ,11 Apr 2024
"406,000 ","46 Balgore Way,",CAREY PARK WA 6230,House,3,1,−,769m² ,10 Apr 2024
"600,000 ","59 Beraking Loop,",DALYELLUP WA 6230,House,4,2,2,493m² ,10 Apr 2024
"650,000 ","29 Gutmann Parkway,",DALYELLUP WA 6230,House,3,2,−,561m² ,09 Apr 2024
"930,000 ","10 Warut Way,",DALYELLUP WA 6230,House,5,2,−,"2,144m² ",09 Apr 2024
"1,150,000 ","141A Stirling Street,",EAST BUNBURY WA 6230,House,3,2,2,425m² ,08 Apr 2024
"526,000 ","46 Winton Street,",CAREY PARK WA 6230,House,4,1,−,"1,141m² ",06 Apr 2024
"541,000 ","5 Miller Street,",SOUTH BUNBURY WA 6230,House,3,1,1,"1,012m² ",2024
"600,000 ","14 Adam Road,",SOUTH BUNBURY WA 6230,House,4,2,2,846m² ,05 Apr 2024
"465,000 ","2 Chadd Court,",USHER WA 6230,House,4,2,1,765m² ,05 Apr 2024
"451,500 ","25 Wisbey Street,",CAREY PARK WA 6230,House,3,1,1,"1,113m² ",04 Apr 2024
"520,000 ","162 Dalyellup Boulevard,",DALYELLUP WA 6230,House,4,2,2,452m² ,04 Apr 2024
"465,000 ","65 Beraking Loop,",DALYELLUP WA 6230,House,3,2,2,387m² ,04 Apr 2024
"505,000 ","10 Cusworth Drive,",GLEN IRIS WA 6230,House,4,2,2,563m² ,04 Apr 2024
"529,500 ","3 Verbena Boulevard,",GLEN IRIS WA 6230,House,4,2,2,420m² ,04 Apr 2024
"790,000 ","21 McKenzie Crescent,",DALYELLUP WA 6230,House,4,2,2,580m² ,02 Apr 2024
"840,000 ","60 Vickery Crescent,",SOUTH BUNBURY WA 6230,House,4,3,2,829m² ,02 Apr 2024
"331,000 ","56 Wisbey Street,",CAREY PARK WA 6230,House,3,1,−,728m² ,27 Mar 2024
"535,000 ","70 Winthrop Avenue,",COLLEGE GROVE WA 6230,House,4,2,−,685m² ,27 Mar 2024
"440,000 ","24A Flaherty Court,",CAREY PARK WA 6230,House,3,1,1,404m² ,26 Mar 2024
"955,000 ","9 Barr Road,",CAREY PARK WA 6230,House,4,2,2,"2,370m² ",26 Mar 2024
"790,000 ","13 Properjohn Street,",SOUTH BUNBURY WA 6230,House,3,2,2,468m² ,26 Mar 2024
"475,000 ","178 Clarke Street East,",CAREY PARK WA 6230,House,3,2,−,634m² ,25 Mar 2024
"590,000 ","13 Mimosa Link,",GLEN IRIS WA 6230,House,4,2,2,752m² ,25 Mar 2024
"664,000 ","14 Glenroy Street,",SOUTH BUNBURY WA 6230,House,4,1,2,822m² ,25 Mar 2024
"520,000 ","110 Minninup Road,",SOUTH BUNBURY WA 6230,House,4,1,−,"1,012m² ",25 Mar 2024
"646,000 ","10 Janjin Road,",DALYELLUP WA 6230,House,4,2,2,704m² ,23 Mar 2024
"650,000 ","12 Garnet Way,",DALYELLUP WA 6230,House,4,2,2,624m² ,23 Mar 2024
"493,250 ","22 Reeves Approach,",DALYELLUP WA 6230,House,3,2,2,359m² ,2024
"610,000 ","66 Bunning Boulevard,",EAST BUNBURY WA 6230,House,4,2,3,770m² ,20 Mar 2024
"645,000 ","117 Jubilee Road,",GLEN IRIS WA 6230,House,4,2,2,782m² ,20 Mar 2024
"1,010,000 ","25B Lerici Circle,",PELICAN POINT WA 6230,House,3,2,2,589m² ,20 Mar 2024
"325,000 ","47 Xavier Street,",CAREY PARK WA 6230,House,4,1,2,364m² ,19 Mar 2024
"415,000 ","199 Clarke Street East,",CAREY PARK WA 6230,House,3,1,1,728m² ,2024
"620,000 ","46 Halsey Street,",SOUTH BUNBURY WA 6230,House,3,1,2,"1,012m² ",19 Mar 2024
"611,000 ","18 Milesi Bend,",DALYELLUP WA 6230,House,4,2,2,675m² ,18 Mar 2024
"580,000 ","25 Cantwell Court,",EAST BUNBURY WA 6230,House,4,1,2,802m² ,14 Mar 2024
"485,500 ","5 Ganfield Street,",CAREY PARK WA 6230,House,4,2,2,809m² ,13 Mar 2024
"1,225,000 ","14 Kalari Rise,",SOUTH BUNBURY WA 6230,House,4,2,2,"1,037m² ",12 Mar 2024
"400,000 ","2B Collinsville Way,",USHER WA 6230,Semi-detached,3,1,1,431m² ,08 Mar 2024
"480,000 ","336 Ocean Drive,",USHER WA 6230,House,3,1,1,680m² ,08 Mar 2024
"730,000 ","30 Hornibrook Road,",DALYELLUP WA 6230,House,4,2,4,821m² ,2024
"561,000 ","25 Chisholm Road,",DALYELLUP WA 6230,House,4,2,2,623m² ,06 Mar 2024
"610,000 ","65 Hayes Street,",EAST BUNBURY WA 6230,House,3,2,−,567m² ,06 Mar 2024
"680,000 ","34 Watkins Road,",GELORUP WA 6230,House,4,2,4,"5,756m² ",2024
"398,000 ","12 Willoughby Street,",SOUTH BUNBURY WA 6230,House,3,1,1,911m² ,04 Mar 2024
"390,000 ","6 Galyung Road,",CAREY PARK WA 6230,House,2,1,2,754m² ,03 Mar 2024
"427,000 ","17 Wicklow Boulevard,",DALYELLUP WA 6230,House,2,2,2,180m² ,2024
"730,000 ","22 Crowd Road,",GELORUP WA 6230,House,4,2,2,"3,892m² ",03 Mar 2024
"367,000 ","30 Wilkerson Way,",WITHERS WA 6230,House,3,2,2,756m² ,03 Mar 2024
"450,000 ","64 Clarke Street,",SOUTH BUNBURY WA 6230,House,2,1,−,946m² ,02 Mar 2024
"430,000 ","413 Parade Road,",DALYELLUP WA 6230,House,3,2,2,225m² ,01 Mar 2024
"550,000 ","3 Keen Court,",USHER WA 6230,House,4,2,2,702m² ,01 Mar 2024
"695,000 ","15 Melba Way,",DALYELLUP WA 6230,House,4,2,2,702m² ,28 Feb 2024
"600,000 ","4 Ashford Place,",SOUTH BUNBURY WA 6230,House,3,1,1,833m² ,28 Feb 2024
"450,000 ","32 Queensbury Street,",SOUTH BUNBURY WA 6230,House,3,1,−,"1,041m² ",28 Feb 2024
"460,150 ","18 Houston Crescent,",SOUTH BUNBURY WA 6230,House,3,1,−,827m² ,27 Feb 2024
