Price,Address,Suburb,House Type,Number of Rooms,Number of Baths,Number of Parking,Area,Sold Date
"1,300,000 ","1 Jessie Street,",FORDE ACT 2914,House,4,3,2,563m² ,22 Apr 2024
"795,000 ","29 Lyall Crescent,",KAMBAH ACT 2902,House,3,2,4,978m² ,22 Apr 2024
"1,150,000 ","16 Fristrom Crescent,",LYNEHAM ACT 2602,House,3,2,2,450m² ,22 Apr 2024
"1,306,000 ","3 Gordon Close,",NICHOLLS ACT 2913,House,5,2,3,724m² ,22 Apr 2024
"1,020,000 ","42 Emily Bulcock Crescent,",GILMORE ACT 2905,House,4,2,2,803m² ,2024
"1,500,000 ","26 Von Guerard Crescent,",LYNEHAM ACT 2602,House,5,2,2,821m² ,2024
"730,000 ","45 John James Loop,",MACGREGOR ACT 2615,House,3,2,1,464m² ,2024
"996,000 ","22 Beaney Street,",MACGREGOR ACT 2615,House,4,2,2,876m² ,2024
"1,316,000 ","7A Cassia Place,",RIVETT ACT 2611,House,4,2,1,335m² ,2024
"910,000 ","89 Sternberg Crescent,",WANNIASSA ACT 2903,House,4,2,2,848m² ,2024
"1,460,000 ","25 Ada Evans Street,",WATSON ACT 2602,House,4,2,2,492m² ,2024
"1,208,000 ","14 Parfitt Crescent,",CALWELL ACT 2905,House,5,2,2,"1,340m² ",19 Apr 2024
"775,000 ","77 Rockwood Street,",CASEY ACT 2913,House,3,2,1,240m² ,19 Apr 2024
"951,000 ",,CRACE ACT 2911,House,3,2,2,450m² ,19 Apr 2024
"1,140,000 ","33 Daley Crescent,",FRASER ACT 2615,House,4,3,2,"1,128m² ",2024
"835,000 ","8 Donald Place,",GILMORE ACT 2905,House,3,1,9,"1,103m² ",19 Apr 2024
"899,000 ","63 Carroll Street,",HUGHES ACT 2605,House,2,1,1,343m² ,19 Apr 2024
"980,000 ","23 Alabaster Street,",MONASH ACT 2904,House,4,2,2,731m² ,19 Apr 2024
"1,150,000 ","24 Burbidge Crescent,",PALMERSTON ACT 2913,House,4,2,2,701m² ,19 Apr 2024
"881,000 ","3 Wambaya Crescent,",WARAMANGA ACT 2611,House,4,1,1,778m² ,19 Apr 2024
"865,000 ",,COOMBS ACT 2611,House,4,2,2,248m² ,18 Apr 2024
"990,000 ","458 Bugden Avenue,",FADDEN ACT 2904,House,4,2,2,"1,212m² ",18 Apr 2024
"4,320,000 ","28 Arthur Circle,",FORREST ACT 2603,House,6,5,3,"1,303m² ",18 Apr 2024
"1,450,000 ","4 Bogan Place,",KALEEN ACT 2617,House,4,3,2,797m² ,18 Apr 2024
"1,130,000 ","46 Earle Street,",LYNEHAM ACT 2602,House,3,1,1,761m² ,8 Apr 2024
"1,030,000 ","4 Baldwinson Street,",TAYLOR ACT 2913,House,5,2,2,471m² ,18 Apr 2024
"760,000 ","22 Salisbury Street,",CASEY ACT 2913,House,3,2,2,234m² ,17 Apr 2024
"830,000 ","34 Hedland Circuit,",FLYNN ACT 2615,Semi-detached,3,2,2,392m² ,17 Apr 2024
"915,000 ","14 Hedland Circuit,",FLYNN ACT 2615,House,4,2,2,807m² ,2024
"1,400,000 ","94 Groom Street,",HUGHES ACT 2605,House,4,2,2,"1,121m² ",17 Apr 2024
"630,000 ","67 Ferguson Circuit,",NGUNNAWAL ACT 2913,House,2,1,1,364m² ,17 Apr 2024
"745,000 ","3 Zadow Place,",RICHARDSON ACT 2905,House,3,1,2,433m² ,17 Apr 2024
"2,500,000 ","14 Fergusson Crescent,",DEAKIN ACT 2600,House,4,3,2,883m² ,16 Apr 2024
"955,000 ","26 Rosebery Street,",FISHER ACT 2611,House,4,3,2,860m² ,6 Apr 2024
"1,045,800 ","20 Elliman Street,",GUNGAHLIN ACT 2912,House,4,2,2,450m² ,16 Apr 2024
"1,150,000 ","12 Blythe Close,",KALEEN ACT 2617,House,5,2,2,902m² ,5 Apr 2024
"1,550,000 ","54 Westbury Circuit,",NICHOLLS ACT 2913,House,4,3,2,871m² ,15 Apr 2024
"1,551,000 ","44 Henry Street,",COOK ACT 2614,House,4,3,2,"1,042m² ",2024
"1,285,000 ","1 Farnell Place,",CURTIN ACT 2605,House,3,1,−,872m² ,2024
"985,000 ","96 Cowper Street,",DICKSON ACT 2602,House,3,2,2,694m² ,2024
"1,450,000 ","39 Somerset Street,",DUFFY ACT 2611,House,4,2,3,"1,055m² ",2024
"828,000 ","12 Jonsson Court,",DUNLOP ACT 2615,House,3,2,2,505m² ,2024
"791,000 ","38 Gouldsmith Street,",DUNLOP ACT 2615,House,3,2,2,479m² ,2024
"740,000 ","8 Bryan Hudson Street,",MACGREGOR ACT 2615,House,3,2,1,304m² ,2024
"1,050,000 ","4 Gordon Close,",NICHOLLS ACT 2913,House,4,2,2,700m² ,2024
"980,000 ","26 A'beckett Street,",WATSON ACT 2602,House,3,1,2,900m² ,2024
"915,000 ","34 Badcoe Street,",GOWRIE ACT 2904,House,3,2,2,940m² ,12 Apr 2024
"721,000 ","115 Fullagar Crescent,",HIGGINS ACT 2615,House,3,1,4,877m² ,2024
"795,000 ","65 O'Halloran Circuit,",KAMBAH ACT 2902,House,3,2,2,722m² ,12 Apr 2024
"1,220,000 ","28 Longstaff Street,",LYNEHAM ACT 2602,House,3,1,2,721m² ,2 Apr 2024
"1,200,000 ","22 Bean Crescent,",MCKELLAR ACT 2617,House,4,2,3,746m² ,12 Apr 2024
"1,010,000 ","20 Burns Circuit,",MCKELLAR ACT 2617,House,4,2,2,745m² ,2 Apr 2024
"1,165,000 ","26 Bott Crescent,",CASEY ACT 2913,House,4,2,2,620m² ,11 Apr 2024
"925,000 ","32 Morant Circuit,",KAMBAH ACT 2902,House,4,2,2,954m² ,11 Apr 2024
"871,000 ","177 Kingsford Smith Drive,",MELBA ACT 2615,House,4,2,2,"1,456m² ",2024
"850,000 ","6 Henslowe Place,",MELBA ACT 2615,House,3,2,2,807m² ,1 Apr 2024
"880,000 ","35 Darwinia Terrace,",RIVETT ACT 2611,House,3,1,2,851m² ,2024
"1,580,000 ","71 McCaughey Street,",TURNER ACT 2612,House,3,1,2,867m² ,2024
"1,370,000 ","4 Patkin Street,",WHITLAM ACT 2611,House,4,3,2,617m² ,11 Apr 2024
"1,035,000 ","5 Morrow Street,",DUNLOP ACT 2615,House,4,2,3,782m² ,10 Apr 2024
"899,000 ","218 Southern Cross Drive,",LATHAM ACT 2615,House,3,2,7,"1,022m² ",10 Apr 2024
"891,257 ","13 Laptz Close,",PALMERSTON ACT 2913,House,3,2,2,469m² ,10 Apr 2024
"780,000 ","11 Mcgowen Close,",SPENCE ACT 2615,House,3,1,1,374m² ,10 Apr 2024
"950,000 ","11 Hawker Street,",TORRENS ACT 2607,House,4,2,2,836m² ,2024
"1,175,000 ","60 Norman Fisher Circuit,",BRUCE ACT 2617,House,4,2,2,458m² ,09 Apr 2024
"1,520,000 ","6/14 Portus Place,",BRUCE ACT 2617,House,4,2,2,990m² ,09 Apr 2024
"800,000 ","4 Mofflin Street,",CHISHOLM ACT 2905,House,4,2,2,900m² ,09 Apr 2024
"720,000 ","4 Toft Street,",DUNLOP ACT 2615,House,3,1,1,329m² ,09 Apr 2024
"685,000 ","3 Iterra Grove,",NGUNNAWAL ACT 2913,House,3,1,1,335m² ,09 Apr 2024
"830,000 ","1 Gritten Street,",WESTON ACT 2611,House,3,1,2,756m² ,2024
"1,240,000 ","7 Lalor Street,",AINSLIE ACT 2602,House,2,1,2,561m² ,08 Apr 2024
"701,500 ","4 Youl Court,",BANKS ACT 2906,House,3,1,1,528m² ,08 Apr 2024
"1,060,000 ","201 Owen Dixon Drive,",SPENCE ACT 2615,House,4,2,1,"1,078m² ",08 Apr 2024
"975,000 ","9 Serra Place,",STIRLING ACT 2611,House,4,2,4,868m² ,08 Apr 2024
"1,282,000 ","22 McGlashan Street,",TAYLOR ACT 2913,House,4,2,2,461m² ,08 Apr 2024
"1,210,000 ","1 Holroyd Street,",WATSON ACT 2602,House,4,1,2,837m² ,08 Apr 2024
"865,000 ","16 Llewellyn Loop,",CONDER ACT 2906,House,3,2,2,493m² ,2024
"1,078,000 ","19 Kalianna Street,",HARRISON ACT 2914,House,4,2,3,451m² ,2024
"1,070,000 ","9 Eurobin Street,",HARRISON ACT 2914,House,4,2,2,646m² ,2024
"775,000 ","25 Wolff Crescent,",LATHAM ACT 2615,House,5,1,2,915m² ,2024
"1,210,000 ","47 Gussey Street,",MONCRIEFF ACT 2914,House,6,3,3,765m² ,06 Apr 2024
"1,350,000 ","51 Finniss Crescent,",NARRABUNDAH ACT 2604,House,3,1,1,764m² ,2024
"906,000 ","60 Twamley Crescent,",RICHARDSON ACT 2905,House,4,2,3,830m² ,2024
"1,651,000 ","41 Nicholson Crescent,",TURNER ACT 2612,House,3,2,2,"1,141m² ",2024
"1,205,000 ","6 Coppin Place,",WEETANGERA ACT 2614,House,4,2,2,785m² ,2024
"870,000 ","18 Jacobs Street,",EVATT ACT 2617,House,3,2,1,736m² ,5 Apr 2024
"1,500,000 ","3 Bonwick Place,",GARRAN ACT 2605,House,3,1,2,822m² ,5 Apr 2024
"835,000 ","39 May Maxwell Crescent,",GILMORE ACT 2905,House,3,2,2,767m² ,05 Apr 2024
"892,000 ","16 Percival Street,",HOLDER ACT 2611,House,3,1,2,748m² ,05 Apr 2024
"781,000 ","72 Amagula Avenue,",NGUNNAWAL ACT 2913,House,3,1,1,464m² ,05 Apr 2024
"1,350,000 ","212 Robin Boyd Crescent,",TAYLOR ACT 2913,House,4,3,4,376m² ,05 Apr 2024
"1,045,000 ","20 Feilman Street,",TAYLOR ACT 2913,House,4,2,2,450m² ,05 Apr 2024
"1,330,000 ","9 Snapper Street,",THROSBY ACT 2914,House,4,3,2,450m² ,05 Apr 2024
"930,000 ","13b Byrne Street,",WANNIASSA ACT 2903,House,3,2,2,400m² ,05 Apr 2024
"700,000 ","72 Denovan Circuit,",CALWELL ACT 2905,House,3,1,2,865m² ,04 Apr 2024
"1,290,000 ","235 Badimara Street,",FISHER ACT 2611,House,5,2,2,"1,079m² ",04 Apr 2024
"786,000 ","59 Bugden Avenue,",GOWRIE ACT 2904,House,3,1,2,927m² ,04 Apr 2024
"940,000 ","46 Vonwiller Crescent,",THEODORE ACT 2905,House,4,2,2,762m² ,04 Apr 2024
"1,311,000 ","41 Hurtle Avenue,",BONYTHON ACT 2905,House,5,2,3,"1,006m² ",2024
"950,000 ","43 Nott Street,",FRASER ACT 2615,House,4,2,2,"1,217m² ",03 Apr 2024
"1,505,000 ","2 Millen Street,",HUGHES ACT 2605,House,4,2,2,904m² ,2024
"985,000 ","35 Hadleigh Circuit,",ISABELLA PLAINS ACT 2905,House,4,2,2,890m² ,3 Apr 2024
"1,220,000 ","138 Goyder Street,",NARRABUNDAH ACT 2604,House,3,1,−,963m² ,2024
"1,550,000 ","18 Lane Poole Place,",YARRALUMLA ACT 2600,House,4,2,2,728m² ,03 Apr 2024
"1,500,000 ","184 Duffy Street,",AINSLIE ACT 2602,House,3,1,1,819m² ,02 Apr 2024
"780,000 ","1 Sharland Place,",HOLDER ACT 2611,House,3,1,−,694m² ,02 Apr 2024
"980,000 ","61 Gaunson Crescent,",WANNIASSA ACT 2903,House,4,2,2,"1,005m² ",0 Mar 2024
"650,000 ","22 Bottrill Street,",BONYTHON ACT 2905,Duplex,3,1,2,377m² ,29 Mar 2024
"800,000 ","124 Learmonth Drive,",KAMBAH ACT 2902,House,4,2,−,803m² ,2024
"765,000 ","49 Outtrim Avenue,",CALWELL ACT 2905,House,3,2,2,750m² ,28 Mar 2024
"737,000 ","28 Fink Crescent,",CALWELL ACT 2905,House,3,1,2,535m² ,28 Mar 2024
"890,000 ","6 Enfield Street,",CASEY ACT 2913,House,3,2,2,449m² ,8 Mar 2024
"830,000 ","61 John Crawford Crescent,",CASEY ACT 2913,House,3,2,1,329m² ,8 Mar 2024
"1,125,000 ","22 Alan Watt Crescent,",CASEY ACT 2913,House,4,2,2,387m² ,28 Mar 2024
"710,000 ","9 & 11 Hedland Circuit,",FLYNN ACT 2615,House,4,2,2,"1,787m² ",28 Mar 2024
"735,000 ","30 Louisa Lawson Crescent,",GILMORE ACT 2905,House,3,1,−,740m² ,28 Mar 2024
"680,000 ","11 Cheeke Place,",LATHAM ACT 2615,House,3,1,2,827m² ,8 Mar 2024
"810,900 ","31 Lawrence Close,",MACGREGOR ACT 2615,House,3,1,2,892m² ,28 Mar 2024
"920,000 ","17 Ulm Street,",SCULLIN ACT 2614,House,4,2,2,738m² ,28 Mar 2024
"795,000 ","19 Cameleer Lane,",STRATHNAIRN ACT 2615,House,3,2,2,179m² ,28 Mar 2024
"785,000 ","46 Scantlebury Crescent,",THEODORE ACT 2905,House,5,3,2,771m² ,28 Mar 2024
"853,000 ","3 Larpent Street,",AMAROO ACT 2914,House,3,2,2,439m² ,2024
"685,000 ","51 Wilhelmi Crescent,",BANKS ACT 2906,House,3,1,1,497m² ,27 Mar 2024
"900,000 ","22 Noarlunga Crescent,",BONYTHON ACT 2905,House,3,2,6,836m² ,27 Mar 2024
"1,075,000 ","54 Ashton Calvert Street,",CASEY ACT 2913,House,4,2,2,603m² ,2024
"655,000 ","59 Wolstenholme Street,",CHISHOLM ACT 2905,House,3,1,1,521m² ,2024
"941,000 ","6 Dobikin Street,",CRACE ACT 2911,House,3,2,2,269m² ,2024
"1,050,000 ","7 Hooley Place,",KAMBAH ACT 2902,House,4,3,2,767m² ,2024
"1,240,000 ","43 Miller Street,",O'CONNOR ACT 2602,House,3,1,1,785m² ,2024
"1,102,000 ","14 Weavers Crescent,",THEODORE ACT 2905,House,5,2,2,"1,170m² ",2024
"772,500 ","51 Rockwood Street,",CASEY ACT 2913,House,3,2,1,301m² ,2024
"1,420,000 ","30 Colebatch Place,",CURTIN ACT 2605,House,4,2,2,855m² ,2024
"1,585,000 ","7 Pownall Street,",FRANKLIN ACT 2913,House,4,3,4,450m² ,26 Mar 2024
"1,100,000 ","19 Kardang Street,",NGUNNAWAL ACT 2913,House,4,2,2,973m² ,2024
"945,000 ","43 Degraves Crescent,",WANNIASSA ACT 2903,House,5,2,2,961m² ,26 Mar 2024
"1,215,000 ","20 Jalanga Place,",ARANDA ACT 2614,House,4,1,2,724m² ,5 Mar 2024
"715,000 ","3 Lahey Place,",CHISHOLM ACT 2905,House,3,1,1,473m² ,25 Mar 2024
"922,500 ","8 Wallaby Place,",NICHOLLS ACT 2913,House,4,2,2,585m² ,2024
"910,000 ","16 Corringle Close,",AMAROO ACT 2914,House,3,2,2,461m² ,2024
"1,651,000 ","21 Jagara Street,",ARANDA ACT 2614,House,4,2,4,741m² ,3 Mar 2024
"1,866,000 ","81 Strickland Crescent,",DEAKIN ACT 2600,House,4,2,2,801m² ,2024
"1,701,000 ","37 Stonehaven Crescent,",DEAKIN ACT 2600,House,4,2,2,741m² ,2024
"1,100,000 ","34A Spafford Crescent,",FARRER ACT 2607,House,3,2,2,480m² ,2024
"1,610,000 ","11 Tingha Place,",FISHER ACT 2611,House,4,2,2,747m² ,2024
"1,925,000 ","56 Loma Rudduck Street,",FORDE ACT 2914,House,6,3,2,898m² ,2024
"1,310,000 ","54 McGilvray Close,",GORDON ACT 2906,House,4,2,2,618m² ,2024
"2,400,000 ","26 Hodgkinson Street,",GRIFFITH ACT 2603,House,3,1,4,"1,173m² ",2024
"940,000 ","18 Dame Zara Street,",GUNGAHLIN ACT 2912,House,4,2,2,420m² ,2024
"900,000 ","21 Farran Street,",GUNGAHLIN ACT 2912,House,5,3,3,210m² ,2024
"990,000 ","39 Poynton Street,",HUGHES ACT 2605,House,3,2,3,691m² ,2024
"1,160,000 ","26 Hansen Circuit,",ISAACS ACT 2607,House,4,2,2,851m² ,2024
"960,000 ","10 Desailly Crescent,",KAMBAH ACT 2902,House,3,2,2,"1,023m² ",2024
"1,210,000 ","9 Fox Place,",LYNEHAM ACT 2602,House,3,2,1,694m² ,2024
"790,000 ","13 Carman Loop,",MACGREGOR ACT 2615,House,3,2,1,299m² ,2024
"1,260,000 ","1 Yamba Place,",NARRABUNDAH ACT 2604,House,3,1,2,892m² ,2024
"1,405,000 ","51 Strzelecki Crescent,",NARRABUNDAH ACT 2604,House,3,1,2,599m² ,2024
"1,265,000 ","67 A'beckett Street,",WATSON ACT 2602,House,3,1,2,911m² ,2024
"1,800,000 ","11A Weston Street,",YARRALUMLA ACT 2600,House,3,2,3,"1,667m² ",2024
"851,000 ","40 Loveday Crescent,",CASEY ACT 2913,House,3,2,2,489m² ,2 Mar 2024
"710,000 ","6 Zanci Street,",CRACE ACT 2911,House,2,1,2,179m² ,22 Mar 2024
"800,000","41 Beirne Street,",MONASH ACT 2904,House,3,1,6,882m² ,2024
"855,000 ","133 Chippindall Circuit,",THEODORE ACT 2905,House,4,2,3,880m² ,22 Mar 2024
"1,110,000 ","9 Jalanga Crescent,",ARANDA ACT 2614,House,3,2,2,698m² ,21 Mar 2024
"1,196,500 ","5 Kanga Place,",GORDON ACT 2906,House,4,2,2,909m² ,21 Mar 2024
"577,000 ","3 Watchorn Close,",HOLT ACT 2615,House,2,1,1,299m² ,2024
"685,000","12 Loban Court,",NGUNNAWAL ACT 2913,House,3,1,1,305m² ,21 Mar 2024
"1,302,000 ","11 Gair Place,",WANNIASSA ACT 2903,House,6,4,2,"1,039m² ",2024
"1,675,000 ","21 Hampton Circuit,",YARRALUMLA ACT 2600,House,3,1,1,671m² ,2024
"972,000 ","15 Isabel Flick Street,",BONNER ACT 2914,House,4,2,2,454m² ,20 Mar 2024
"1,000,000 ","6 Lundie Street,",BONYTHON ACT 2905,House,4,2,2,450m² ,2024
"857,000 ","31 Casey Crescent,",CALWELL ACT 2905,House,4,2,2,773m² ,2024
"755,000 ","41 Muntz Street,",CHISHOLM ACT 2905,House,3,1,2,762m² ,2024
"1,100,000 ","4 Pudney Street,",FARRER ACT 2607,House,3,1,2,939m² ,20 Mar 2024
"2,250,000 ","25 Frome Street,",GRIFFITH ACT 2603,House,4,2,2,668m² ,20 Mar 2024
"963,600 ","76B Learmonth Drive,",KAMBAH ACT 2902,House,4,2,2,440m² ,20 Mar 2024
"675,000 ","16 Gamburra Street,",NGUNNAWAL ACT 2913,House,3,2,−,374m² ,20 Mar 2024
"1,100,000 ","19 McBurney Crescent,",RICHARDSON ACT 2905,House,4,3,2,"1,038m² ",20 Mar 2024
"810,000 ","56 Salsola Street,",RIVETT ACT 2611,House,4,1,4,830m² ,20 Mar 2024
"1,545,000 ","6 Cazneaux Crescent,",WESTON ACT 2611,House,4,3,2,605m² ,20 Mar 2024
"907,000 ","24 Auburn Street,",AMAROO ACT 2914,House,3,2,2,440m² ,19 Mar 2024
"1,060,000","68 Bindaga Street,",ARANDA ACT 2614,House,4,2,2,885m² ,19 Mar 2024
"860,000 ","16 Siroset Close,",DUNLOP ACT 2615,House,3,2,2,397m² ,2024
"735,000 ","5 De Mestre Place,",HOLT ACT 2615,House,3,1,1,488m² ,19 Mar 2024
"875,005 ","5 McKillop Circuit,",KAMBAH ACT 2902,House,3,2,2,434m² ,19 Mar 2024
"675,000 ","14 Lipscomb Place,",MACGREGOR ACT 2615,House,3,1,2,786m² ,19 Mar 2024
"740,000 ","6 Lanley Square,",NGUNNAWAL ACT 2913,House,3,1,1,254m² ,19 Mar 2024
"1,730,000 ","6 Tanderra Crescent,",NGUNNAWAL ACT 2913,House,5,2,5,"1,128m² ",19 Mar 2024
"1,700,000 ","7 Blackbutt Street,",O'CONNOR ACT 2602,House,3,1,2,"1,117m² ",2024
"775,000 ","6 Long Place,",SCULLIN ACT 2614,House,3,1,2,759m² ,19 Mar 2024
"720,000 ","47 Levien Street,",SCULLIN ACT 2614,House,3,1,1,341m² ,9 Mar 2024
"1,248,500 ","2 Gauci Street,",CASEY ACT 2913,House,4,3,2,635m² ,18 Mar 2024
"720,000 ","2 Altson Circuit,",CONDER ACT 2906,House,3,1,2,439m² ,18 Mar 2024
"1,450,000 ","35 Justice Kelly Street,",FORDE ACT 2914,House,5,2,2,685m² ,18 Mar 2024
"1,320,000 ","5 Barrow Place,",LYONS ACT 2606,House,3,2,2,"1,262m² ",18 Mar 2024
"795,000 ","7 Constance Stone Street,",MACGREGOR ACT 2615,House,3,2,2,462m² ,18 Mar 2024
"1,040,000 ","24 Beasley Street,",PEARCE ACT 2607,House,4,2,2,936m² ,18 Mar 2024
"2,356,000 ","40 Endeavour Street,",RED HILL ACT 2603,House,5,3,3,"1,218m² ",18 Mar 2024
"990,000 ","3 Grimshaw Street,",RICHARDSON ACT 2905,House,4,2,4,948m² ,8 Mar 2024
"860,000 ","7 Connibere Crescent,",OXLEY ACT 2903,House,3,1,2,854m² ,7 Mar 2024
"875,000 ","97 Essie Coffey Street,",BONNER ACT 2914,House,3,2,1,333m² ,2024
"1,460,000 ","20 Oakes Street,",COOK ACT 2614,House,3,2,2,714m² ,2024
"1,450,000 ","9 Redshaw Street,",COOMBS ACT 2611,House,4,3,2,540m² ,2024
"1,135,000 ","36 Cotton Street,",DOWNER ACT 2602,House,3,1,4,747m² ,2024
"975,000 ","28 Cotton Street,",DOWNER ACT 2602,House,3,1,−,593m² ,2024
"855,000 ","10 Badenoch Crescent,",EVATT ACT 2617,House,3,1,3,711m² ,2024
"1,026,000 ","32 Glenelg Street,",KALEEN ACT 2617,House,4,2,4,805m² ,2024
"920,000 ","8 Dennes Place,",LYONS ACT 2606,House,3,1,1,827m² ,2024
"1,270,000 ","32 Kater Close,",MACARTHUR ACT 2904,House,3,2,2,909m² ,2024
"930,000 ","3 Cuzens Place,",NGUNNAWAL ACT 2913,House,4,2,2,772m² ,16 Mar 2024
"1,104,000 ","116A Namatjira Drive,",STIRLING ACT 2611,House,7,3,2,812m² ,2024
"1,055,000 ","61 Callister Crescent,",THEODORE ACT 2905,House,5,2,2,"1,271m² ",2024
"783,700 ","31 McLuckie Crescent,",BANKS ACT 2906,House,3,1,2,525m² ,15 Mar 2024
"680,000 ","48 Margaret Tucker Street,",BONNER ACT 2914,House,3,1,1,250m² ,15 Mar 2024
"790,000 ","70 Tenison Woods Circuit,",BONYTHON ACT 2905,Terrace,3,2,2,255m² ,2024
"925,000 ","4 Phillipson Crescent,",CALWELL ACT 2905,House,4,2,4,964m² ,15 Mar 2024
"1,107,500 ","9 Pridham Street,",FARRER ACT 2607,House,3,2,2,714m² ,2024
"770,000 ","5 Davy Place,",MACGREGOR ACT 2615,House,3,1,1,802m² ,15 Mar 2024
"1,140,000 ","11 Kerferd Street,",WATSON ACT 2602,House,3,1,1,694m² ,15 Mar 2024
"870,000 ","10 Leycester Place,",CHARNWOOD ACT 2615,House,3,2,2,565m² ,2024
"883,000 ","23 Finemore Street,",COOMBS ACT 2611,House,4,3,2,199m² ,2024
"835,500 ","15 Bruce Dittmar Street,",FORDE ACT 2914,House,3,2,1,286m² ,14 Mar 2024
"750,000 ","18 McCabe Crescent,",HOLT ACT 2615,House,3,1,5,672m² ,4 Mar 2024
"693,000 ","28 Yarrawonga Street,",NGUNNAWAL ACT 2913,House,3,1,1,377m² ,2024
"755,000 ","5 McKid Court,",CHARNWOOD ACT 2615,House,3,1,2,711m² ,13 Mar 2024
"1,000,000 ","32 Redfern Street,",COOK ACT 2614,House,3,1,2,790m² ,3 Mar 2024
"1,070,000 ","6 Hazlitt Glade,",GORDON ACT 2906,House,4,3,2,870m² ,2024
"1,150,000 ","18 Eileen Good Street,",GREENWAY ACT 2900,House,4,2,2,363m² ,3 Mar 2024
"1,202,000 ","14 De Bortoli Street,",HARRISON ACT 2914,House,4,3,2,521m² ,13 Mar 2024
"920,000 ","29 Isbister Street,",MACGREGOR ACT 2615,House,4,2,2,418m² ,13 Mar 2024
"905,000 ","44 Anembo Street,",NARRABUNDAH ACT 2604,House,3,1,1,464m² ,3 Mar 2024
"1,250,000 ","10 Grevillea Street,",O'CONNOR ACT 2602,House,3,1,−,700m² ,2024
"955,000 ","6 Harrison Street,",SCULLIN ACT 2614,House,4,2,2,835m² ,2024
"1,630,000 ","35 MacDonnell Street,",YARRALUMLA ACT 2600,House,2,1,−,666m² ,2024
"1,060,000 ","83 Bandjalong Crescent,",ARANDA ACT 2614,House,3,1,1,783m² ,2024
"1,145,000 ","9 Medlin Street,",BRUCE ACT 2617,House,4,2,2,431m² ,12 Mar 2024
"1,565,000 ","31 Legge Street,",DOWNER ACT 2602,House,5,4,3,840m² ,12 Mar 2024
"1,560,000 ","39 Creswell Street,",CAMPBELL ACT 2612,House,3,2,2,"1,037m² ",2024
"885,000 ","14 Turriff Street,",CHISHOLM ACT 2905,House,3,2,2,912m² ,2024
"1,450,000 ","31 Calder Crescent,",HOLDER ACT 2611,House,4,2,2,"1,000m² ",2024
"1,470,000 ","12 Jaeger Circuit,",BRUCE ACT 2617,House,4,2,2,"1,016m² ",08 Mar 2024
