Price,Address,Suburb,House Type,Number of Rooms,Number of Baths,Number of Parking,Area,Sold Date
"1,100,000 ","7/1 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,1,219m² ,22 Jan 2023
"1,580,000 ","3a/8 Brooke Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,3,1,124m² ,06 Jan 2023
"1,650,000 ","3b/8 Brooke Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,3,1,181m² ,02 Jan 2023
"1,100,000 ","205/3 Evans Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,1,160m² ,22 Dec 2022
"635,000 ","7A Harrington Lane,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,−,65m² ,12 Dec 2022
"671,000 ","2/55 Patrick Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,−,93m² ,01 Dec 2022
"705,000 ","47/39 Campbell Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,140m² ,31 Oct 2022
"630,000","5/77-79 Molle Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,−,188m² ,06 Sep 2022
"1,400,000","2/73-83 Macquarie Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,1,154m² ,29 Jul 2022
"830,000","7/38 Patrick Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,192m² ,19 Jul 2022
"1,350,000 ","5 Church Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,1,1,273m² ,17 Jun 2022
"765,000 ","2/65 Melville Street,",HOBART TAS 7000,Townhouse,2,1,−,157m² ,07 May 2022
"565,000 ","33/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,1,1,1,75m² ,22 Apr 2022
"2,950,000 ","155 Argyle Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,3,3,275m² ,28 Mar 2022
"1,550,000 ","3 Church Street,",HOBART TAS 7000,Apartment / Unit / Flat,4,2,1,408m² ,21 Mar 2022
"401,000 ","110/1 Sandy Bay Road,",HOBART TAS 7000,Apartment / Unit / Flat,1,1,−,57m² ,16 Mar 2022
"438,000 ","408/1 Sandy Bay Road,",HOBART TAS 7000,Apartment / Unit / Flat,1,1,1,70m² ,28 Jan 2022
"1,075,000 ","210/3 Evans Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,149m² ,21 Jan 2022
"790,000 ","8/38 Patrick Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,2,173m² ,23 Dec 2021
"1,300,000","2/12 Wilmot Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,2,318m² ,20 Dec 2021
"1,035,000 ","17/1 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,1,243m² ,03 Dec 2021
"760,000 ","3/207 Elizabeth Street,",HOBART TAS 7000,Apartment / Unit / Flat,1,1,1,84m² ,03 Dec 2021
"525,000","12/92 Barrack Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,73m² ,03 Nov 2021
"790,000 ","4 Mistral Place,",HOBART TAS 7000,Townhouse,2,1,1,139m² ,25 Oct 2021
"626,000","3/37-39 Campbell Street,",HOBART TAS 7000,Apartment / Unit / Flat,1,1,1,115m² ,15 Sep 2021
"1,091,000 ","6/1 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,1,219m² ,23 Aug 2021
"210,000 ","108/156 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,1,1,−,52m² ,20 Aug 2021
"960,000 ","240 & 242 Harrington Street,",HOBART TAS 7000,Townhouse,5,2,2,935m² ,17 Aug 2021
"1,000,000","22/1 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,1,292m² ,15 Aug 2021
"775,000 ","20/37-39 Campbell Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,159m² ,04 Aug 2021
"810,000 ","112/62 Patrick Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,2,153m² ,02 Aug 2021
"810,000 ","212/62 Patrick Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,2,147m² ,31 Jul 2021
"840,000 ","31a Goulburn Street,",HOBART TAS 7000,Townhouse,2,1,2,163m² ,19 Jul 2021
"750,000","5/38 Patrick Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,183m² ,13 Jul 2021
"995,000 ","16 Sun Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,2,242m² ,05 Jul 2021
"850,000 ","12/212 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,2,92m² ,01 Jul 2021
"1,850,000 ","509/3 Evans Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,2,216m² ,02 Jun 2021
"777,000 ","6/118-120 Elizabeth Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,1,−,132m² ,14 May 2021
"615,600 ","110/62 Patrick Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,149m² ,03 May 2021
"762,500 ","8/12 Wilmot Street,",HOBART TAS 7000,Townhouse,2,1,1,164m² ,17 Apr 2021
"2,950,000","73-75 Goulburn Street,",HOBART TAS 7000,Block of units,10,10,−,682m² ,17 Mar 2021
"1,838,000","505/3 Evans Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,1,216m² ,24 Feb 2021
"475,000 ","33/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,1,1,1,75m² ,12 Jan 2021
"443,000 ","14/212 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,1,1,−,61m² ,02 Jan 2021
"685,000 ","305/126 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,−,103m² ,28 Dec 2020
"1,103,000 ","42B Goulburn Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,2,248m² ,23 Dec 2020
"627,000 ","12/75 Warwick Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,1,119m² ,22 Dec 2020
"630,000 ","253 Macquarie Street,",HOBART TAS 7000,Townhouse,4,1,−,227m² ,15 Dec 2020
"495,000 ","207/62 Patrick Street,",HOBART TAS 7000,Apartment / Unit / Flat,1,1,1,84m² ,15 Dec 2020
"345,000 ","102/1 Sandy Bay Road,",HOBART TAS 7000,Apartment / Unit / Flat,1,1,−,70m² ,03 Nov 2020
"750,000","208/3 Evans Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,1,116m² ,26 Oct 2020
"750,000 ","39/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,2,164m² ,22 Oct 2020
"990,000 ","210/3 Evans Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,149m² ,19 Oct 2020
"710,000 ","11/38 Patrick Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,2,175m² ,29 Sep 2020
"984,000","53/1 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,1,171m² ,05 Sep 2020
"840,000 ","28/1 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,1,171m² ,27 Jul 2020
"600,000","9/75 Warwick Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,1,119m² ,25 Jul 2020
"735,000 ","21/212 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,1,121m² ,03 Jul 2020
"600,000 ","10/75 Warwick Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,1,137m² ,16 Jun 2020
"602,000 ","3/42-50 Patrick Street,",HOBART TAS 7000,Apartment / Unit / Flat,− 0,1,2,171m² ,05 May 2020
"610,000","3/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,119m² ,31 Mar 2020
"870,000","7 Ragged Lane,",HOBART TAS 7000,Townhouse,3,2,2,209m² ,29 Mar 2020
"761,000 ","14/1 Creswells Row,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,1,162m² ,04 Mar 2020
"880,000 ","16 Terminus Row,",HOBART TAS 7000,Townhouse,3,2,2,197m² ,18 Feb 2020
"375,000 ","509/1 Sandy Bay Road,",HOBART TAS 7000,Apartment / Unit / Flat,1,1,−,68m² ,05 Feb 2020
"1,500,000 ","503/3 Evans Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,2,215m² ,29 Jan 2020
"600,000 ","12/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,99m² ,08 Nov 2019
"600,000","19/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,2,110m² ,05 Nov 2019
"1,225,000","9/15 Hunter Street,",HOBART TAS 7000,Penthouse,2,2,1,293m² ,15 Oct 2019
"1,100,000 ","4/15 Campbell Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,2,215m² ,20 Sep 2019
"547,500 ","3/312 Davey Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,1,1,537m² ,20 Sep 2019
"1,002,000 ","5a/117 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,2,202m² ,03 Jul 2019
"695,000","1/251 Macquarie Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,2,149m² ,26 Jun 2019
"570,000","4/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,106m² ,03 May 2019
"700,000 ","1/177 Bathurst Street,",HOBART TAS 7000,Townhouse,3,2,2,231m² ,11 Apr 2019
"440,000 ","3/217 Liverpool Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,1,−,165m² ,22 Mar 2019
"670,000 ","38/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,2,153m² ,20 Mar 2019
"557,000 ","16/92 Barrack Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,132m² ,13 Mar 2019
"460,000 ","4/212 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,1,1,1,126m² ,14 Feb 2019
"590,000 ","307/3 Evans Street,",HOBART TAS 7000,Apartment / Unit / Flat,1,1,1,109m² ,06 Feb 2019
"635,000 ","6/118-120 Elizabeth Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,1,−,132m² ,03 Jan 2019
"825,000",,HOBART TAS 7000,Apartment / Unit / Flat,2,2,2,212m² ,21 Dec 2018
"760,000","13/38 Patrick Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,1,2,316m² ,13 Nov 2018
"450,000","2/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,1,1,1,94m² ,14 Oct 2018
"358,500 ","2/92 Barrack Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,71m² ,27 Aug 2018
"780,000","15/1 Creswells Row,",HOBART TAS 7000,Townhouse,3,2,2,175m² ,14 Aug 2018
"761,000","49/1 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,1,171m² ,15 Jun 2018
"615,000","2/212 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,−,139m² ,12 Jun 2018
"492,500 ","7/75 Warwick Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,1,119m² ,30 May 2018
"771,000 ","14/1 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,1,229m² ,15 May 2018
"835,000 ","114A Elizabeth Street,",HOBART TAS 7000,Apartment / Unit / Flat,4,2,−,180m² ,04 Apr 2018
"598,000","3/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,119m² ,03 Apr 2018
"696,000","5/1 Creswells Row,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,1,141m² ,26 Mar 2018
"595,000","12/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,99m² ,13 Mar 2018
"560,000 ","132 Brisbane Street,",HOBART TAS 7000,Townhouse,2,1,1,164m² ,22 Feb 2018
"690,000 ","11/38 Patrick Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,2,175m² ,21 Feb 2018
"730,000","3/160 Elizabeth Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,121m² ,16 Feb 2018
"570,000","2/65 Melville Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,−,157m² ,15 Feb 2018
"807,500 ","7 Ragged Lane,",HOBART TAS 7000,Townhouse,3,2,2,209m² ,29 Dec 2017
"1,050,000 ","231 Collins Street,",HOBART TAS 7000,Townhouse,3,3,2,180m² ,24 Dec 2017
"455,000 ","3/182 Bathurst Street,",HOBART TAS 7000,Townhouse,1,1,−,187m² ,21 Dec 2017
"725,000 ","5/191 Harrington Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,2,168m² ,09 Dec 2017
"700,000","29/1 Collins Street,",HOBART TAS 7000,Block of units,3,2,1,171m² ,07 Dec 2017
"760,000","19/1 Collins Street,",HOBART TAS 7000,Townhouse,3,3,1,267m² ,21 Nov 2017
"601,000","32/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,2,110m² ,08 Nov 2017
"625,000 ","13/1 Creswells Row,",HOBART TAS 7000,Townhouse,3,2,1,154m² ,08 Nov 2017
"411,000 ","8/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,1,1,1,104m² ,16 Oct 2017
"565,500","31/166 Bathurst Street,",HOBART TAS 7000,Block of units,2,1,2,110m² ,04 Oct 2017
"492,000 ","7/92 Barrack Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,81m² ,02 Sep 2017
"680,000 ","30/1 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,1,156m² ,02 Aug 2017
"2,500,000","9/81 Macquarie Street,",HOBART TAS 7000,Apartment / Unit / Flat,6,4,4,709m² ,07 Jul 2017
"550,000","23/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,2,115m² ,01 Jun 2017
"562,000 ","6/38 Patrick Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,181m² ,19 May 2017
"590,000","30/1 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,1,171m² ,31 Mar 2017
"520,000","1/85 Barrack Street,",HOBART TAS 7000,Townhouse,2,2,1,124m² ,26 Mar 2017
"195,000 ","108/156 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,−,63m² ,12 Mar 2017
"1,250,000 ","22/19 Hunter Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,−,129m² ,02 Mar 2017
"580,000","Unit 13/38 Patrick St,",HOBART TAS 7000,Apartment / Unit / Flat,3,1,1,316m² ,26 Feb 2017
"340,000 ","12/92 Barrack Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,73m² ,04 Feb 2017
"688,000 ","10/1 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,1,219m² ,30 Jan 2017
"645,100","12/212 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,2,127m² ,18 Jan 2017
"565,000","38/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,2,153m² ,15 Dec 2016
"685,000 ","14 Terminus Row,",HOBART TAS 7000,Townhouse,3,2,4,196m² ,12 Dec 2016
"1,100,000","68/1 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,2,389m² ,18 Oct 2016
"485,000 ","6/57 Warwick Street,",HOBART TAS 7000,Townhouse,3,2,1,224m² ,26 Aug 2016
"650,000","4/81 Macquarie Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,2,151m² ,26 Mar 2016
"400,500","4/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,90m² ,16 Mar 2016
"400,500 ","1/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,87m² ,16 Mar 2016
"420,000","7/37-39 (Unit 41) Campbell Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,176m² ,24 Feb 2016
"430,000","23/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,2,0,21 Jan 2016
"470,000 ","Unit 10/12 Wilmot St,",HOBART TAS 7000,Townhouse,2,1,1,169m² ,12 Dec 2015
"615,000","54/1 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,1,171m² ,30 Nov 2015
"672,000","6/81 Macquarie Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,2,151m² ,23 Nov 2015
"355,000","33/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,1,1,1,75m² ,18 Oct 2015
"1,500,000 ",,HOBART TAS 7000,Apartment / Unit / Flat,5,3,3,145m² ,14 Oct 2015
"530,000 ","79 Patrick Street,",HOBART TAS 7000,Townhouse,4,2,−,272m² ,8 Sep 2015
"360,000 ","8/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,1,1,1,104m² ,17 Aug 2015
"496,500 ","33 Goulburn Street,",HOBART TAS 7000,Townhouse,4,1,2,212m² ,23 Jul 2015
"435,000 ","37/166 Bathurst Street,",HOBART TAS 7000,Apartment / Unit / Flat,1,1,1,90m² ,17 Jul 2015
"480,000","7/38 Patrick Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,192m² ,01 Jul 2015
"343,000","2/55 Patrick Street,",HOBART TAS 7000,Townhouse,2,1,−,95m² ,23 May 2015
"396,000","37 Warwick Street,",HOBART TAS 7000,Townhouse,2,1,−,188m² ,22 Apr 2015
"362,000","2/146 Harrington Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,1,−,113m² ,06 Apr 2015
"300,000","402/1 Sandy Bay Road,",HOBART TAS 7000,Studio,1,1,−,70m² ,10 Mar 2015
"462,000","27/1 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,1,161m² ,07 Mar 2015
"631,000 ",,HOBART TAS 7000,Apartment / Unit / Flat,2,2,1,160m² ,24 Dec 2014
"395,000","15/75 Warwick Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,1,119m² ,06 Dec 2014
"965,000","71/1 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,2,389m² ,04 Dec 2014
"410,000","1/37-39 Campbell Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,1,2,161m² ,24 Nov 2014
"430,000 ",,HOBART TAS 7000,Townhouse,3,2,1,205m² ,19 Nov 2014
"515,000","16/1 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,1,239m² ,14 Nov 2014
"515,000","44/1 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,1,171m² ,16 Oct 2014
"600,000","17/15 Hunter Street,",HOBART TAS 7000,Apartment / Unit / Flat,2,2,1,150m² ,12 Jul 2014
"525,000","9/1 Collins Street,",HOBART TAS 7000,Apartment / Unit / Flat,3,2,1,219m² ,17 Dec 2013
"427,500 ","11/15 Greenlands Avenue,",SANDY BAY TAS 7005,Apartment / Unit / Flat,1,1,1,57m² ,23 Apr 2024
"563,000 ","4/287 Churchill Avenue,",SANDY BAY TAS 7005,Apartment / Unit / Flat,2,1,2,122m² ,12 Apr 2024
"650,000 ","3/7a Sandown Avenue,",SANDY BAY TAS 7005,Apartment / Unit / Flat,2,1,1,75m² ,11 Apr 2024
"985,000 ","8/11 Gladstone Street,",BATTERY POINT TAS 7004,Apartment / Unit / Flat,2,1,1,108m² ,08 Apr 2024
"900,000 ","24/15 Lansdowne Crescent,",WEST HOBART TAS 7000,Townhouse,3,2,2,232m² ,25 Mar 2024
"580,000 ","1/5 Lynton Avenue,",SOUTH HOBART TAS 7004,Apartment / Unit / Flat,3,2,1,293m² ,08 Mar 2024
"335,000 ","1/8 Woolton Place,",SANDY BAY TAS 7005,Apartment / Unit / Flat,1,1,1,59m² ,07 Mar 2024
"720,000 ","1/12 Star Street,",SANDY BAY TAS 7005,Apartment / Unit / Flat,2,1,1,94m² ,06 Mar 2024
"490,000 ","10/10 Waterworks Road,",DYNNYRNE TAS 7005,Apartment / Unit / Flat,3,1,1,232m² ,04 Mar 2024
"895,000 ","1/74 Sandy Bay Road,",BATTERY POINT TAS 7004,Apartment / Unit / Flat,2,1,1,176m² ,02 Mar 2024
"324,000 ","178A Waterworks Road,",DYNNYRNE TAS 7005,Vacant land,0,0,0,852m² ,27 Feb 2024
"440,000 ","2/4 Capri Drive,",SANDY BAY TAS 7005,Apartment / Unit / Flat,1,1,1,57m² ,23 Feb 2024
"620,000 ","3/312 Davey Street,",SOUTH HOBART TAS 7004,Apartment / Unit / Flat,3,1,1,321m² ,23 Feb 2024
"850,000 ","46 Montpelier Retreat,",BATTERY POINT TAS 7004,Townhouse,2,1,1,170m² ,21 Feb 2024
"684,000 ","6 South Street,",BATTERY POINT TAS 7004,Apartment / Unit / Flat,1,1,−,111m² ,13 Feb 2024
"960,000 ","1/13 Gardenia Grove,",SANDY BAY TAS 7005,Townhouse,3,2,2,527m² ,13 Feb 2024
"820,000 ","10/8 Wynyard Street,",SOUTH HOBART TAS 7004,Townhouse,3,2,2,207m² ,03 Feb 2024
"560,000 ","6/409 Sandy Bay Road,",SANDY BAY TAS 7005,Apartment / Unit / Flat,2,1,1,170m² ,02 Feb 2024
"1,850,000","728A Sandy Bay Road,",SANDY BAY TAS 7005,Vacant land,0,0,0,961m² ,09 Jan 2024
"415,000 ","2/335 Churchill Avenue,",SANDY BAY TAS 7005,Apartment / Unit / Flat,2,1,1,95m² ,09 Jan 2024
"650,000 ","2/111 Patrick Street,",WEST HOBART TAS 7000,Townhouse,2,1,−,159m² ,08 Jan 2024
"392,000 ","2/1 Mcaulay Road,",SANDY BAY TAS 7005,Apartment / Unit / Flat,1,1,2,71m² ,18 Dec 2023
"1,640,000 ","3/646 Sandy Bay Road,",SANDY BAY TAS 7005,Apartment / Unit / Flat,2,2,2,167m² ,14 Dec 2023
"830,000 ","3/18 View Street,",SANDY BAY TAS 7005,Townhouse,3,1,2,253m² ,11 Dec 2023
"890,000 ","4/46 Marieville Esplanade,",SANDY BAY TAS 7005,Apartment / Unit / Flat,3,1,1,166m² ,09 Dec 2023
"810,000 ","65a Newdegate Street,",WEST HOBART TAS 7000,Townhouse,2,1,2,316m² ,23 Nov 2023
"742,000 ","1/190 Churchill Avenue,",SANDY BAY TAS 7005,Townhouse,3,3,2,354m² ,17 Nov 2023
"1,845,000","4/20 Ellerslie Road,",BATTERY POINT TAS 7004,Apartment / Unit / Flat,2,2,2,112m² ,14 Nov 2023
"381,000 ","14/43 Toorak Avenue,",MOUNT STUART TAS 7000,Apartment / Unit / Flat,1,1,1,58m² ,14 Nov 2023
"403,000","4/1 McAulay Rd,",SANDY BAY TAS 7005,Apartment / Unit / Flat,1,1,1,71m² ,14 Nov 2023
"728,500","1/22 Garth Avenue,",SANDY BAY TAS 7005,Apartment / Unit / Flat,2,1,2,136m² ,13 Nov 2023
"1,105,000 ","8/54 Nicholas Drive,",SANDY BAY TAS 7005,Townhouse,3,2,2,439m² ,13 Nov 2023
"470,000 ","7/11 Livingston Street,",SOUTH HOBART TAS 7004,Apartment / Unit / Flat,2,1,1,87m² ,09 Nov 2023
"875,000 ","10/57 Sandy Bay Road,",BATTERY POINT TAS 7004,Townhouse,2,2,2,190m² ,03 Nov 2023
"935,000","2/6 Capri Drive,",SANDY BAY TAS 7005,Apartment / Unit / Flat,3,1,2,449m² ,03 Nov 2023
"420,000 ","3/22A Lord Street,",SANDY BAY TAS 7005,Apartment / Unit / Flat,1,1,1,100m² ,01 Nov 2023
"720,000 ","33B Broadwaters Parade,",SANDY BAY TAS 7005,Apartment / Unit / Flat,2,1,1,422m² ,01 Nov 2023
"555,555 ","2/51 Mount Stuart Road,",MOUNT STUART TAS 7000,Apartment / Unit / Flat,2,1,1,119m² ,23 Oct 2023
"495,000","11/7 View Street,",SANDY BAY TAS 7005,Apartment / Unit / Flat,2,1,1,62m² ,19 Oct 2023
"1,250,000","2/36 Red Chapel Avenue,",SANDY BAY TAS 7005,Townhouse,3,2,2,266m² ,17 Oct 2023
"600,000 ","17/320 Davey Street,",SOUTH HOBART TAS 7004,Apartment / Unit / Flat,2,1,1,76m² ,17 Oct 2023
"440,000 ","4/29 Wentworth Street,",SOUTH HOBART TAS 7004,Apartment / Unit / Flat,1,1,1,118m² ,16 Oct 2023
"812,000","2/12 Woodlyn Court,",SOUTH HOBART TAS 7004,Townhouse,3,3,2,285m² ,10 Oct 2023
"580,000","1/11 Lynton Avenue,",SOUTH HOBART TAS 7004,Apartment / Unit / Flat,3,1,1,156m² ,09 Oct 2023
"645,000 ","2/25C Red Chapel Avenue,",SANDY BAY TAS 7005,Apartment / Unit / Flat,2,1,1,89m² ,03 Oct 2023
"727,500 ","8/290 Elizabeth Street,",NORTH HOBART TAS 7000,Apartment / Unit / Flat,2,2,1,108m² ,02 Oct 2023
"980,000 ","3/9 Montgomery Court,",SANDY BAY TAS 7005,Apartment / Unit / Flat,3,1,2,284m² ,27 Sep 2023
"667,500 ","4B Derwentwater Avenue,",SANDY BAY TAS 7005,Apartment / Unit / Flat,2,1,1,116m² ,27 Sep 2023
"950,000 ","3/12 Ellerslie Road,",BATTERY POINT TAS 7004,Apartment / Unit / Flat,2,2,2,157m² ,26 Sep 2023
"800,000 ","2/120a Strickland Avenue,",SOUTH HOBART TAS 7004,Townhouse,3,2,2,438m² ,19 Sep 2023
"400,000 ","2/515a Huon Road,",SOUTH HOBART TAS 7004,Apartment / Unit / Flat,2,1,2,138m² ,14 Sep 2023
