Price,Address,Suburb,House Type,Number of Rooms,Number of Baths,Number of Parking,Area,Sold Date
"300,000 ","62 Clarendon Avenue,",WODONGA VIC 3690,Vacant land,0,0,0,"2,085m² ",07 Nov 2023
"650,000 ","3/216 Felltimber Creek Road,",WODONGA VIC 3690,Townhouse,3,2,2,596m² ,07 Nov 2023
"380,000 ","4/2 Karalla Court,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,2,259m² ,31 Oct 2023
"650,000 ","1/43 William Street,",WODONGA VIC 3690,Townhouse,3,2,2,332m² ,26 Oct 2023
"317,500 ","4/1A Pearce Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,180m² ,25 Oct 2023
"677,000 ","1-4/45 William Street,",WODONGA VIC 3690,Block of units,5,4,4,780m² ,22 Oct 2023
"480,000 ","6/31 Awburn Street,",WODONGA VIC 3690,Apartment / Unit / Flat,3,2,2,319m² ,17 Oct 2023
"215,000 ","17 Harkin Avenue,",WODONGA VIC 3690,Vacant land,0,0,0,588m² ,13 Oct 2023
"352,500 ","2/48 Vermont Street,",WODONGA VIC 3690,Townhouse,2,1,1,304m² ,23 Sep 2023
"340,000 ","2/17 Barton Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,430m² ,22 Sep 2023
"377,000 ","2/99 Mitchell Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,2,391m² ,14 Sep 2023
"665,000 ","1 - 4/13 Chenery Street,",WODONGA VIC 3690,Block of units,6,4,4,"1,056m² ",07 Sep 2023
"505,000 ","2/114 Docking Street,",WODONGA VIC 3690,Townhouse,4,2,3,477m² ,06 Sep 2023
"330,000 ","3/10 McEwen Crescent,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,281m² ,28 Aug 2023
"850,000 ","1-3/186 Lawrence Street,",WODONGA VIC 3690,Block of units,7,3,6,"1,026m² ",28 Aug 2023
"385,000","7A RUNDLE STREET,",WODONGA VIC 3690,Townhouse,1,1,1,151m² ,24 Aug 2023
"440,000 ","3 Christie Court,",WODONGA VIC 3690,Vacant land,0,0,0,"1,080m² ",8 Aug 2023
"520,000 ","93B Phillips Street,",WODONGA VIC 3690,Townhouse,2,2,3,520m² ,17 Aug 2023
"209,000 ","3 Sticklewort Street,",WODONGA VIC 3690,Vacant land,0,0,0,"1,026m² ",17 Aug 2023
"260,000 ","16 Starbush Road,",WODONGA VIC 3690,Vacant land,0,0,0,928m² ,16 Aug 2023
"435,000 ","2/16 Griffith Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,424m² ,31 Jul 2023
"390,000","2/4 CHIFLEY STREET,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,429m² ,25 Jul 2023
"385,000 ","2/11 McMahon Place,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,2,353m² ,24 Jul 2023
"399,000 ","2/21 Bruce Street,",WODONGA VIC 3690,Townhouse,2,1,1,449m² ,15 Jul 2023
"359,000 ","2/9 Railway Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,168m² ,12 Jul 2023
"265,000","1/114 Phillips Street,",WODONGA VIC 3690,Apartment / Unit / Flat,3,1,1,494m² ,10 Jul 2023
"339,000 ","3/7 Cyrilla Court,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,210m² ,10 Jul 2023
"325,000 ","1/9 Highland Crescent,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,286m² ,07 Jul 2023
"450,000","144 LAWRENCE STREET,",WODONGA VIC 3690,Townhouse,2,1,1,255m² ,28 Jun 2023
"450,000","1 LYNDREN STREET,",WODONGA VIC 3690,Townhouse,3,1,2,302m² ,19 Jun 2023
"345,000 ","1/4 Dane Place,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,249m² ,07 Jun 2023
"350,000 ","1/15 Tower Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,240m² ,30 May 2023
"450,000","17 ATHOL STREET,",WODONGA VIC 3690,Townhouse,2,1,1,201m² ,26 May 2023
"365,000","8/2 Bowman Court,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,359m² ,17 May 2023
"265,000 ","1/3 Skipton Court,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,129m² ,15 May 2023
"340,000 ","3/6 Railway Street,",WODONGA VIC 3690,Apartment / Unit / Flat,3,1,1,346m² ,02 May 2023
"365,000","1/2 BOWMAN COURT,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,2,250m² ,01 May 2023
"285,000 ","3/3 Skipton Court,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,285m² ,28 Apr 2023
"355,000 ","2/1 Eltham Court,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,132m² ,28 Apr 2023
"370,000 ","1/11 McMahon Place,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,299m² ,18 Apr 2023
"309,500 ","2/3 Forde Court,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,293m² ,13 Apr 2023
"250,000 ","14 Fulford Street,",WODONGA VIC 3690,Vacant land,0,0,0,568m² ,05 Apr 2023
"383,000 ","2/1 Fleet Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,430m² ,31 Mar 2023
"315,000","2/93 HUONS HILL ROAD,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,230m² ,30 Mar 2023
"350,000 ","44c Avondale Drive,",WODONGA VIC 3690,Vacant land,0,0,0,"2,543m² ",28 Mar 2023
"322,500 ","1/26 Donelly Avenue,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,167m² ,27 Mar 2023
"287,000","1/379 LAWRENCE STREET,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,134m² ,23 Mar 2023
"375,000","2/46 Azure Drive,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,309m² ,17 Mar 2023
"890,000 ","1-3/8 Norm Court,",WODONGA VIC 3690,Block of units,6,3,3,"1,298m² ",17 Mar 2023
"1,100,000 ","1,2&3/24 Thomas Mitchell Drive,",WODONGA VIC 3690,Block of units,7,3,6,"1,291m² ",14 Mar 2023
"289,500 ","4/1 Alison Court,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,2,164m² ,08 Mar 2023
"338,000 ","4/8 Burns Court,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,327m² ,07 Mar 2023
"350,000 ","51 Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,625m² ,22 Feb 2023
"370,500 ","2/6 Eleanore Court,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,2,381m² ,15 Feb 2023
"190,000 ","3/4 Rattray Avenue,",WODONGA VIC 3690,Apartment / Unit / Flat,1,1,1,310m² ,11 Jan 2023
"329,000 ","2/17 Angus Avenue,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,211m² ,10 Jan 2023
"360,000 ","1/39 Kingfisher Drive,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,2,331m² ,09 Jan 2023
"360,000 ","2 Rosemont Court,",WODONGA VIC 3690,Townhouse,2,1,1,405m² ,21 Dec 2022
"425,000 ","1/24 Huon Creek Road,",WODONGA VIC 3690,Townhouse,2,1,2,252m² ,21 Dec 2022
"345,000 ","122 Colman Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,393m² ,14 Dec 2022
"300,000 ","44 Gratwick View,",WODONGA VIC 3690,Vacant land,0,0,0,829m² ,09 Dec 2022
"356,000 ","2/31 Wilson Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,330m² ,07 Dec 2022
"208,000 ","8 Jacks Place,",WODONGA VIC 3690,Vacant land,0,0,0,556m² ,06 Dec 2022
"490,000 ","1a Snowdon Street,",WODONGA VIC 3690,Townhouse,3,2,2,276m² ,02 Dec 2022
"292,500 ","19a/40 Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,519m² ,28 Nov 2022
"260,000 ","1/1 Rattray Avenue,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,120m² ,24 Nov 2022
"215,000 ","2/6 Rattray Avenue,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,109m² ,22 Nov 2022
"266,000 ","2/19 Burnley,",WODONGA VIC 3690,Studio,− 0,1,−,336m² ,21 Nov 2022
"260,000 ","1 Sticklewort Street,",WODONGA VIC 3690,Vacant land,0,0,0,"1,038m² ",16 Nov 2022
"305,000 ","2/5A Woodland Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,214m² ,28 Oct 2022
"228,000","2/92 LAWRENCE STREET,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,109m² ,14 Oct 2022
"236,000 ","Lot 18A Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,544m² ,13 Oct 2022
"349,000 ","1/4 Paramount Court,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,152m² ,13 Oct 2022
"261,000 ","10 National Court,",WODONGA VIC 3690,Vacant land,0,0,0,706m² ,27 Sep 2022
"430,000 ","1/3 Noel Street,",WODONGA VIC 3690,Townhouse,3,1,1,282m² ,27 Sep 2022
"427,700 ","1/94 Mitchell Street,",WODONGA VIC 3690,Townhouse,2,1,1,233m² ,15 Sep 2022
"390,000 ","2/8 Railway Street,",WODONGA VIC 3690,Townhouse,2,1,1,275m² ,12 Sep 2022
"460,000 ","3/8 Railway Street,",WODONGA VIC 3690,Townhouse,3,1,1,275m² ,05 Sep 2022
"320,000 ","9/5 Cook Place,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,453m² ,31 Aug 2022
"335,000 ","2/11 Azure Drive,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,380m² ,29 Aug 2022
"373,000 ","1/9 Murphy Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,235m² ,26 Aug 2022
"352,000 ","12 Gratwick View,",WODONGA VIC 3690,Vacant land,0,0,0,994m² ,16 Aug 2022
"381,000 ","1/6 Topaz Court,",WODONGA VIC 3690,Apartment / Unit / Flat,3,1,1,355m² ,09 Aug 2022
"226,000 ","22a Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,442m² ,05 Aug 2022
"195,000 ","8 Jacks Place,",WODONGA VIC 3690,Vacant land,0,0,0,555m² ,04 Aug 2022
"232,000","3/17 Allambie Crescent,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,149m² ,02 Aug 2022
"529,000 ","16 Watson,",WODONGA VIC 3690,Townhouse,3,2,4,350m² ,01 Aug 2022
"355,000","2/108 HUONS HILL ROAD,",WODONGA VIC 3690,Townhouse,2,1,1,449m² ,2022
"260,000 ","13 Willett Drive,",WODONGA VIC 3690,Vacant land,0,0,0,649m² ,26 Jul 2022
"330,000 ","1/108 Huons Hill Road,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,422m² ,25 Jul 2022
"340,000 ","3/27 Edinburgh Circuit,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,2,328m² ,13 Jul 2022
"540,000","3 Castle Creek Road,",WODONGA VIC 3690,Townhouse,3,2,2,391m² ,11 Jul 2022
"425,500 ","9/2 Bowman Court,",WODONGA VIC 3690,Townhouse,2,1,1,333m² ,29 Jun 2022
"360,000 ","1/9 Tower Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,131m² ,24 Jun 2022
"320,000","40 PEARCE STREET,",WODONGA VIC 3690,Vacant land,0,0,0,635m² ,23 Jun 2022
"317,000 ","4/2 Karalla Court,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,259m² ,09 Jun 2022
"255,000 ","15a Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,478m² ,09 Jun 2022
"268,000","3/15 WILSON STREET,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,199m² ,03 Jun 2022
"242,000","8/152 MELROSE DRIVE,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,195m² ,30 May 2022
"245,000 ","35a Tillers Green Way,",WODONGA VIC 3690,Vacant land,0,0,0,545m² ,25 May 2022
"238,000 ","16a Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,422m² ,16 May 2022
"275,000 ","41A Ledbury Cicuit,",WODONGA VIC 3690,Vacant land,0,0,0,626m² ,09 May 2022
"312,500 ","1/97 Tarakan Street,",WODONGA VIC 3690,Apartment / Unit / Flat,1,1,1,321m² ,2022
"229,273 ","39a Tillers Green Way,",WODONGA VIC 3690,Vacant land,0,0,0,471m² ,03 May 2022
"229,000 ","17a Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,512m² ,26 Apr 2022
"439,000 ","1/1a Templeton Place,",WODONGA VIC 3690,Townhouse,3,1,2,356m² ,23 Apr 2022
"209,000","3/247 Beechworth Road,",WODONGA VIC 3690,Apartment / Unit / Flat,1,1,1,744m² ,21 Apr 2022
"245,000 ","37a Tillers Green Way,",WODONGA VIC 3690,Vacant land,0,0,0,474m² ,15 Apr 2022
"389,587 ","2/37 Gordon Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,184m² ,12 Apr 2022
"205,000","6/1 McKibbin Court,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,83m² ,08 Apr 2022
"260,000","4/152 MELROSE DRIVE,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,208m² ,05 Apr 2022
"280,000 ","11a Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,468m² ,05 Apr 2022
"430,000 ","2/76 Huon Creek Road,",WODONGA VIC 3690,Townhouse,3,1,1,466m² ,30 Mar 2022
"265,000 ","14a Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,498m² ,25 Mar 2022
"269,000 ","13a Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,485m² ,23 Mar 2022
"400,000 ","2/24 Huon Creek Road,",WODONGA VIC 3690,Townhouse,2,1,2,375m² ,2022
"195,000 ","23a Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,373m² ,15 Mar 2022
"198,000 ","24a Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,383m² ,14 Mar 2022
"450,000 ","2/31 Church Street,",WODONGA VIC 3690,Townhouse,3,2,3,233m² ,11 Mar 2022
"460,000 ","2/1A Templeton Place,",WODONGA VIC 3690,Townhouse,3,1,2,471m² ,01 Mar 2022
"242,000 ","38a Tillers Green Way,",WODONGA VIC 3690,Vacant land,0,0,0,468m² ,28 Feb 2022
"242,000 ","38a Tillers Green Way,",WODONGA VIC 3690,Vacant land,0,0,0,468m² ,28 Feb 2022
"320,000 ","44c Avondale Drive,",WODONGA VIC 3690,Vacant land,0,0,0,"2,543m² ",21 Feb 2022
"335,000 ","2/2 Belgrade Avenue,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,2,219m² ,17 Feb 2022
"220,000 ","5/270 Beechworth Road,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,162m² ,17 Feb 2022
"349,000","4/15 Hensley Court,",WODONGA VIC 3690,Apartment / Unit / Flat,3,1,2,336m² ,24 Jan 2022
"239,000 ","5/1 Bell Court,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,−,130m² ,19 Jan 2022
"280,000 ","10a Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,459m² ,2022
"315,000 ","2/1 Karalla Court,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,2,294m² ,05 Jan 2022
"263,000 ","3/14 McEwen Crescent,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,2,130m² ,21 Dec 2021
"275,000 ","1/97 Tarakan Street,",WODONGA VIC 3690,Apartment / Unit / Flat,1,1,1,322m² ,18 Dec 2021
"335,000 ","18A Thomas Mitchell Drive,",WODONGA VIC 3690,Vacant land,0,0,0,637m² ,17 Dec 2021
"280,000 ","9a Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,451m² ,2021
"313,000 ","1/15 Campbell Avenue,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,2,193m² ,13 Dec 2021
"300,000 ","7a Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,459m² ,2021
"280,000 ","8a Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,449m² ,2021
"295,000","1/4 JADE COURT,",WODONGA VIC 3690,Apartment / Unit / Flat,3,1,−,189m² ,29 Nov 2021
"370,000 ","3/37 Gordon Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,243m² ,29 Nov 2021
"262,000 ","1/153 Lawrence Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,205m² ,12 Nov 2021
"233,000 ","2A Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,434m² ,29 Oct 2021
"237,000 ","34a Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,431m² ,29 Oct 2021
"400,000","9 Corella Way,",WODONGA VIC 3690,Vacant land,0,0,0,"2,604m² ",27 Oct 2021
"345,500","3/15 Hensley Court,",WODONGA VIC 3690,Townhouse,2,1,1,237m² ,20 Oct 2021
"390,000 ","1/11 Dundee Drive,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,419m² ,18 Oct 2021
"320,000 ","2/25 Kelly Street,",WODONGA VIC 3690,Apartment / Unit / Flat,3,1,2,315m² ,15 Oct 2021
"330,000","4/41 Brockley Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,3,191m² ,12 Oct 2021
"910,000 ","30, PS705738 Huon Creek Road,",WODONGA VIC 3690,Vacant land,0,0,0,0,05 Oct 2021
"322,000 ","2/99 Mitchell Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,2,391m² ,2021
"324,000 ","10/30-34 Lawrence Street,",WODONGA VIC 3690,Apartment / Unit / Flat,3,1,2,256m² ,20 Sep 2021
"301,250","1/3 FORDE COURT,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,286m² ,20 Sep 2021
"695,000 ","1 - 4/18a Schubert Crescent,",WODONGA VIC 3690,Block of units,8,4,4,"1,008m² ",19 Sep 2021
"396,000 ","53 O'Meara Street,",WODONGA VIC 3690,Townhouse,3,2,2,240m² ,13 Sep 2021
"189,000 ","5/54 South Street,",WODONGA VIC 3690,Apartment / Unit / Flat,1,1,1,71m² ,07 Sep 2021
"274,000 ","2/21 Fletcher Court,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,250m² ,13 Aug 2021
"280,000 ","1/31 Hereford Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,153m² ,10 Aug 2021
"545,000 ","1 & 2/5 Fleet Street,",WODONGA VIC 3690,Block of units,4,2,2,849m² ,09 Aug 2021
"325,000 ","2/2 Parkview Close,",WODONGA VIC 3690,Apartment / Unit / Flat,3,1,1,419m² ,04 Aug 2021
"330,000 ","16 Jade Court,",WODONGA VIC 3690,Townhouse,3,1,2,302m² ,03 Aug 2021
"229,000 ","Lot 19A Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,519m² ,29 Jul 2021
"425,000 ","15 Elmwood Circuit,",WODONGA VIC 3690,Townhouse,2,2,1,134m² ,28 Jul 2021
"273,000 ","1/23 Wilson Street,",WODONGA VIC 3690,Townhouse,3,1,−,255m² ,27 Jul 2021
"210,000 ","Lot 20A Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,472m² ,05 Jul 2021
"385,000 ","7B Rundle Street,",WODONGA VIC 3690,Townhouse,2,1,1,151m² ,05 Jul 2021
"275,000 ","3/239 Beechworth Road,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,237m² ,30 Jun 2021
"169,000 ","Lot 21A Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,383m² ,30 Jun 2021
"248,000 ","41A Ledbury Cicuit,",WODONGA VIC 3690,Vacant land,0,0,0,626m² ,29 Jun 2021
"255,000 ","2/4 Chifley Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,429m² ,24 Jun 2021
"280,000 ","Lot 6A Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,470m² ,2021
"298,000 ","Lot 1A Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,625m² ,2021
"280,000 ","Lot 3A Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,494m² ,2021
"294,000 ","Lot 5A Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,481m² ,2021
"285,000 ","Lot 4A Ledbury Circuit,",WODONGA VIC 3690,Vacant land,0,0,0,492m² ,2021
"100,000 ","3/29 Brockley Street,",WODONGA VIC 3690,New land,0,0,0,174m² ,16 Jun 2021
"362,000 ","1/110 Lawrence Street,",WODONGA VIC 3690,Apartment / Unit / Flat,3,2,2,355m² ,19 May 2021
"362,000 ","2/110 Lawrence Street,",WODONGA VIC 3690,Apartment / Unit / Flat,3,2,2,354m² ,19 May 2021
"230,000","1/36 BROCKLEY STREET,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,2,273m² ,17 May 2021
"226,000 ","2/65 Marshall Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,373m² ,14 May 2021
"259,000 ","1/22 Campbell Avenue,",WODONGA VIC 3690,Townhouse,2,1,1,234m² ,10 May 2021
"235,000 ","2/15 Wilson Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,206m² ,07 May 2021
"397,000 ","2/31 Church Street,",WODONGA VIC 3690,Townhouse,3,2,1,233m² ,05 May 2021
"265,500 ","3/1 Alison Court,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,229m² ,03 May 2021
"276,000 ","2/10 Chifley Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,394m² ,03 May 2021
"308,000 ","1/34 Campbell Avenue,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,361m² ,03 May 2021
"540,000 ","2/43 William Street,",WODONGA VIC 3690,Townhouse,3,2,2,467m² ,27 Apr 2021
"260,000 ","1/11 Conway Court,",WODONGA VIC 3690,Townhouse,2,1,1,214m² ,22 Apr 2021
"231,000 ","2/2 McKibbin Court,",WODONGA VIC 3690,Apartment / Unit / Flat,3,2,1,167m² ,2021
"200,000 ","4 Jacks Place,",WODONGA VIC 3690,Vacant land,0,0,0,857m² ,12 Apr 2021
"165,000","2/92 LAWRENCE STREET,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,109m² ,06 Apr 2021
"254,000 ","7/18 Gardner Street,",WODONGA VIC 3690,Apartment / Unit / Flat,3,1,1,197m² ,29 Mar 2021
"320,000","9 Corella Way,",WODONGA VIC 3690,Vacant land,0,0,0,"2,604m² ",23 Mar 2021
"259,000 ","9 National Court,",WODONGA VIC 3690,Vacant land,0,0,0,"1,028m² ",12 Mar 2021
"220,000","37 Ballara Drive,",WODONGA VIC 3690,Vacant land,0,0,0,"1,537m² ",10 Mar 2021
"187,000","2/3 RAILWAY STREET,",WODONGA VIC 3690,Apartment / Unit / Flat,1,1,1,99m² ,09 Mar 2021
"284,000 ","8/2 McKibbin Court,",WODONGA VIC 3690,Apartment / Unit / Flat,3,2,2,179m² ,04 Mar 2021
"285,000 ","2/21 Emerald Avenue,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,2,189m² ,02 Mar 2021
"195,000","29 Park Lane,",WODONGA VIC 3690,Vacant land,0,0,0,983m² ,22 Feb 2021
"315,000 ","1/65 Mitchell Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,239m² ,22 Feb 2021
"318,500","1/15 CHIFLEY STREET,",WODONGA VIC 3690,Apartment / Unit / Flat,3,1,1,386m² ,16 Feb 2021
"900,000 ","1,2,3,4/14 Baelon Street,",WODONGA VIC 3690,Block of units,9,4,5,770m² ,2021
"349,000 ","1 Wren Court,",WODONGA VIC 3690,Townhouse,3,2,2,476m² ,25 Jan 2021
"235,000 ","2/11 Wodonga Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,174m² ,20 Jan 2021
"115,000 ","2/190 Lawrence Street,",WODONGA VIC 3690,Vacant land,0,0,0,296m² ,16 Jan 2021
"215,000 ","21 Peregrine Place,",WODONGA VIC 3690,Vacant land,− 0,1,−,"2,157m² ",22 Dec 2020
"80,000 ","Lot 1 Harris Road,",WODONGA VIC 3690,Vacant land,0,0,0,"9,712m² ",18 Dec 2020
"305,000 ","2D Chifley Street,",WODONGA VIC 3690,Townhouse,3,1,1,494m² ,16 Dec 2020
"290,000 ","1/4 Pickering Place,",WODONGA VIC 3690,Townhouse,2,1,1,504m² ,23 Nov 2020
"195,000 ","Lot 46 Clarendon Drive,",WODONGA VIC 3690,Vacant land,0,0,0,"2,100m² ",23 Nov 2020
"285,000 ","1/30 Huon Creek Road,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,437m² ,19 Nov 2020
"294,000 ","1/123 Phillips Street,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,266m² ,18 Nov 2020
"237,500 ","1/9 Highland Crescent,",WODONGA VIC 3690,Apartment / Unit / Flat,2,1,1,286m² ,12 Nov 2020
"165,000 ","2/1A Pearce Street,",WODONGA VIC 3690,Apartment / Unit / Flat,1,1,1,158m² ,11 Nov 2020
