Price,Address,Suburb,House Type,Number of Rooms,Number of Baths,Number of Parking,Area,Sold Date
"1,730,000 ","11 The Dress Circle,",BENOWA QLD 4217,Vacant land,0,0,0,"1,339m² ",02 Apr 2024
"830,000 ","2082/1 The Vistas Drive,",CARRARA QLD 4211,Townhouse,2,2,2,200m² ,02 Apr 2024
"940,000 ","1212/2 Como Crescent,",SOUTHPORT QLD 4215,Apartment / Unit / Flat,2,2,1,111m² ,02 Apr 2024
"592,000 ","224/35-45 Palm Avenue,",SURFERS PARADISE QLD 4217,Apartment / Unit / Flat,2,2,1,82m² ,02 Apr 2024
"770,000 ","7/4 Lowood Court,",VARSITY LAKES QLD 4227,Townhouse,3,2,1,131m² ,02 Apr 2024
"717,000 ","Lot 60 Cowell Drive,",BURLEIGH HEADS QLD 4220,Vacant land,0,0,0,752m² ,30 Mar 2024
"12,300,000 ","2595-2597 Gold Coast Highway,",MERMAID BEACH QLD 4218,Block of units,17,17,25,"1,593m² ",28 Mar 2024
"610,000 ","17/8 Doyalson Place,",HELENSVALE QLD 4212,Townhouse,3,2,1,269m² ,27 Mar 2024
"1,750,000 ","81/29 Woodroffe Avenue,",MAIN BEACH QLD 4217,Apartment / Unit / Flat,3,2,2,246m² ,27 Mar 2024
"642,000 ","62 Forest Drive,",PIMPAMA QLD 4209,Townhouse,3,2,2,152m² ,25 Mar 2024
"920,000 ","407R/26-28 Dalpura Street,",SURFERS PARADISE QLD 4217,Apartment / Unit / Flat,2,2,1,99m² ,25 Mar 2024
"575,000 ","38/460 Pine Ridge Road,",COOMBABAH QLD 4216,Townhouse,2,2,2,92m² ,2024
"1,628,000 ","2/16 Ikkina Road,",BURLEIGH HEADS QLD 4220,Townhouse,3,3,2,242m² ,2024
"960,000 ","8/1031 Gold Coast Highway,",PALM BEACH QLD 4221,Apartment / Unit / Flat,2,1,2,412m² ,2024
"1,620,000 ","307/2 Creek Street,",COOLANGATTA QLD 4225,Apartment / Unit / Flat,2,2,2,146m² ,22 Mar 2024
"2,760,000 ","2607 Gracemere Circuit North,",HOPE ISLAND QLD 4212,Vacant land,0,0,0,"1,030m² ",22 Mar 2024
"640,000 ","5/5 Nalla Court,",PALM BEACH QLD 4221,Apartment / Unit / Flat,2,1,1,519m² ,2024
"680,000 ","9/9 Nalla Court,",PALM BEACH QLD 4221,Apartment / Unit / Flat,2,1,1,71m² ,22 Mar 2024
"497,000 ","156/1-7 Moores Crescent,",VARSITY LAKES QLD 4227,Apartment / Unit / Flat,1,1,1,73m² ,21 Mar 2024
"840,000 ","5/34 John Francis Drive,",CARRARA QLD 4211,Townhouse,4,2,2,216m² ,20 Mar 2024
"1,100,000 ","3 Cromwell Court,",TALLAI QLD 4213,Vacant land,0,0,0,"4,090m² ",19 Mar 2024
"1,175,000 ","15312/5 The Darling Avenue,",BROADBEACH QLD 4218,Apartment / Unit / Flat,2,2,−,87m² ,18 Mar 2024
"950,000 ","124 Florabella Drive,",ROBINA QLD 4226,Townhouse,3,2,3,141m² ,18 Mar 2024
"895,000 ","6/156 Whiting Street,",LABRADOR QLD 4215,Townhouse,3,2,2,175m² ,2024
"750,000 ","79/7-9 Santa Cruz Boulevard,",CLEAR ISLAND WATERS QLD 4226,Townhouse,3,2,2,180m² ,16 Mar 2024
"545,000 ","1611/10 Fifth Avenue,",PALM BEACH QLD 4221,Apartment / Unit / Flat,1,1,1,64m² ,15 Mar 2024
"920,000 ","52/4 Park Avenue,",BURLEIGH HEADS QLD 4220,Apartment / Unit / Flat,2,2,1,103m² ,14 Mar 2024
"1,350,000 ","3063 Quay South Drive,",CARRARA QLD 4211,Townhouse,3,2,2,254m² ,14 Mar 2024
"650,000 ","779 Ashmore Road,",MOLENDINAR QLD 4214,Vacant land,0,0,0,667m² ,14 Mar 2024
"650,000 ","779 Ashmore Road,",MOLENDINAR QLD 4214,Vacant land,0,0,0,667m² ,14 Mar 2024
"760,000 ","7/26 Albatross Avenue,",MERMAID BEACH QLD 4218,Apartment / Unit / Flat,1,1,1,809m² ,13 Mar 2024
"700,000 ","2/16 St Kilda Avenue,",BROADBEACH QLD 4218,Apartment / Unit / Flat,2,2,1,125m² ,12 Mar 2024
"560,000 ","5/23 Park Esplanade,",COOMERA QLD 4209,Townhouse,3,2,1,203m² ,12 Mar 2024
"690,000 ","13/253 Ashmore Road,",BENOWA QLD 4217,Apartment / Unit / Flat,2,2,1,105m² ,11 Mar 2024
"714,000 ","14/21 Armrick Avenue,",BROADBEACH QLD 4218,Apartment / Unit / Flat,2,1,1,103m² ,11 Mar 2024
"705,000 ","53/102-104 Alexander Drive,",HIGHLAND PARK QLD 4211,Townhouse,3,2,1,252m² ,11 Mar 2024
"605,000 ","1/2 Tayla Street,",PIMPAMA QLD 4209,Townhouse,3,2,2,119m² ,10 Mar 2024
"471,000 ","27 Tara Vista Boulevard,",HIGHLAND PARK QLD 4211,Vacant land,0,0,0,807m² ,09 Mar 2024
"890,000 ","1905/2 Aqua Street,",SOUTHPORT QLD 4215,Apartment / Unit / Flat,2,2,2,143m² ,08 Mar 2024
"875,000 ","14/8 Ben Dalley Drive,",HELENSVALE QLD 4212,Townhouse,4,2,2,205m² ,07 Mar 2024
"500,000 ","12/45 Ventura Road,",MERMAID BEACH QLD 4218,Apartment / Unit / Flat,1,1,1,"1,082m² ",07 Mar 2024
"925,000 ","2003/3422 Surfers Paradise Boulevard,",SURFERS PARADISE QLD 4217,Apartment / Unit / Flat,2,2,1,177m² ,07 Mar 2024
"1,150,000 ","1001/9 Hamilton Avenue,",SURFERS PARADISE QLD 4217,Apartment / Unit / Flat,2,2,1,148m² ,06 Mar 2024
"615,000 ","4/5 Park Esplanade,",COOMERA QLD 4209,Townhouse,3,2,2,223m² ,05 Mar 2024
"1,260,000 ","442/3 Pendraat Parade,",HOPE ISLAND QLD 4212,Apartment / Unit / Flat,3,2,2,172m² ,05 Mar 2024
"660,000 ","115/64 Sickle Avenue,",HOPE ISLAND QLD 4212,Apartment / Unit / Flat,2,1,2,141m² ,05 Mar 2024
"496,050 ","7/130 Marine Parade,",SOUTHPORT QLD 4215,Apartment / Unit / Flat,1,1,1,50m² ,05 Mar 2024
"1,530,000 ","6/12 Seventh Avenue,",PALM BEACH QLD 4221,Townhouse,3,2,2,212m² ,04 Mar 2024
"1,220,000","805/76 Musgrave Street,",COOLANGATTA QLD 4225,Apartment / Unit / Flat,2,2,1,"2,019m² ",02 Mar 2024
"1,050,000 ","101/388 Marine Parade,",LABRADOR QLD 4215,Apartment / Unit / Flat,3,2,2,184m² ,01 Mar 2024
"1,025,000","52 Currumbin Chase,",CURRUMBIN QLD 4223,Townhouse,4,2,2,226m² ,2024
"1,080,000 ","2a Nankeen Avenue,",PARADISE POINT QLD 4216,Vacant land,0,0,0,348m² ,29 Feb 2024
"1,010,000 ","1505/22 Surf Parade,",BROADBEACH QLD 4218,Apartment / Unit / Flat,2,2,1,111m² ,28 Feb 2024
"1,980,000 ","6 James Street,",CURRUMBIN QLD 4223,Vacant land,0,0,0,746m² ,28 Feb 2024
"880,000 ","18/15 Breaker Street,",MAIN BEACH QLD 4217,Apartment / Unit / Flat,2,2,1,"1,747m² ",28 Feb 2024
"685,000","3/22 Careel Close,",HELENSVALE QLD 4212,Townhouse,3,2,2,128m² ,26 Feb 2024
"650,000 ","28 Somerset Circuit,",PIMPAMA QLD 4209,Vacant land,0,0,0,425m² ,25 Feb 2024
"1,500,000 ","54 Michel Drive,",CURRUMBIN WATERS QLD 4223,Vacant land,0,0,0,809m² ,2024
"1,030,000","37 Lake Serenity Boulevard,",HELENSVALE QLD 4212,Vacant land,0,0,0,554m² ,23 Feb 2024
"860,200 ","1/29 Montana Road,",MERMAID BEACH QLD 4218,Apartment / Unit / Flat,2,2,1,115m² ,23 Feb 2024
"965,000","61 Major Mitchell Drive,",UPPER COOMERA QLD 4209,Vacant land,0,0,0,"5,055m² ",3 Feb 2024
"637,000","59/30 Careel Close,",HELENSVALE QLD 4212,Apartment / Unit / Flat,2,2,2,101m² ,22 Feb 2024
"835,000 ","15/192 Green Acre Drive,",ARUNDEL QLD 4214,Townhouse,3,3,4,185m² ,21 Feb 2024
"1,400,000 ","1402/1 Lord Street,",KIRRA QLD 4225,Apartment / Unit / Flat,2,2,1,96m² ,21 Feb 2024
"888,000","2/27-29 Surfers Avenue,",MERMAID WATERS QLD 4218,Townhouse,3,2,1,"1,495m² ",21 Feb 2024
"839,000","4409/5 Harbour side Court,",BIGGERA WATERS QLD 4216,Apartment / Unit / Flat,3,2,2,118m² ,20 Feb 2024
"820,000 ","72/2 Acacia Court,",ROBINA QLD 4226,Apartment / Unit / Flat,3,2,2,253m² ,0 Feb 2024
"1,680,000 ","4704/9 Hamilton Avenue,",SURFERS PARADISE QLD 4217,Apartment / Unit / Flat,2,2,1,"1,508m² ",20 Feb 2024
"440,000 ","15/416 Marine Parade,",BIGGERA WATERS QLD 4216,Apartment / Unit / Flat,1,1,1,774m² ,19 Feb 2024
"2,200,000 ","201/88 Jefferson Lane,",PALM BEACH QLD 4221,Apartment / Unit / Flat,3,2,2,204m² ,19 Feb 2024
"630,000 ","91/601 Pine Ridge Road,",BIGGERA WATERS QLD 4216,Townhouse,3,1,3,172m² ,16 Feb 2024
"420,000 ","7/91 Queen Street,",SOUTHPORT QLD 4215,Apartment / Unit / Flat,2,1,1,77m² ,16 Feb 2024
"805,000 ","104/18 Fern Street,",SURFERS PARADISE QLD 4217,Apartment / Unit / Flat,3,2,1,143m² ,16 Feb 2024
"340,000 ","2/7 Leonard Avenue,",SURFERS PARADISE QLD 4217,Apartment / Unit / Flat,1,1,1,519m² ,15 Feb 2024
"5,700,000 ","Level 45, 4501/1 Oracle Boulevard,",BROADBEACH QLD 4218,Apartment / Unit / Flat,5,4,4,438m² ,14 Feb 2024
"1,300,000 ","36 Sundown Place,",JACOBS WELL QLD 4208,Vacant land,0,0,0,"1,227m² ",14 Feb 2024
"915,000 ","24/38 Woodroffe Avenue,",MAIN BEACH QLD 4217,Apartment / Unit / Flat,3,2,2,"3,363m² ",14 Feb 2024
"692,000 ","14/136 Pacific Pines Boulevard,",PACIFIC PINES QLD 4211,Apartment / Unit / Flat,3,2,2,131m² ,14 Feb 2024
"1,650,000 ","33/3534 Main Beach Parade,",MAIN BEACH QLD 4217,Apartment / Unit / Flat,3,2,1,458m² ,13 Feb 2024
"809,000 ","2/8 Ripoll Court,",REEDY CREEK QLD 4227,Apartment / Unit / Flat,3,1,1,516m² ,13 Feb 2024
"620,000 ","13709/5 The Darling Avenue,",BROADBEACH QLD 4218,Apartment / Unit / Flat,1,1,−,54m² ,12 Feb 2024
"910,000 ","2/34 John Francis Drive,",CARRARA QLD 4211,Townhouse,4,2,2,215m² ,12 Feb 2024
"645,000 ","9/79 Queen Street,",SOUTHPORT QLD 4215,Apartment / Unit / Flat,3,2,2,641m² ,12 Feb 2024
"870,000","54/8 Ben Dalley Drive,",HELENSVALE QLD 4212,Townhouse,4,3,2,206m² ,11 Feb 2024
"1,340,000 ","1102/1 Oracle Boulevard,",BROADBEACH QLD 4218,Apartment / Unit / Flat,2,2,1,128m² ,09 Feb 2024
"700,000 ","18/4A-8 Hansford Road,",COOMBABAH QLD 4216,Townhouse,3,2,2,154m² ,09 Feb 2024
"4,030,000 ","2601/15 Peerless Avenue,",MERMAID BEACH QLD 4218,Apartment / Unit / Flat,3,3,2,228m² ,2024
"630,000 ","37/2 Acacia Court,",ROBINA QLD 4226,Apartment / Unit / Flat,2,2,1,111m² ,09 Feb 2024
"1,200,000","5106/9 Hamilton Avenue,",SURFERS PARADISE QLD 4217,Apartment / Unit / Flat,2,2,2,"1,508m² ",09 Feb 2024
"765,000 ","9/1 Township Drive,",BURLEIGH HEADS QLD 4220,Townhouse,3,2,2,128m² ,08 Feb 2024
"730,000","4/22 Careel Close,",HELENSVALE QLD 4212,Townhouse,4,2,2,203m² ,08 Feb 2024
"1,750,000","58 Lake Serenity Boulevard,",HELENSVALE QLD 4212,Vacant land,0,0,0,973m² ,08 Feb 2024
"550,000 ","6/18 Columbia Court,",OXENFORD QLD 4210,Apartment / Unit / Flat,2,1,2,342m² ,08 Feb 2024
"6,800,000 ","222 Pacific Parade,",BILINGA QLD 4225,Block of units,14,14,6,498m² ,2024
"626,000","504/2 Queensland Avenue,",BROADBEACH QLD 4218,Apartment / Unit / Flat,1,1,1,86m² ,07 Feb 2024
"660,000 ","85A Manly Drive,",ROBINA QLD 4226,Vacant land,0,0,0,400m² ,07 Feb 2024
"862,500 ","3/411 Oxley Drive,",RUNAWAY BAY QLD 4216,Apartment / Unit / Flat,3,2,2,227m² ,07 Feb 2024
"496,750 ","169/1-7 moores Crescent,",VARSITY LAKES QLD 4227,Apartment / Unit / Flat,1,1,1,72m² ,07 Feb 2024
"510,000 ","1206/6-8 Waterford Court,",BUNDALL QLD 4217,Apartment / Unit / Flat,1,1,1,65m² ,06 Feb 2024
"590,000","14 Halyard Crescent,",HOPE ISLAND QLD 4212,Vacant land,0,0,0,388m² ,06 Feb 2024
"668,000","30/18 Bourton Road,",MERRIMAC QLD 4226,Townhouse,3,2,2,84m² ,06 Feb 2024
"1,300,000 ","202/105 Scarborough Street,",SOUTHPORT QLD 4215,Apartment / Unit / Flat,3,2,2,327m² ,06 Feb 2024
"825,000","11/2-10 Coolgardie Street,",ELANORA QLD 4221,Townhouse,2,2,1,118m² ,05 Feb 2024
"910,000 ","19B/522 Marine Parade,",BIGGERA WATERS QLD 4216,Apartment / Unit / Flat,3,2,2,126m² ,03 Feb 2024
"725,000 ","4403/5 Harbour Side Court,",BIGGERA WATERS QLD 4216,Apartment / Unit / Flat,2,2,1,110m² ,02 Feb 2024
"508,000 ","8/5 Brett Avenue,",LABRADOR QLD 4215,Apartment / Unit / Flat,2,1,2,"1,218m² ",02 Feb 2024
"1,390,000 ","1/31-33 Peerless Avenue,",MERMAID BEACH QLD 4218,Apartment / Unit / Flat,3,2,2,305m² ,2024
"633,000","29/15 Bridgman Dr,",REEDY CREEK QLD 4227,Townhouse,2,1,2,122m² ,02 Feb 2024
"1,025,000 ","2/15 Andromeda Parade,",ROBINA QLD 4226,Apartment / Unit / Flat,3,2,2,263m² ,02 Feb 2024
"605,000 ","1/15-19 Fortune Street,",COOMERA QLD 4209,Apartment / Unit / Flat,3,2,1,148m² ,31 Jan 2024
"1,225,000 ","3401/323 Bayview Street,",HOLLYWELL QLD 4216,Apartment / Unit / Flat,2,2,2,146m² ,31 Jan 2024
"480,000 ","26/138 High Street,",SOUTHPORT QLD 4215,Apartment / Unit / Flat,1,1,1,71m² ,31 Jan 2024
"1,395,000 ","1402/18 Fern Street,",SURFERS PARADISE QLD 4217,Apartment / Unit / Flat,3,2,3,209m² ,31 Jan 2024
"1,150,000 ","188 Currumburra Road,",ASHMORE QLD 4214,Block of units,4,2,3,606m² ,30 Jan 2024
"635,000 ","615/64 Sickle Avenue,",HOPE ISLAND QLD 4212,Apartment / Unit / Flat,2,2,2,141m² ,30 Jan 2024
"416,500","42/13-17 Brown Street,",LABRADOR QLD 4215,Apartment / Unit / Flat,2,1,1,250m² ,30 Jan 2024
"1,330,000 ","605/60 Jefferson Lane,",PALM BEACH QLD 4221,Apartment / Unit / Flat,2,2,2,101m² ,30 Jan 2024
"845,000 ","148/2 Bella Avenue,",ROBINA QLD 4226,Townhouse,3,2,2,200m² ,30 Jan 2024
"1,200,000 ","29/3 Lee Road,",RUNAWAY BAY QLD 4216,Townhouse,3,3,2,399m² ,30 Jan 2024
"530,000 ","2101/3 Main Street,",VARSITY LAKES QLD 4227,Apartment / Unit / Flat,1,1,−,89m² ,30 Jan 2024
"835,000 ","13/146 Marina Quays Boulevard,",HOPE ISLAND QLD 4212,Townhouse,3,2,2,189m² ,29 Jan 2024
"553,000 ","75/125 Pappas Way,",NERANG QLD 4211,Townhouse,2,1,2,93m² ,29 Jan 2024
"1,555,000 ","120/8 Admiralty Drive,",PARADISE WATERS QLD 4217,Apartment / Unit / Flat,3,2,2,"30,351m² ",2024
"545,000 ","223/35-45 Palm Avenue,",SURFERS PARADISE QLD 4217,Apartment / Unit / Flat,2,2,1,82m² ,29 Jan 2024
"910,000 ","12/2981 Surfers Paradise Boulevard,",SURFERS PARADISE QLD 4217,Apartment / Unit / Flat,3,2,1,"4,024m² ",29 Jan 2024
"737,000 ","38/21 Regensberg Close,",VARSITY LAKES QLD 4227,Townhouse,3,2,3,100m² ,29 Jan 2024
"498,700 ","423/29-49 Varsity Parade,",VARSITY LAKES QLD 4227,Apartment / Unit / Flat,1,1,1,56m² ,29 Jan 2024
"700,000 ","1212/9 Ferny Avenue,",SURFERS PARADISE QLD 4217,Apartment / Unit / Flat,1,1,1,93m² ,26 Jan 2024
"749,500 ","6/1931 Gold Coast Highway,",BURLEIGH HEADS QLD 4220,Apartment / Unit / Flat,2,1,1,"1,017m² ",25 Jan 2024
"625,000 ","43/38 Orchid Avenue,",SURFERS PARADISE QLD 4217,Apartment / Unit / Flat,2,2,1,101m² ,25 Jan 2024
"630,000 ","1/34 Guineas Creek Road,",CURRUMBIN WATERS QLD 4223,Townhouse,2,1,1,103m² ,24 Jan 2024
"855,000","20 Kurrajong Avenue,",HOLLYWELL QLD 4216,Vacant land,0,0,0,506m² ,24 Jan 2024
"591,000 ","15/14 Bourton Road,",MERRIMAC QLD 4226,Townhouse,3,2,1,196m² ,23 Jan 2024
"580,000","27/2 Toohey Street,",PACIFIC PINES QLD 4211,Townhouse,3,2,2,175m² ,22 Jan 2024
"800,000 ","5/373 Cypress Terrace North,",PALM BEACH QLD 4221,Apartment / Unit / Flat,2,2,1,100m² ,22 Jan 2024
"535,000","37 John Francis Drive,",CARRARA QLD 4211,Vacant land,0,0,0,"1,037m² ",19 Jan 2024
"681,000 ","67/18 Archipelago Street,",PACIFIC PINES QLD 4211,Townhouse,3,2,1,149m² ,19 Jan 2024
"680,000","6/1 Belongil Street,",PACIFIC PINES QLD 4211,Townhouse,3,2,2,172m² ,18 Jan 2024
"700,000 ","13/1306 Gold Coast Highway,",PALM BEACH QLD 4221,Apartment / Unit / Flat,2,1,2,"2,481m² ",18 Jan 2024
"305,000 ","21 Wild Kaiser Road,",COOMERA QLD 4209,Vacant land,0,0,0,215m² ,17 Jan 2024
"625,000 ","43/30 Carmarthen Circuit,",PACIFIC PINES QLD 4211,Townhouse,3,2,1,91m² ,17 Jan 2024
"809,400 ","30/2 Ridgeline Way,",HIGHLAND PARK QLD 4211,Townhouse,4,3,3,301m² ,16 Jan 2024
"768,000 ","1/41 Macadie Way,",MERRIMAC QLD 4226,Townhouse,4,3,2,164m² ,16 Jan 2024
"902,000 ","134/1 Vue Boulevard,",ROBINA QLD 4226,Townhouse,3,2,2,201m² ,14 Jan 2024
"980,000 ","23/2 Ridgeline Way,",HIGHLAND PARK QLD 4211,Townhouse,4,3,2,294m² ,13 Jan 2024
"676,000 ","177/31 Usher Avenue,",LABRADOR QLD 4215,Townhouse,3,1,2,232m² ,12 Jan 2024
"1,120,000","5107/9 Hamilton Avenue,",SURFERS PARADISE QLD 4217,Apartment / Unit / Flat,2,2,1,159m² ,12 Jan 2024
"750,000 ","611/6 Aqua Street,",SOUTHPORT QLD 4215,Apartment / Unit / Flat,2,2,1,124m² ,11 Jan 2024
"790,000 ","5 Kittani Crescent,",ASHMORE QLD 4214,Vacant land,0,0,0,938m² ,10 Jan 2024
"587,500","5/3303 Surfers Paradise Boulevard,",SURFERS PARADISE QLD 4217,Apartment / Unit / Flat,2,2,1,"1,234m² ",10 Jan 2024
"581,000 ","3/64 Paradise Island,",SURFERS PARADISE QLD 4217,Apartment / Unit / Flat,2,1,1,106m² ,10 Jan 2024
"1,400,000 ","1902/33 T E Peters Drive,",BROADBEACH WATERS QLD 4218,Apartment / Unit / Flat,2,2,2,136m² ,09 Jan 2024
"790,000 ","25 Park Lane,",HOPE ISLAND QLD 4212,Townhouse,3,2,2,165m² ,09 Jan 2024
"889,000 ","1508/2 Como Crescent,",SOUTHPORT QLD 4215,Apartment / Unit / Flat,2,2,1,127m² ,09 Jan 2024
"730,000 ","10 Crescent Avenue,",HOPE ISLAND QLD 4212,Vacant land,0,0,0,602m² ,08 Jan 2024
"650,000 ","11/9 Jodie Court,",MERMAID WATERS QLD 4218,Townhouse,2,1,1,"2,427m² ",08 Jan 2024
"647,000 ","27/1 Archipelago Street,",PACIFIC PINES QLD 4211,Townhouse,3,2,2,110m² ,08 Jan 2024
"1,600,000 ","6 Torio Place,",RUNAWAY BAY QLD 4216,Vacant land,0,0,0,730m² ,08 Jan 2024
"587,000 ","12/22 Oleander Avenue,",BIGGERA WATERS QLD 4216,Apartment / Unit / Flat,2,2,1,106m² ,06 Jan 2024
"1,110,000 ","22 Vantage Point Drive,",BURLEIGH HEADS QLD 4220,Vacant land,0,0,0,468m² ,04 Jan 2024
"1,220,000 ","5/8-10 Sunbird Street,",BURLEIGH WATERS QLD 4220,Townhouse,2,2,2,164m² ,03 Jan 2024
"600,000 ","20/15 Ancona Street,",CARRARA QLD 4211,Townhouse,3,2,1,119m² ,03 Jan 2024
"510,000 ","34/1 Koala Town Road,",UPPER COOMERA QLD 4209,Apartment / Unit / Flat,3,2,1,233m² ,02 Jan 2024
"665,000 ","5/43 Harley Street,",LABRADOR QLD 4215,Townhouse,2,2,2,148m² ,27 Dec 2023
"1,000,000","6/27-29 Surfers Avenue,",MERMAID WATERS QLD 4218,Townhouse,3,2,1,"1,495m² ",23 Dec 2023
"1,155,000 ","33/7 Campbell Street,",BUNDALL QLD 4217,Townhouse,3,2,2,226m² ,22 Dec 2023
"920,000 ","804/256 Stanhill Drive,",CHEVRON ISLAND QLD 4217,Apartment / Unit / Flat,2,2,1,107m² ,22 Dec 2023
"712,250 ","10/14 Bourton Road,",MERRIMAC QLD 4226,Townhouse,3,1,3,135m² ,21 Dec 2023
"1,045,000 ","7/88 Glades Drive,",ROBINA QLD 4226,Townhouse,4,2,2,200m² ,21 Dec 2023
"1,400,000 ","C10-4/75 Brighton Parade,",SOUTHPORT QLD 4215,Apartment / Unit / Flat,2,2,1,192m² ,21 Dec 2023
"575,000 ","129/97 Edmund Rice Drive,",SOUTHPORT QLD 4215,Townhouse,2,1,2,179m² ,21 Dec 2023
"675,000 ","16/23 Thorngate Drive,",ROBINA QLD 4226,Townhouse,3,1,1,103m² ,19 Dec 2023
"715,000 ","139/43 Murtha Drive,",ELANORA QLD 4221,Apartment / Unit / Flat,3,1,2,243m² ,18 Dec 2023
"490,000 ","2/63 Olsen Avenue,",LABRADOR QLD 4215,Townhouse,2,1,2,159m² ,18 Dec 2023
"725,000","77/1 Norris Street,",PACIFIC PINES QLD 4211,Townhouse,3,2,2,150m² ,18 Dec 2023
"725,000","77/1 Norris Street,",PACIFIC PINES QLD 4211,Townhouse,3,2,2,150m² ,18 Dec 2023
"560,000","3/21 Darrambal Street,",CHEVRON ISLAND QLD 4217,Apartment / Unit / Flat,2,1,2,600m² ,15 Dec 2023
"750,000 ","2/1 Mervyn Thomas Drive,",HOPE ISLAND QLD 4212,Townhouse,3,2,2,190m² ,15 Dec 2023
"715,000 ","103/3 Northcliffe Terrace,",SURFERS PARADISE QLD 4217,Apartment / Unit / Flat,1,1,1,77m² ,15 Dec 2023
"700,000 ","34/172 Barrier Reef Drive,",MERMAID WATERS QLD 4218,Townhouse,2,1,1,125m² ,14 Dec 2023
"630,000 ","212/129 Laver Drive,",ROBINA QLD 4226,Apartment / Unit / Flat,2,2,2,128m² ,2023
"1,900,000 ","3 Owens Lane,",SOUTHPORT QLD 4215,Block of units,8,4,4,405m² ,14 Dec 2023
"1,750,000 ","1 Lakeland Key,",BROADBEACH WATERS QLD 4218,Vacant land,0,0,0,632m² ,13 Dec 2023
"509,000 ","1316/6-8 Waterford Court,",BUNDALL QLD 4217,Apartment / Unit / Flat,1,1,1,70m² ,13 Dec 2023
"720,000 ","6 Alcove Court,",BURLEIGH HEADS QLD 4220,Vacant land,0,0,0,"2,281m² ",13 Dec 2023
"1,610,000 ","20 Clinton Avenue,",BURLEIGH WATERS QLD 4220,Vacant land,0,0,0,531m² ,13 Dec 2023
"2,360,000 ","73/150A Tallebudgera Drive,",PALM BEACH QLD 4221,Vacant land,0,0,0,682m² ,13 Dec 2023
"1,800,000","5/38 Marine Parade,",COOLANGATTA QLD 4225,Apartment / Unit / Flat,3,2,2,506m² ,12 Dec 2023
"780,000 ","126/2-10 Coolgardie Street,",ELANORA QLD 4221,Townhouse,3,2,1,130m² ,12 Dec 2023
