Price,Address,Suburb,House Type,Number of Rooms,Number of Baths,Number of Parking,Area,Sold Date
"770,000","9/123 Kelleway Avenue,",NICHOLLS ACT 2913,Townhouse,3,2,2,346m² ,2023
"400,000 ","6/68 College Street,",BELCONNEN ACT 2617,Apartment / Unit / Flat,1,1,1,"21,898m² ",01 Dec 2023
"350,000 ","187/142 Anketell Street,",GREENWAY ACT 2900,Apartment / Unit / Flat,1,1,1,"6,740m² ",30 Nov 2023
"750,000 ","123 Sutherland Crescent,",TAYLOR ACT 2913,Townhouse,3,2,2,175m² ,30 Nov 2023
"570,000","31/25 Pinkerton Circuit,",KAMBAH ACT 2902,Townhouse,2,1,1,159m² ,29 Nov 2023
"1,375,000 ","5/44 Shackleton Circuit,",MAWSON ACT 2607,Townhouse,4,2,2,840m² ,28 Nov 2023
"615,000 ","18 Tingwell Street,",WHITLAM ACT 2611,Vacant land,0,0,0,419m² ,27 Nov 2023
"524,000 ","75 Karney Street,",KAMBAH ACT 2902,Vacant land,0,0,0,855m² ,2023
"935,000 ","7 Bickley Close,",STIRLING ACT 2611,Townhouse,3,2,3,532m² ,2023
"605,000 ","27/2 Hinder Street,",GUNGAHLIN ACT 2912,Apartment / Unit / Flat,3,2,2,108m² ,23 Nov 2023
"1,220,000 ","2 Esplin Street,",TAYLOR ACT 2913,New apartments / off the plan,4,3,2,482m² ,23 Nov 2023
"495,000 ","1/1 Ashley Drive,",WANNIASSA ACT 2903,Townhouse,1,1,1,180m² ,22 Nov 2023
"870,000","12/70 Bourne Street,",COOK ACT 2614,Townhouse,2,1,1,376m² ,21 Nov 2023
"511,000 ","15/1 Waddell Place,",CURTIN ACT 2605,Apartment / Unit / Flat,2,2,2,"1,816m² ",21 Nov 2023
"532,500 ","13/13 Sherwood Circuit,",GORDON ACT 2906,Townhouse,2,1,1,238m² ,20 Nov 2023
"580,000 ","34 Dallachy Place,",PAGE ACT 2614,Townhouse,2,1,1,199m² ,2023
"725,000 ","426 Antill Street,",WATSON ACT 2602,Townhouse,3,1,1,323m² ,2023
"915,000 ","63/44 Macquarie Street,",BARTON ACT 2600,Apartment / Unit / Flat,2,2,2,91m² ,17 Nov 2023
"700,000 ","126/163 Mortimer Lewis Drive,",GREENWAY ACT 2900,Townhouse,3,2,2,"29,267m² ",14 Nov 2023
"630,000 ","84/25 Pinkerton Circuit -'Lakeview Gardens',",KAMBAH ACT 2902,Townhouse,3,2,2,343m² ,13 Nov 2023
"580,000 ","21/21 Eastlake Parade,",KINGSTON ACT 2604,Apartment / Unit / Flat,1,1,1,95m² ,13 Nov 2023
"705,000 ","4 Eggins Street,",DENMAN PROSPECT ACT 2611,Vacant land,0,0,0,442m² ,10 Nov 2023
"570,000","14/16 Damala Street,",WARAMANGA ACT 2611,Townhouse,2,1,1,156m² ,10 Nov 2023
"990,000 ","38 Buvelot Street,",WESTON ACT 2611,Vacant land,0,0,0,913m² ,10 Nov 2023
"1,315,000 ","31A Maclaurin Crescent,",CHIFLEY ACT 2606,Townhouse,4,2,3,350m² ,09 Nov 2023
"605,000","13 Murrjinelle Circuit,",BONNER ACT 2914,Townhouse,2,1,2,240m² ,08 Nov 2023
"780,000","36 Gordon Ford Way,",TAYLOR ACT 2913,Vacant land,0,0,0,920m² ,08 Nov 2023
"785,000 ","13/41 Jinka Street,",HAWKER ACT 2614,Townhouse,3,1,2,440m² ,2023
"690,000 ","30 Hibberd Crescent,",FORDE ACT 2914,Townhouse,2,1,1,169m² ,03 Nov 2023
"550,000 ","12/15 Tallon Place,",GORDON ACT 2906,Townhouse,2,1,1,276m² ,03 Nov 2023
"615,000 ","25 Alistair Knox Tce,",TAYLOR ACT 2913,Vacant land,0,0,0,540m² ,03 Nov 2023
"735,000","2 Bolot Close,",TAYLOR ACT 2913,Vacant land,0,0,0,749m² ,01 Nov 2023
"665,000 ","25 Tom Nicholas Crescent,",FORDE ACT 2914,Townhouse,2,1,1,215m² ,30 Oct 2023
"871,521","9/15 Dickins Street,",FORDE ACT 2914,Townhouse,3,2,2,220m² ,27 Oct 2023
"950,000 ","6 Fidler Court,",BRUCE ACT 2617,New apartments / off the plan,3,3,2,292m² ,26 Oct 2023
"947,000 ","34 Chanter Terrace,",COOMBS ACT 2611,Townhouse,4,3,2,199m² ,2023
"845,000 ","2/25 Evadell Street,",GUNGAHLIN ACT 2912,Townhouse,3,2,2,438m² ,23 Oct 2023
"570,000 ","13 Gatehouse Place,",BELCONNEN ACT 2617,Townhouse,2,1,2,238m² ,2023
"600,000 ","19/24 Beazley Crescent,",CALWELL ACT 2905,Townhouse,3,1,1,260m² ,18 Oct 2023
"720,000 ","42 Hanley Street,",CASEY ACT 2913,Vacant land,0,0,0,605m² ,18 Oct 2023
"764,000","1/73 Dalkin Crescent,",CASEY ACT 2913,Townhouse,3,3,2,265m² ,18 Oct 2023
"412,000 ","61D/58 Wattle Street,",LYNEHAM ACT 2602,Apartment / Unit / Flat,2,1,1,"12,000m² ",18 Oct 2023
"480,000 ","9/4 Heard Street,",MAWSON ACT 2607,Apartment / Unit / Flat,2,1,1,"6,207m² ",18 Oct 2023
"2,300,000 ","18 Kallaroo Road,",PIALLIGO ACT 2609,Vacant land,0,0,0,0,2023
"540,000 ","11/10 Ashby Circuit,",KAMBAH ACT 2902,Townhouse,2,1,2,310m² ,17 Oct 2023
"630,000 ","14 Crockett Place,",HOLT ACT 2615,Townhouse,2,1,2,297m² ,13 Oct 2023
"659,500","199/15 Irving Street,",PHILLIP ACT 2606,Apartment / Unit / Flat,2,2,2,102m² ,12 Oct 2023
"830,000 ","81 Hallen Close,",PHILLIP ACT 2606,Townhouse,3,2,2,182m² ,10 Oct 2023
"625,000 ","7 Ellis Stone Terrace,",TAYLOR ACT 2913,Vacant land,0,0,0,540m² ,10 Oct 2023
"715,000 ","148 Plimsoll Drive,",CASEY ACT 2913,Townhouse,3,2,2,198m² ,06 Oct 2023
"765,000","21/11 Sydney Avenue,",BARTON ACT 2600,Apartment / Unit / Flat,2,2,2,112m² ,05 Oct 2023
"635,000 ","41/60 Copland Drive,",EVATT ACT 2617,Townhouse,3,2,1,191m² ,03 Oct 2023
"680,000 ","4/6 Goldner Circuit,",MELBA ACT 2615,Townhouse,3,2,1,342m² ,03 Oct 2023
"253,000 ","1C/6 Irvine Street,",WATSON ACT 2602,Apartment / Unit / Flat,1,1,1,"4,365m² ",03 Oct 2023
"820,000 ","4/5 Buckingham Street,",AMAROO ACT 2914,Townhouse,3,2,2,348m² ,2023
"603,000 ","12/26 Chave Street,",HOLT ACT 2615,Townhouse,3,1,2,253m² ,27 Sep 2023
"1,165,000 ","10/25 Temperley Street,",NICHOLLS ACT 2913,Townhouse,4,2,2,471m² ,27 Sep 2023
"499,000 ","152/45 Catalano Street,",WRIGHT ACT 2611,Apartment / Unit / Flat,2,2,2,"21,170m² ",27 Sep 2023
"1,006,000","2 Kemp Close,",SWINGER HILL ACT 2606,Townhouse,3,2,1,404m² ,6 Sep 2023
"543,000 ","7/28 Mcelhone Court,",BELCONNEN ACT 2617,Townhouse,3,2,1,209m² ,24 Sep 2023
"735,000","14 Hallen Close,",SWINGER HILL ACT 2606,Townhouse,2,1,1,173m² ,2023
"655,000","47 MacLachlan Street,",HOLDER ACT 2611,Townhouse,2,1,1,374m² ,22 Sep 2023
"1,320,000 ","15 Walter Hood Lane,",RED HILL ACT 2603,Vacant land,0,0,0,577m² ,22 Sep 2023
"555,000","24/815 Horse Park Drive,",AMAROO ACT 2914,Townhouse,2,2,2,135m² ,21 Sep 2023
"520,000","1 Rag Holmes Street,",MACGREGOR ACT 2615,Vacant land,0,0,0,651m² ,1 Sep 2023
"755,000","44 Gillespie Street,",WEETANGERA ACT 2614,Townhouse,4,2,1,285m² ,21 Sep 2023
"680,000 ","12/2 Hoffmann Street,",MONCRIEFF ACT 2914,Townhouse,3,2,2,"6,468m² ",19 Sep 2023
"510,188 ","107/230 Flemington Road,",HARRISON ACT 2914,Apartment / Unit / Flat,2,2,2,65m² ,5 Sep 2023
"799,999 ","27/11 Castan Street,",COOMBS ACT 2611,Townhouse,4,3,2,186m² ,14 Sep 2023
"545,000 ","13 Hamer Street,",GUNGAHLIN ACT 2912,Townhouse,2,1,2,592m² ,14 Sep 2023
"575,000 ","62/148 Flemington Road,",HARRISON ACT 2914,Apartment / Unit / Flat,3,2,2,"13,556m² ",12 Sep 2023
"842,000 ","165 Anthony Rolfe Avenue,",GUNGAHLIN ACT 2912,Townhouse,3,2,2,279m² ,2023
"750,000 ","121 Anthony Rolfe Avenue,",GUNGAHLIN ACT 2912,Townhouse,4,2,1,248m² ,2023
"699,000 ","20 Laurel Martyn View,",WHITLAM ACT 2611,Vacant land,0,0,0,587m² ,2023
"420,000 ","35/21 Battye Street,",BRUCE ACT 2617,Apartment / Unit / Flat,2,1,1,"13,522m² ",08 Sep 2023
"748,000 ","6 Hart Close,",PALMERSTON ACT 2913,Townhouse,3,1,2,363m² ,08 Sep 2023
"900,000 ","136 Lambrigg Street,",FARRER ACT 2607,Vacant land,0,0,0,752m² ,7 Sep 2023
"700,000 ","39 Pavonia Street,",RIVETT ACT 2611,Vacant land,0,0,0,771m² ,07 Sep 2023
"680,000 ","23/33 Arthur Blakeley Way,",COOMBS ACT 2611,Townhouse,3,2,2,123m² ,06 Sep 2023
"665,000 ","26 Pat Lovell Crescent,",WHITLAM ACT 2611,Vacant land,0,0,0,447m² ,04 Sep 2023
"1,045,000 ","11/15 Charteris Crescent,",CHIFLEY ACT 2606,Townhouse,3,2,2,202m² ,2023
"737,000 ","85 McMichael Terrace,",DENMAN PROSPECT ACT 2611,Vacant land,0,0,0,540m² ,01 Sep 2023
"811,000 ","4 Tuffin Lane,",GUNGAHLIN ACT 2912,Townhouse,3,2,2,254m² ,01 Sep 2023
"625,000 ","52 Dalkin Crescent,",CASEY ACT 2913,Townhouse,3,2,1,54m² ,30 Aug 2023
"875,000","19 Govett Place,",HOLDER ACT 2611,Townhouse,4,2,3,662m² ,0 Aug 2023
"630,000 ","31/35 Torrens Street,",BRADDON ACT 2612,Apartment / Unit / Flat,2,2,2,"2,299m² ",29 Aug 2023
"595,000 ","28 Leontine Loop,",DENMAN PROSPECT ACT 2611,Vacant land,0,0,0,395m² ,29 Aug 2023
"820,000 ","44/50 Wilkins Street,",MAWSON ACT 2607,Townhouse,3,2,2,198m² ,25 Aug 2023
"395,000 ","807/335 Anketell Street,",GREENWAY ACT 2900,Apartment / Unit / Flat,1,1,1,"11,000m² ",21 Aug 2023
"601,000","6 Penketh Street,",DENMAN PROSPECT ACT 2611,Vacant land,0,0,0,414m² ,14 Aug 2023
"1,277,000 ","7/64 Arndell Street,",MACQUARIE ACT 2614,Townhouse,4,2,2,215m² ,14 Aug 2023
"610,000 ","9/135 Easty Street,",PHILLIP ACT 2606,Townhouse,2,2,1,100m² ,06 Aug 2023
"1,500,000 ","1/42 Adder Street,",HARRISON ACT 2914,Townhouse,5,3,2,434m² ,2023
"936,600 ","50 Dexter Street,",COOK ACT 2614,Townhouse,3,1,2,317m² ,2023
"865,000 ","1/43 Derrington Crescent,",BONYTHON ACT 2905,Townhouse,3,2,2,589m² ,25 Jul 2023
"593,000 ","101/99 Eastern Valley Way,",BELCONNEN ACT 2617,Apartment / Unit / Flat,2,2,2,"7,622m² ",20 Jul 2023
"780,000 ","7/3 Derrington Crescent,",BONYTHON ACT 2905,Townhouse,4,2,2,385m² ,2023
"765,000 ","33 Elkedra Close,",HAWKER ACT 2614,Townhouse,3,2,2,353m² ,2023
"750,000 ","8/12 Helby Street,",HARRISON ACT 2914,Townhouse,3,2,2,231m² ,13 Jul 2023
"395,000 ","82/64 College Street,",BELCONNEN ACT 2617,Apartment / Unit / Flat,1,1,1,"21,898m² ",11 Jul 2023
"635,000 ","19/8 Glenmaggie Street,",DUFFY ACT 2611,Townhouse,2,1,1,242m² ,11 Jul 2023
"900,000 ","6/21 Krantzcke Circuit,",NICHOLLS ACT 2913,Townhouse,4,2,2,315m² ,08 Jul 2023
"615,000 ","10 Nell Edeson Street,",TAYLOR ACT 2913,Vacant land,0,0,0,435m² ,06 Jul 2023
"460,000 ","225/15 Irving Street,",PHILLIP ACT 2606,Apartment / Unit / Flat,1,1,1,"9,680m² ",2023
"525,000 ","20 Leontine Loop,",DENMAN PROSPECT ACT 2611,Vacant land,0,0,0,384m² ,04 Jul 2023
"720,000",,COOMBS ACT 2611,Townhouse,3,2,2,200m² ,03 Jul 2023
"880,000 ","32 Glow Worm Grove,",HARRISON ACT 2914,Townhouse,4,2,2,300m² ,3 Jul 2023
"725,000","34 Crone Terrace,",TAYLOR ACT 2913,Vacant land,0,0,0,764m² ,03 Jul 2023
"745,000","10/22 Namatjira Drive,",WESTON ACT 2611,Townhouse,3,2,1,242m² ,2023
"600,000 ","12/82 Pennington Crescent,",CALWELL ACT 2905,Townhouse,2,1,2,225m² ,29 Jun 2023
"700,000 ","9/100 Plimsoll Drive,",CASEY ACT 2913,Townhouse,3,2,2,"4,347m² ",28 Jun 2023
"597,000 ","16 Connelly Place,",BELCONNEN ACT 2617,Townhouse,2,1,1,195m² ,2023
"540,000 ","60/136 Thynne Street,",BRUCE ACT 2617,Apartment / Unit / Flat,2,2,2,"21,569m² ",22 Jun 2023
"675,200 ","14 Eggins Street,",DENMAN PROSPECT ACT 2611,Vacant land,0,0,0,422m² ,22 Jun 2023
"630,000 ","8/93 Bimberi Crescent,",PALMERSTON ACT 2913,Townhouse,2,2,1,257m² ,22 Jun 2023
"699,000","18/2 Rouseabout Street,",LAWSON ACT 2617,Townhouse,3,2,2,104m² ,21 Jun 2023
"600,000","6/12 Tewksbury Circuit,",THEODORE ACT 2905,Townhouse,3,1,1,"9,911m² ",18 Jun 2023
"4,100,000","43 Tasmania Circle,",FORREST ACT 2603,Vacant land,0,0,0,"2,167m² ",2023
"1,156,000 ","46 Waratah Street,",O'CONNOR ACT 2602,Vacant land,0,0,0,663m² ,2023
"420,000 ","313/17 Dooring Street,",BRADDON ACT 2612,Apartment / Unit / Flat,1,1,1,"5,899m² ",14 Jun 2023
"590,000","14/7 Loveday Crescent,",CASEY ACT 2913,Townhouse,2,2,1,78m² ,2023
"740,000 ","11/27 Paperbark Street,",BANKS ACT 2906,Townhouse,4,2,2,"6,987m² ",13 Jun 2023
"775,000 ","5/3 Fullston Way,",HOLT ACT 2615,Townhouse,3,2,2,224m² ,13 Jun 2023
"610,000","25/3 Peron Place,",BANKS ACT 2906,Townhouse,3,2,2,244m² ,09 Jun 2023
"700,000 ","333/20 Anzac Park,",CAMPBELL ACT 2612,Apartment / Unit / Flat,2,2,1,64m² ,05 Jun 2023
"700,000 ","210/1 The Causeway,",KINGSTON ACT 2604,Apartment / Unit / Flat,2,2,1,85m² ,04 Jun 2023
"1,075,000","6 Feltus Place,",KAMBAH ACT 2902,Vacant land,0,0,0,"1,593m² ",2023
"720,000 ","81/3 Heard Street,",MAWSON ACT 2607,Townhouse,3,2,1,150m² ,02 Jun 2023
"640,000","7/66 Paul Coe Crescent,",NGUNNAWAL ACT 2913,Townhouse,3,2,2,"32,435,554m² ",02 Jun 2023
"601,500 ","33/1 Surprize Place,",PHILLIP ACT 2606,Apartment / Unit / Flat,2,1,2,"6,315m² ",02 Jun 2023
"572,500","2/2 Travers Street,",GORDON ACT 2906,Townhouse,2,2,2,"4,450m² ",30 May 2023
"638,500 ","12 Mervyn Davis Crescent,",TAYLOR ACT 2913,Vacant land,0,0,0,540m² ,30 May 2023
"602,000 ","14/14 Marr Street,",PEARCE ACT 2607,Townhouse,2,1,1,249m² ,2023
