Price,Address,Suburb,House Type,Number of Rooms,Number of Baths,Number of Parking,Area,Sold Date
"2,200,000 ","59 Brougham Street,",NORTH MELBOURNE VIC 3051,House,4,1,2,453m² ,2024
"3,350,000 ","4 Leila Street,",PRAHRAN VIC 3181,House,4,3,2,495m² ,2024
"3,886,000 ","4 Highbury Grove,",PRAHRAN VIC 3181,House,3,2,2,404m² ,2024
"1,810,000","2 Queen Street,",RICHMOND VIC 3121,House,3,1,1,323m² ,2024
"2,200,000 ","9 Smith Street,",ST KILDA VIC 3182,House,4,2,1,416m² ,2024
"1,295,000","1 Fordham Court,",RICHMOND VIC 3121,House,2,1,−,180m² ,23 Feb 2024
"1,660,000","169 Adderley Street,",WEST MELBOURNE VIC 3003,House,3,1,1,260m² ,23 Feb 2024
"3,500,000","3 Linden Court,",PRAHRAN VIC 3181,House,4,3,3,650m² ,2024
"2,285,000 ","68 Nimmo Street,",MIDDLE PARK VIC 3206,House,3,1,−,234m² ,2024
"2,570,000","45 Graham Street,",ALBERT PARK VIC 3206,House,3,2,−,228m² ,2024
"1,463,000","7 Kipling Street,",ST KILDA VIC 3182,House,3,1,2,312m² ,5 Feb 2024
"1,810,500 ","11 Neptune Street,",ST KILDA VIC 3182,House,3,2,1,152m² ,2024
"1,390,000 ","41 Elgin Street,",CARLTON VIC 3053,House,4,2,1,103m² ,26 Jan 2024
"840,000","58 York Street,",RICHMOND VIC 3121,House,2,1,−,175m² ,24 Jan 2024
"976,000","50 Upton Road,",WINDSOR VIC 3181,House,2,1,1,123m² ,23 Jan 2024
"1,045,000","34 Clyde Street,",ST KILDA VIC 3182,House,2,1,−,170m² ,19 Jan 2024
"998,000 ","101 Coppin Street,",RICHMOND VIC 3121,House,2,1,−,210m² ,2024
"1,925,000","30 Henry Street,",PRAHRAN VIC 3181,House,4,2,−,345m² ,12 Jan 2024
"1,232,500 ","68 Harcourt Street,",NORTH MELBOURNE VIC 3051,House,3,1,−,91m² ,29 Dec 2023
"985,000","12 Hunter Street,",RICHMOND VIC 3121,House,2,1,1,152m² ,23 Dec 2023
"1,468,000 ","11 Davison Street,",RICHMOND VIC 3121,House,3,1,1,282m² ,22 Dec 2023
"1,300,000","7 Johnson Street,",RICHMOND VIC 3121,House,3,1,1,272m² ,22 Dec 2023
"1,690,000 ","43 Cobden Street,",SOUTH MELBOURNE VIC 3205,House,3,1,1,200m² ,20 Dec 2023
"2,895,000 ","75 Richardson Street,",ALBERT PARK VIC 3206,House,2,1,1,260m² ,2023
"1,440,000 ","35 Bowen Street,",PRAHRAN VIC 3181,House,2,1,−,201m² ,2023
"1,575,000 ","5 Grattan Place,",RICHMOND VIC 3121,House,3,1,3,363m² ,15 Dec 2023
"1,415,000","32 Church Street,",PARKVILLE VIC 3052,House,4,1,2,294m² ,14 Dec 2023
"4,130,000","10 Baker Street,",ST KILDA VIC 3182,House,4,3,3,583m² ,12 Dec 2023
"995,000 ","7 Margaret Street,",SOUTH YARRA VIC 3141,House,2,1,−,214m² ,2023
"2,600,000","9 Mitchell Street,",ST KILDA VIC 3182,House,4,2,2,212m² ,2023
"1,855,000","50 Perth Street,",PRAHRAN VIC 3181,House,3,1,2,322m² ,2023
"1,170,000","14 Duke Street,",RICHMOND VIC 3121,House,4,1,1,235m² ,09 Dec 2023
"1,297,500","20 Hardy Street,",SOUTH YARRA VIC 3141,House,2,1,−,172m² ,2023
"1,160,000","38 Havelock Street,",ST KILDA VIC 3182,House,2,1,−,148m² ,2023
"1,550,000 ","44 Fraser Street,",RICHMOND VIC 3121,House,3,1,2,303m² ,6 Dec 2023
"1,465,000 ","23 Gurner Street,",ST KILDA VIC 3182,House,3,1,1,235m² ,05 Dec 2023
"1,722,500 ","51 Nicholson Street,",CARLTON VIC 3053,House,6,2,−,164m² ,2023
"2,900,000","38 Tivoli Road,",SOUTH YARRA VIC 3141,House,3,1,1,449m² ,2023
"6,860,000","12 Loch Street,",ST KILDA WEST VIC 3182,House,4,4,2,570m² ,2023
"960,000 ","223 Nicholson Street,",CARLTON VIC 3053,House,2,1,−,150m² ,27 Nov 2023
"5,870,000 ","102 Bridport Street,",ALBERT PARK VIC 3206,House,5,4,2,336m² ,2023
"2,600,000","12 Cassell Street,",SOUTH YARRA VIC 3141,House,3,2,2,326m² ,2023
"3,960,000","59 Mary Street,",ST KILDA WEST VIC 3182,House,4,2,2,324m² ,25 Nov 2023
"2,902,500","6 Irymple Avenue,",ST KILDA VIC 3182,House,4,2,1,484m² ,2023
"2,960,000","1 Langridge Street,",MIDDLE PARK VIC 3206,House,4,2,2,220m² ,2023
"995,000","5 King Street,",RICHMOND VIC 3121,House,2,1,−,129m² ,2023
"1,852,000","72 Lord Street,",RICHMOND VIC 3121,House,3,2,2,208m² ,14 Nov 2023
"2,138,000","61 Chomley Street,",PRAHRAN VIC 3181,House,3,2,−,233m² ,2023
"1,305,000","180 Stawell Street,",RICHMOND VIC 3121,House,3,1,1,287m² ,0 Nov 2023
"2,625,000","176 Stawell Street,",RICHMOND VIC 3121,House,4,2,2,300m² ,2023
"1,685,000","19 MacKay Street,",PRAHRAN VIC 3181,House,2,1,−,273m² ,2023
"2,000,000 ","47 Barrett Street,",ALBERT PARK VIC 3206,House,2,1,1,177m² ,2023
"3,500,000","11 Airlie Avenue,",PRAHRAN VIC 3181,House,4,2,2,425m² ,2023
"1,400,000","4 Madden Street,",ALBERT PARK VIC 3206,House,2,1,−,153m² ,2023
"1,065,000 ","246 Errol Street,",NORTH MELBOURNE VIC 3051,House,2,1,−,151m² ,2023
"4,125,000","52 Fitzgibbon Street,",PARKVILLE VIC 3052,House,3,2,1,252m² ,2023
"4,375,000","26 Chomley Street,",PRAHRAN VIC 3181,House,4,3,2,511m² ,2023
"2,485,000","32 Murray Street,",PRAHRAN VIC 3181,House,3,1,2,376m² ,2023
"1,210,000 ","447 Punt Road,",RICHMOND VIC 3121,House,3,1,2,174m² ,8 Oct 2023
"3,055,000","113 Richmond Terrace,",RICHMOND VIC 3121,House,3,1,2,377m² ,2023
"2,200,000","5 Gibdon Street,",RICHMOND VIC 3121,House,4,2,1,344m² ,2023
"1,965,000","23 Henry Street,",WINDSOR VIC 3181,House,3,2,−,332m² ,2023
"1,220,000 ","52 Hunter Street,",RICHMOND VIC 3121,House,2,1,−,150m² ,27 Oct 2023
"1,200,000","185 Dover Street,",RICHMOND VIC 3121,House,2,1,4,301m² ,27 Oct 2023
"4,200,000","146 Canterbury Road,",MIDDLE PARK VIC 3206,House,4,4,2,270m² ,2023
"1,200,000","183 Dover Street,",RICHMOND VIC 3121,House,3,1,1,301m² ,23 Oct 2023
"2,750,000","16 Newry Street,",PRAHRAN VIC 3181,House,4,1,2,728m² ,2023
"2,470,000","420 Park Street,",SOUTH MELBOURNE VIC 3205,House,4,2,1,186m² ,2023
"1,410,000 ","68 Garden Street,",SOUTH YARRA VIC 3141,House,2,1,−,175m² ,2023
"3,150,000","5/12-14 Chomley Street,",PRAHRAN VIC 3181,House,3,2,2,540m² ,20 Oct 2023
"2,650,000","34 York Street,",ST KILDA WEST VIC 3182,House,4,2,1,321m² ,17 Oct 2023
"1,005,000 ","12 Earl Street,",WINDSOR VIC 3181,House,2,1,−,124m² ,2023
"4,250,000","191 Page Street,",MIDDLE PARK VIC 3206,House,3,2,2,311m² ,13 Oct 2023
"950,000","15 Waverley Street,",RICHMOND VIC 3121,House,2,1,−,153m² ,13 Oct 2023
"1,155,000","359 Flemington Road,",NORTH MELBOURNE VIC 3051,House,3,1,1,163m² ,12 Oct 2023
"3,810,000","2 Glover Street,",SOUTH MELBOURNE VIC 3205,House,5,2,2,460m² ,11 Oct 2023
"1,605,000","18 Edinburgh Street,",RICHMOND VIC 3121,House,2,1,1,158m² ,2023
"1,415,000","310 Mary Street,",RICHMOND VIC 3121,House,3,1,1,240m² ,2023
"5,250,000 ","42 Davis Avenue,",SOUTH YARRA VIC 3141,House,4,2,1,499m² ,2023
"2,120,000","32 Alexandra Street,",SOUTH YARRA VIC 3141,House,3,1,1,215m² ,2023
"3,050,000 ","34-36 Chaucer Street,",ST KILDA VIC 3182,House,4,2,4,663m² ,2023
"1,995,000","54 Greig Street,",ALBERT PARK VIC 3206,House,2,1,1,166m² ,06 Oct 2023
"2,400,000","1 Closeburn Avenue,",PRAHRAN VIC 3181,House,4,2,4,560m² ,06 Oct 2023
"1,950,000 ","58 Wilgah Street,",ST KILDA VIC 3182,House,3,2,2,695m² ,04 Oct 2023
"2,000,000","25 Type Street,",RICHMOND VIC 3121,House,3,2,−,200m² ,2023
"1,361,000","13 Sheedy Street,",RICHMOND VIC 3121,House,3,1,−,172m² ,2023
"1,185,000 ","340 Burnley Street,",RICHMOND VIC 3121,House,2,1,1,219m² ,2023
"1,535,000","141 Surrey Road North,",SOUTH YARRA VIC 3141,House,2,1,−,229m² ,2023
"6,280,000","259 Beaconsfield Parade,",MIDDLE PARK VIC 3206,House,8,4,3,530m² ,22 Sep 2023
"3,695,000","187 Page Street,",MIDDLE PARK VIC 3206,House,3,1,1,323m² ,21 Sep 2023
"1,500,000 ","134 Victoria Avenue,",ALBERT PARK VIC 3206,House,2,1,−,141m² ,2023
"1,325,000","28 Newry Street,",RICHMOND VIC 3121,House,3,1,1,184m² ,19 Sep 2023
"2,520,000 ","21 Shakespeare Grove,",ST KILDA VIC 3182,House,3,2,1,580m² ,18 Sep 2023
"2,390,000 ","66 Chapman Street,",NORTH MELBOURNE VIC 3051,House,5,3,−,377m² ,2023
"2,250,000 ","278 Dorcas Street,",SOUTH MELBOURNE VIC 3205,House,3,1,1,190m² ,2023
"3,155,000","41 Ferrars Place,",SOUTH MELBOURNE VIC 3205,House,4,2,1,350m² ,2023
"1,260,000","95 Bank Street,",SOUTH MELBOURNE VIC 3205,House,2,1,−,146m² ,15 Sep 2023
"1,845,000","71 Princes Street,",PRAHRAN VIC 3181,House,3,2,1,212m² ,13 Sep 2023
"775,000 ","42 Charles Street,",ST KILDA VIC 3182,House,2,1,−,145m² ,12 Sep 2023
"2,800,000","181 Mills Street,",MIDDLE PARK VIC 3206,House,4,2,1,180m² ,2023
"1,800,000","66 Chatsworth Road,",PRAHRAN VIC 3181,House,3,1,−,292m² ,2023
"2,170,000","15 Larnook Street,",PRAHRAN VIC 3181,House,3,1,3,416m² ,2023
"1,520,000 ","6 Charles Street,",RICHMOND VIC 3121,House,2,1,1,182m² ,2023
"3,205,000","80 Leopold Street,",SOUTH YARRA VIC 3141,House,4,2,1,237m² ,2023
"1,560,000","18 Wrights Terrace,",PRAHRAN VIC 3181,House,2,1,−,280m² ,07 Sep 2023
"1,950,000","13 Henderson Street,",SOUTH MELBOURNE VIC 3205,House,3,2,1,187m² ,5 Sep 2023
"1,347,000","224 Adderley Street,",WEST MELBOURNE VIC 3003,House,2,1,1,180m² ,2023
"1,202,000 ","168 Errol Street,",NORTH MELBOURNE VIC 3051,House,2,1,1,138m² ,2023
"1,185,000 ","1 Shaw Street,",RICHMOND VIC 3121,House,2,1,1,234m² ,2023
"2,475,000","56D Cromwell Road,",SOUTH YARRA VIC 3141,House,3,2,1,319m² ,2023
"1,725,000","258 Barkly Street,",ST KILDA VIC 3182,House,4,1,1,507m² ,2023
"6,500,000","13-19 Powlett Street,",EAST MELBOURNE VIC 3002,House,6,3,6,811m² ,01 Sep 2023
"904,450 ","13 Racecourse Road,",NORTH MELBOURNE VIC 3051,House,2,1,1,196m² ,31 Aug 2023
"2,630,000","11 Foote Street,",ALBERT PARK VIC 3206,House,3,2,−,180m² ,26 Aug 2023
"4,350,000 ","168 Brighton Street,",RICHMOND VIC 3121,House,4,2,2,404m² ,2023
"1,655,000","16 Rose Street,",RICHMOND VIC 3121,House,3,1,1,197m² ,2023
"2,850,000","144 Abbotsford Street,",NORTH MELBOURNE VIC 3051,House,4,1,2,523m² ,21 Aug 2023
"8,200,000","51 Murray Street,",PRAHRAN VIC 3181,House,4,2,2,600m² ,21 Aug 2023
"1,935,000","172-174 Chetwynd Street,",NORTH MELBOURNE VIC 3051,House,3,1,1,138m² ,2023
"2,050,000","10 Westbourne Street,",PRAHRAN VIC 3181,House,4,2,1,225m² ,2023
"1,345,000 ","10 Malleson Street,",RICHMOND VIC 3121,House,3,1,−,193m² ,2023
"1,450,000 ","33 Bell Street,",RICHMOND VIC 3121,House,3,1,1,254m² ,2023
"1,320,000","296 Bank Street,",SOUTH MELBOURNE VIC 3205,House,2,1,−,145m² ,2023
"1,440,000","176 Richardson Street,",ALBERT PARK VIC 3206,House,2,1,−,145m² ,17 Aug 2023
"960,000 ","74 Lennox Street,",RICHMOND VIC 3121,House,3,1,1,201m² ,15 Aug 2023
"4,200,000","30 Barrett Street,",ALBERT PARK VIC 3206,House,4,3,1,216m² ,14 Aug 2023
"2,100,000 ","66 Richardson Street,",ALBERT PARK VIC 3206,House,2,1,1,185m² ,2023
"1,890,000 ","36 Bunjil Way,",PARKVILLE VIC 3052,House,6,3,2,526m² ,2023
"1,500,000","20 Fern Avenue,",PRAHRAN VIC 3181,House,3,1,−,182m² ,2023
"2,725,000","32 York Street,",ST KILDA WEST VIC 3182,House,3,2,−,317m² ,10 Aug 2023
"5,040,000 ","263 Coppin Street,",RICHMOND VIC 3121,House,5,3,2,402m² ,2023
"1,810,000","224 Richardson Street,",MIDDLE PARK VIC 3206,House,2,1,1,145m² ,2023
"3,010,000","70 Drummond Street,",CARLTON VIC 3053,House,4,1,6,267m² ,2023
"1,432,000 ","34 Tudor Street,",RICHMOND VIC 3121,House,2,1,2,264m² ,2023
"1,800,000","13 Martin Street,",SOUTH MELBOURNE VIC 3205,House,3,2,2,202m² ,02 Aug 2023
"1,185,000","34 York Street,",PRAHRAN VIC 3181,House,2,2,−,138m² ,2023
"3,550,000","24 Park Street,",RICHMOND VIC 3121,House,3,2,1,490m² ,2023
"2,736,000 ","90 Lyndhurst Street,",RICHMOND VIC 3121,House,3,1,1,382m² ,2023
"1,605,000","86 Buckingham Street,",RICHMOND VIC 3121,House,3,2,2,165m² ,2023
"4,200,000","203 Canterbury Road,",ST KILDA WEST VIC 3182,House,5,3,3,545m² ,27 Jul 2023
"13,845,000","60 St Vincent Place North,",ALBERT PARK VIC 3206,House,4,4,1,731m² ,22 Jul 2023
"1,970,000 ","4 Survey Street,",RICHMOND VIC 3121,House,3,2,2,245m² ,2023
"1,475,000 ","119 Barkly Street,",ST KILDA VIC 3182,House,5,2,1,530m² ,2023
"1,620,000 ","74 Bendigo Street,",RICHMOND VIC 3121,House,3,1,3,317m² ,1 Jul 2023
"1,315,000","126 Pickles Street,",SOUTH MELBOURNE VIC 3205,House,3,1,3,242m² ,2023
"2,650,000","5 Westbank Terrace,",RICHMOND VIC 3121,House,3,1,2,709m² ,06 Jul 2023
"5,148,000","4 James Street,",RICHMOND VIC 3121,House,3,3,2,437m² ,04 Jul 2023
"1,150,000","116 Palmerston Crescent,",SOUTH MELBOURNE VIC 3205,House,2,1,−,121m² ,2023
"2,390,000","6 Stanley Street,",SOUTH YARRA VIC 3141,House,3,2,1,348m² ,26 Jun 2023
"1,575,000 ","160 Danks Street,",ALBERT PARK VIC 3206,House,2,1,−,160m² ,2023
"1,900,700 ","16 Cade Way,",PARKVILLE VIC 3052,House,6,3,2,522m² ,2023
"1,630,000 ","4-6 Farmer Street,",RICHMOND VIC 3121,House,3,2,1,240m² ,2023
"1,620,000","1 Lynott Street,",ST KILDA VIC 3182,House,2,1,−,231m² ,2023
"1,820,000","101 Wright Street,",MIDDLE PARK VIC 3206,House,3,1,−,160m² ,2023
"2,260,000","32 Wrights Terrace,",PRAHRAN VIC 3181,House,3,2,1,279m² ,08 Jun 2023
"1,400,000","183 Nicholson Street,",CARLTON VIC 3053,House,3,1,2,174m² ,06 Jun 2023
"2,500,000 ","96 Pakington Street,",ST KILDA VIC 3182,House,4,3,2,467m² ,05 Jun 2023
"1,780,000 ","237 Danks Street,",ALBERT PARK VIC 3206,House,3,1,−,154m² ,2023
"1,845,000","42 Westbourne Street,",PRAHRAN VIC 3181,House,2,2,1,232m² ,2023
"1,802,500","56 Powell Street,",SOUTH YARRA VIC 3141,House,3,1,−,275m² ,2023
"1,595,000","143 Surrey Road North,",SOUTH YARRA VIC 3141,House,2,1,−,229m² ,2023
"1,320,000 ","128 Gwynne Street,",RICHMOND VIC 3121,House,2,1,−,164m² ,2 Jun 2023
"1,000,000 ","19 Thomas Place,",PRAHRAN VIC 3181,House,− 0,1,2,129m² ,2023
"960,000","79 Hunter Street,",RICHMOND VIC 3121,House,2,1,−,155m² ,1 May 2023
"2,220,000","9 Moorhouse Street,",RICHMOND VIC 3121,House,4,1,1,231m² ,9 May 2023
"5,311,000","201 George Street,",EAST MELBOURNE VIC 3002,House,3,3,2,272m² ,2023
"2,100,000","69 Bendigo Street,",RICHMOND VIC 3121,House,4,1,1,307m² ,2023
"2,900,000","5 Rose Street,",RICHMOND VIC 3121,House,3,2,−,385m² ,2023
"2,950,000 ","14 Powell Street,",SOUTH YARRA VIC 3141,House,4,1,1,346m² ,2023
"3,700,000","25 Closeburn Avenue,",PRAHRAN VIC 3181,House,4,2,2,487m² ,23 May 2023
"3,465,000","9 Boyd Street,",ALBERT PARK VIC 3206,House,3,2,1,331m² ,22 May 2023
"3,800,000 ","89 Armstrong Street,",MIDDLE PARK VIC 3206,House,3,2,2,334m² ,22 May 2023
"2,500,000","64 Murray Street,",PRAHRAN VIC 3181,House,3,1,−,610m² ,2023
"2,375,000","42 Stawell Street,",RICHMOND VIC 3121,House,4,3,2,215m² ,2023
"4,110,000","374 Park Street,",SOUTH MELBOURNE VIC 3205,House,4,3,2,297m² ,2023
"1,420,000 ","47 Fawkner Street,",SOUTH YARRA VIC 3141,House,3,1,−,181m² ,2023
"1,124,500","8 Union Street,",WINDSOR VIC 3181,House,3,1,1,180m² ,2023
"1,477,500","148 Pickles Street,",SOUTH MELBOURNE VIC 3205,House,2,1,2,240m² ,19 May 2023
"4,025,000","76 Park Road,",MIDDLE PARK VIC 3206,House,4,2,1,337m² ,18 May 2023
"3,795,000 ","32 Marine Parade,",ST KILDA VIC 3182,House,5,3,2,650m² ,18 May 2023
"1,555,000 ","3 Melrose Street,",CREMORNE VIC 3121,House,4,1,−,305m² ,2023
"4,175,000","20 Airlie Avenue,",PRAHRAN VIC 3181,House,4,3,2,537m² ,2023
"3,363,000","31-33 Albert Street,",EAST MELBOURNE VIC 3002,House,3,1,2,489m² ,2023
"810,000","9-11 Racecourse Road,",NORTH MELBOURNE VIC 3051,House,2,1,2,173m² ,11 May 2023
"1,650,000 ","36 Glover Street,",SOUTH MELBOURNE VIC 3205,House,2,1,1,168m² ,10 May 2023
"5,500,000","45 St Vincent Place,",ALBERT PARK VIC 3206,House,4,1,2,290m² ,2023
"1,440,000","7 Albert Street,",EAST MELBOURNE VIC 3002,House,3,2,2,191m² ,2023
"1,820,000 ","127 Napier Street,",SOUTH MELBOURNE VIC 3205,House,2,2,1,160m² ,2023
"1,450,000","43 Cameron Street,",RICHMOND VIC 3121,House,3,2,−,186m² ,04 May 2023
"1,100,000","195 Burnley Street,",RICHMOND VIC 3121,House,2,1,1,170m² ,03 May 2023
"1,424,000","73 Donald Street,",PRAHRAN VIC 3181,House,2,1,−,212m² ,2023
"1,500,000","4 High Street,",PRAHRAN VIC 3181,House,3,1,2,328m² ,01 May 2023
"3,800,000","8 Mcgregor Street Street,",MIDDLE PARK VIC 3206,House,3,2,−,182m² ,28 Apr 2023
"1,650,000 ","21 Bromham Place,",RICHMOND VIC 3121,House,9,4,2,271m² ,24 Apr 2023
"1,171,000 ","5 Woodlawn Street,",RICHMOND VIC 3121,House,2,1,−,175m² ,2023
"3,120,000 ","39 Ferrars Place,",SOUTH MELBOURNE VIC 3205,House,4,2,1,207m² ,2023
"1,040,000 ","14 Carrangall Place,",PARKVILLE VIC 3052,House,3,2,2,173m² ,20 Apr 2023
"1,037,000","73 Baker Street,",RICHMOND VIC 3121,House,2,1,1,147m² ,9 Apr 2023
"3,030,000","45 Wright Street,",MIDDLE PARK VIC 3206,House,4,2,−,215m² ,18 Apr 2023
"2,065,000","27 Fraser Street,",MIDDLE PARK VIC 3206,House,3,1,−,278m² ,18 Apr 2023
"1,830,000","50 Richardson Street,",ALBERT PARK VIC 3206,House,3,1,1,191m² ,17 Apr 2023
"1,503,000 ","7 Boyd Street,",RICHMOND VIC 3121,House,2,1,1,209m² ,2023
"955,000 ","105 Lord Street,",RICHMOND VIC 3121,House,2,1,−,150m² ,2023
"1,509,000","30 Normanby Street,",SOUTH MELBOURNE VIC 3205,House,3,2,1,86m² ,2023
"2,634,000","13 Muir Street,",RICHMOND VIC 3121,House,3,2,4,414m² ,2023
"1,717,500","250-252 Lennox Street,",RICHMOND VIC 3121,House,3,2,−,210m² ,11 Apr 2023
"1,525,000","14 Charles Street,",ST KILDA VIC 3182,House,3,2,1,202m² ,2023
"4,900,000","87 Armstrong Street,",MIDDLE PARK VIC 3206,House,4,2,2,420m² ,04 Apr 2023
"1,055,000","43 Ireland Street,",WEST MELBOURNE VIC 3003,House,2,2,1,145m² ,04 Apr 2023
"1,600,000","423 Dorcas Street,",SOUTH MELBOURNE VIC 3205,House,3,1,1,227m² ,2023
"3,746,000","7 Fitzgerald Street,",SOUTH YARRA VIC 3141,House,3,2,2,354m² ,02 Apr 2023
"1,056,000 ","668 Victoria Street,",NORTH MELBOURNE VIC 3051,House,2,1,1,160m² ,2023
"1,470,000 ","133 Leveson Street,",NORTH MELBOURNE VIC 3051,House,3,2,−,102m² ,2023
"1,735,000","13 Malleson Street,",RICHMOND VIC 3121,House,3,1,−,197m² ,2023
"2,475,000","927 Punt Road,",SOUTH YARRA VIC 3141,House,4,2,2,464m² ,2023
"3,725,000","16-18 George Street,",EAST MELBOURNE VIC 3002,House,3,1,1,365m² ,1 Mar 2023
"1,174,050","64 York Street,",RICHMOND VIC 3121,House,3,1,1,190m² ,28 Mar 2023
"1,770,000","26 Westbank Terrace,",RICHMOND VIC 3121,House,4,2,1,309m² ,2023
"2,705,000","57 Surrey Road,",SOUTH YARRA VIC 3141,House,3,3,2,485m² ,2023
"3,800,000","15 York Street,",ST KILDA WEST VIC 3182,House,4,3,1,308m² ,2023
"13,250,000","11 Fulham Avenue,",SOUTH YARRA VIC 3141,House,6,5,4,"1,155m² ",24 Mar 2023
"2,097,000","12 Merton Place,",ALBERT PARK VIC 3206,House,2,1,1,200m² ,2023
"1,800,000","368A Danks Street,",MIDDLE PARK VIC 3206,House,3,1,1,159m² ,23 Mar 2023
"1,016,000","12A Chaucer Street,",ST KILDA VIC 3182,House,2,1,1,132m² ,2023
"1,358,000","44 Freeman Street,",RICHMOND VIC 3121,House,3,2,2,410m² ,20 Mar 2023
"925,000 ","98 Lennox Street,",RICHMOND VIC 3121,House,2,2,−,185m² ,20 Mar 2023
"2,300,000 ","26 Dinsdale Street,",ALBERT PARK VIC 3206,House,4,1,−,238m² ,2023
"1,815,000","67 Chomley Street,",PRAHRAN VIC 3181,House,3,2,−,227m² ,2023
"1,930,000","4 Portland Street,",RICHMOND VIC 3121,House,3,1,1,235m² ,2023
"2,060,000","9 George Street,",RICHMOND VIC 3121,House,3,1,2,344m² ,2023
"2,350,000","8 Cunningham Street,",SOUTH YARRA VIC 3141,House,3,1,2,295m² ,2023
"3,425,000","34 Loch Street,",ST KILDA WEST VIC 3182,House,4,1,−,390m² ,2023
"2,730,000","34 Lewisham Road,",PRAHRAN VIC 3181,House,4,2,2,412m² ,2023
"1,280,000","384 Highett Street,",RICHMOND VIC 3121,House,2,1,1,187m² ,2023
"4,600,000","40 Davis Avenue,",SOUTH YARRA VIC 3141,House,4,3,1,502m² ,17 Mar 2023
"2,485,000","86 Harold Street,",MIDDLE PARK VIC 3206,House,3,1,1,222m² ,07 Mar 2023
"1,480,000","46A Packington Street,",PRAHRAN VIC 3181,House,2,1,1,188m² ,2023
"4,350,000","8 Ferrars Place,",SOUTH MELBOURNE VIC 3205,House,4,2,1,402m² ,2023
"1,660,000","19 Havelock Street,",ST KILDA VIC 3182,House,3,1,2,285m² ,04 Mar 2023
"1,600,000 ","2-4 Purcell Street,",NORTH MELBOURNE VIC 3051,House,3,1,1,145m² ,03 Mar 2023
"1,700,000","395 Church Street,",RICHMOND VIC 3121,House,4,1,3,295m² ,03 Mar 2023
"4,690,000","4 Cassell Street,",SOUTH YARRA VIC 3141,House,4,2,2,580m² ,02 Mar 2023
"2,445,000","40 Larnook Street,",PRAHRAN VIC 3181,House,3,2,2,346m² ,01 Mar 2023
"1,995,000","289 Burnley Street,",RICHMOND VIC 3121,House,4,2,2,417m² ,01 Mar 2023
"2,300,000","8 Longmore Street,",ST KILDA WEST VIC 3182,House,3,1,1,274m² ,2023
"1,810,000 ","16 Curran Street,",NORTH MELBOURNE VIC 3051,House,4,2,−,246m² ,2023
"915,000 ","28 Edinburgh Street,",RICHMOND VIC 3121,House,2,1,−,158m² ,2023
"4,165,000","20 Page Street,",ALBERT PARK VIC 3206,House,4,3,1,265m² ,2023
"1,420,000 ","302 Lennox Street,",RICHMOND VIC 3121,House,2,1,1,173m² ,2023
"2,450,000","130 Napier Street,",SOUTH MELBOURNE VIC 3205,House,3,2,2,235m² ,2023
"2,220,000 ","22 Henderson Street,",SOUTH MELBOURNE VIC 3205,House,3,1,−,191m² ,2023
"2,625,000","63 Spenser Street,",ST KILDA VIC 3182,House,3,2,2,324m² ,2023
"1,650,000","30 Kent Street,",RICHMOND VIC 3121,House,3,2,1,219m² ,24 Feb 2023
