Price,Address,Suburb,House Type,Number of Rooms,Number of Baths,Number of Parking,Area,Sold Date
1200000,"19 McLaren Street,",ADELAIDE SA 5000,House,3,2,−,135m² ,2 Jun 2022
1280000,"239 Gilbert Street,",ADELAIDE SA 5000,House,3,2,2,301m² ,15 Jun 2022
601000,"16 Collins Street,",ADELAIDE SA 5000,House,2,1,2,118m² ,2022
772000,"290 Gilbert Street,",ADELAIDE SA 5000,House,2,1,−,170m² ,2022
663000,"28 Louisa Street,",ADELAIDE SA 5000,House,2,1,−,119m² ,17 May 2022
870000,"30 Marion Street,",ADELAIDE SA 5000,House,2,1,1,183m² ,2022
2000000,"233 Gilles Street,",ADELAIDE SA 5000,House,5,3,4,371m² ,26 Apr 2022
855000,"79 McLaren Street,",ADELAIDE SA 5000,House,3,1,2,167m² ,08 Apr 2022
705000,"268 Wright Street,",ADELAIDE SA 5000,House,2,1,2,122m² ,06 Apr 2022
960000,"1/211 Gilles Street,",ADELAIDE SA 5000,House,3,2,2,140m² ,2022
1350000,"346A Angas Street,",ADELAIDE SA 5000,House,3,3,1,132m² ,2022
735000,"13 Hobsons Place,",ADELAIDE SA 5000,House,2,2,2,117m² ,23 Mar 2022
705000,"24 Sturt Street,",ADELAIDE SA 5000,House,3,2,1,86m² ,23 Feb 2022
735501,"38 Tucker Street,",ADELAIDE SA 5000,House,2,1,1,162m² ,9 Feb 2022
1005000,"55 Halifax Street,",ADELAIDE SA 5000,House,2,2,2,142m² ,7 Feb 2022
660000,"22 Surflen Street,",ADELAIDE SA 5000,House,2,1,−,109m² ,23 Jan 2022
2350000,"5/30 Halifax Street,",ADELAIDE SA 5000,House,4,4,3,600m² ,18 Jan 2022
1180000,"17 William Lane,",ADELAIDE SA 5000,House,2,2,2,113m² ,14 Jan 2022
1150000,"25 Vincent Place,",ADELAIDE SA 5000,House,2,2,1,235m² ,2022
1210000,"9 William Lane,",ADELAIDE SA 5000,House,3,2,2,138m² ,29 Dec 2021
920000,"365 Carrington Street,",ADELAIDE SA 5000,House,2,1,2,138m² ,27 Dec 2021
1525000,"15 Charlotte Place,",ADELAIDE SA 5000,House,3,2,2,162m² ,23 Dec 2021
1150000,"419 Carrington Street,",ADELAIDE SA 5000,House,3,1,1,250m² ,2021
1650000,"116 East Terrace,",ADELAIDE SA 5000,House,3,2,2,330m² ,22 Dec 2021
835000,"15 Wilson Street,",ADELAIDE SA 5000,House,3,2,2,139m² ,2021
500000,"19 Hume Street,",ADELAIDE SA 5000,House,2,1,1,113m² ,20 Dec 2021
690000,"38 South Terrace,",ADELAIDE SA 5000,House,3,1,2,109m² ,14 Dec 2021
1460000,"214 Carrington Street,",ADELAIDE SA 5000,House,3,1,1,158m² ,10 Dec 2021
740000,"37A Hallett Street,",ADELAIDE SA 5000,House,2,1,2,90m² ,21 Nov 2021
1210000,"367 Halifax Street,",ADELAIDE SA 5000,House,4,1,2,258m² ,2021
650000,"22 Claxton Street,",ADELAIDE SA 5000,House,3,1,−,112m² ,2021
950000,"18 Ada Street,",ADELAIDE SA 5000,House,2,1,−,138m² ,2021
1382500,"354 Halifax Street,",ADELAIDE SA 5000,House,4,1,2,301m² ,2021
1400000,"64 McLaren Street,",ADELAIDE SA 5000,House,4,2,2,198m² ,2021
775000,"224 Frome Street,",ADELAIDE SA 5000,Villa,2,1,1,256m² ,9 Oct 2021
596000,"3/179 Sturt Street,",ADELAIDE SA 5000,House,2,2,1,102m² ,26 Oct 2021
741000,"19 Chatham Street,",ADELAIDE SA 5000,House,3,1,1,171m² ,2021
800000,"284 Carrington Street,",ADELAIDE SA 5000,House,3,1,1,130m² ,2021
605000,"25 Colby Place,",ADELAIDE SA 5000,House,2,1,2,56m² ,7 Sep 2021
1261000,"28 Catherine Helen Spence Street,",ADELAIDE SA 5000,House,3,3,2,200m² ,24 Sep 2021
795000,"16 Dimora Court,",ADELAIDE SA 5000,House,3,1,2,118m² ,2021
1410000,"17 Louisa Street,",ADELAIDE SA 5000,House,4,1,2,354m² ,2021
900000,"12A Stafford Street,",ADELAIDE SA 5000,House,3,3,1,82m² ,13 Sep 2021
690000,"14/211 Gilles Street,",ADELAIDE SA 5000,House,3,2,1,120m² ,03 Sep 2021
790000,"17 Chatham Street,",ADELAIDE SA 5000,House,5,1,1,179m² ,20 Aug 2021
965000,"11 Lowe Street,",ADELAIDE SA 5000,House,3,2,1,167m² ,11 Aug 2021
552000,"18 Maxwell Street,",ADELAIDE SA 5000,Terrace,2,1,−,120m² ,2021
1400000,"16 Royal Avenue,",ADELAIDE SA 5000,House,4,2,−,250m² ,2021
800000,"51 Symonds Place,",ADELAIDE SA 5000,House,2,1,1,214m² ,26 Jul 2021
1025000,"20 Russell Street,",ADELAIDE SA 5000,House,3,1,2,264m² ,2 Jul 2021
1350000,"71 Regent Street South,",ADELAIDE SA 5000,House,2,3,2,167m² ,20 Jul 2021
850000,"18 Gladstone Street,",ADELAIDE SA 5000,House,3,2,1,103m² ,11 Jul 2021
600000,"12 Wright Court,",ADELAIDE SA 5000,House,2,1,−,75m² ,2021
1610000,"37 Hurtle Square,",ADELAIDE SA 5000,House,3,2,1,176m² ,2021
950000,"26 Blackburn Street,",ADELAIDE SA 5000,House,3,2,1,114m² ,25 Jun 2021
450000,"18 Oakley Street,",ADELAIDE SA 5000,House,2,1,1,124m² ,2021
1240000,"26 Wakeham Street,",ADELAIDE SA 5000,House,1,1,2,240m² ,16 Jun 2021
730000,"20 Gray Street,",ADELAIDE SA 5000,House,3,1,−,206m² ,2021
730000,"21 Chatham Street,",ADELAIDE SA 5000,House,3,1,1,186m² ,03 Jun 2021
875000,"256 Gilles Street,",ADELAIDE SA 5000,House,2,1,1,228m² ,2021
730000,"20 Cairns Street,",ADELAIDE SA 5000,House,3,1,−,184m² ,2021
787000,"12 Allen Place,",ADELAIDE SA 5000,House,3,1,1,175m² ,2021
755000,"11 Ada Street,",ADELAIDE SA 5000,House,2,1,2,252m² ,03 May 2021
910000,"234 Halifax Street,",ADELAIDE SA 5000,House,3,1,1,201m² ,3 Apr 2021
600000,"34 Hallett Street,",ADELAIDE SA 5000,House,2,1,−,116m² ,2021
695000,"11A Hume Street,",ADELAIDE SA 5000,House,3,1,1,130m² ,15 Apr 2021
610000,"54 Corryton Street,",ADELAIDE SA 5000,House,2,1,1,97m² ,13 Apr 2021
1510000,"338-340 Halifax Street,",ADELAIDE SA 5000,House,4,2,−,369m² ,2021
620000,"7 Hume Street,",ADELAIDE SA 5000,House,3,2,1,82m² ,08 Apr 2021
627250,"16 Claxton Street,",ADELAIDE SA 5000,House,2,1,−,114m² ,29 Mar 2021
1025000,"235 Gilbert Street,",ADELAIDE SA 5000,House,3,2,2,288m² ,08 Mar 2021
825000,"32 Claxton Street,",ADELAIDE SA 5000,House,3,1,2,241m² ,2021
566000,"17 Vinrace Street,",ADELAIDE SA 5000,House,2,2,2,112m² ,26 Feb 2021
745500,"15 Louisa Street,",ADELAIDE SA 5000,House,3,1,2,156m² ,24 Feb 2021
820000,"174 South Terrace,",ADELAIDE SA 5000,House,3,1,1,286m² ,22 Feb 2021
1450000,"21 Bonython Close,",ADELAIDE SA 5000,House,3,2,2,280m² ,29 Jan 2021
835000,"117 Sturt Street,",ADELAIDE SA 5000,House,3,1,6,251m² ,29 Jan 2021
466500,"64 Corryton Street,",ADELAIDE SA 5000,House,1,1,−,95m² ,18 Jan 2021
610000,"10 Gladstone Street,",ADELAIDE SA 5000,House,2,1,−,109m² ,11 Jan 2021
750000,"252 Gilles Street,",ADELAIDE SA 5000,House,3,1,1,204m² ,2021
490000,"21 Claxton Street,",ADELAIDE SA 5000,House,2,2,−,129m² ,14 Dec 2020
1013000,"29 Tomsey Street,",ADELAIDE SA 5000,House,3,1,2,323m² ,2020
760000,"15 Todd Place,",ADELAIDE SA 5000,House,3,1,2,59m² ,03 Dec 2020
515000,"16 Ehmckes Lane,",ADELAIDE SA 5000,House,2,1,1,118m² ,30 Nov 2020
820000,"344 Angas Street,",ADELAIDE SA 5000,House,3,1,1,132m² ,2020
1385000,"55 Russell Street,",ADELAIDE SA 5000,House,3,2,2,202m² ,15 Nov 2020
535000,"184 Gilbert Street,",ADELAIDE SA 5000,House,2,1,−,113m² ,15 Nov 2020
638000,"314 Halifax Street,",ADELAIDE SA 5000,House,3,1,1,196m² ,2020
645000,"24 Hallett Street,",ADELAIDE SA 5000,Semi-detached,2,1,−,166m² ,28 Oct 2020
1530000,"231 Carrington Street,",ADELAIDE SA 5000,House,3,2,2,209m² ,28 Oct 2020
515000,"14 Weil Street,",ADELAIDE SA 5000,House,2,1,−,133m² ,22 Oct 2020
1020000,"357 Halifax Street,",ADELAIDE SA 5000,House,3,2,2,310m² ,21 Oct 2020
965000,"110 South Terrace,",ADELAIDE SA 5000,House,3,3,−,167m² ,2020
820000,"2 & 4 Sanders Place,",ADELAIDE SA 5000,House,3,2,1,199m² ,17 Sep 2020
615000,"26 Albert Street,",ADELAIDE SA 5000,House,2,1,−,184m² ,13 Sep 2020
475000,"4/15 Sydney Place,",ADELAIDE SA 5000,House,2,1,1,53m² ,02 Sep 2020
697500,"241 Carrington Street,",ADELAIDE SA 5000,House,2,1,2,201m² ,24 Aug 2020
1050000,"321/323 Halifax Street,",ADELAIDE SA 5000,House,2,2,1,351m² ,29 Jul 2020
390000,"26 Byron Place,",ADELAIDE SA 5000,House,1,1,−,111m² ,2020
715000,"28 Howard Florey Street,",ADELAIDE SA 5000,House,2,1,2,110m² ,30 Jun 2020
520000,"12 Ehmckes Lane,",ADELAIDE SA 5000,House,2,1,1,119m² ,16 Jun 2020
1200000,"356 Halifax Street,",ADELAIDE SA 5000,House,7,1,3,300m² ,12 Jun 2020
480000,"4 Allen Place,",ADELAIDE SA 5000,House,2,1,−,191m² ,2020
908000,"22 Albert Street,",ADELAIDE SA 5000,House,2,2,2,185m² ,15 Apr 2020
935000,"15 William Lane,",ADELAIDE SA 5000,House,3,2,2,134m² ,07 Apr 2020
767500,"12 McLaren Street,",ADELAIDE SA 5000,House,2,1,1,150m² ,05 Apr 2020
620000,"291 Gilles Street,",ADELAIDE SA 5000,House,2,1,1,127m² ,03 Apr 2020
419000,"64A Corryton Street,",ADELAIDE SA 5000,House,1,1,2,96m² ,23 Mar 2020
950000,"311 Gilles Street,",ADELAIDE SA 5000,House,3,1,2,182m² ,10 Mar 2020
1400000,"307 Gilles Street,",ADELAIDE SA 5000,House,5,3,2,250m² ,02 Mar 2020
585000,"21a Wakeham Street,",ADELAIDE SA 5000,House,2,1,−,134m² ,17 Jan 2020
680000,"347 Angas Street,",ADELAIDE SA 5000,House,2,2,1,113m² ,2020
800000,"318 Halifax Street,",ADELAIDE SA 5000,House,2,1,1,210m² ,2020
634000,"295 Carrington Street,",ADELAIDE SA 5000,House,2,1,−,145m² ,11 Nov 2019
925000,"357 Halifax Street,",ADELAIDE SA 5000,House,3,2,−,310m² ,06 Nov 2019
484000,"256A Gilbert Street,",ADELAIDE SA 5000,House,1,1,−,112m² ,15 Oct 2019
550000,"19 Little Gilbert Street,",ADELAIDE SA 5000,House,2,1,1,121m² ,04 Oct 2019
1300000,"27 Power Street,",ADELAIDE SA 5000,House,3,2,−,232m² ,02 Oct 2019
634000,"295 Carrington Street,",ADELAIDE SA 5000,House,2,1,−,145m² ,27 Sep 2019
1195000,"12 Crowther Street,",ADELAIDE SA 5000,House,3,2,2,161m² ,25 Sep 2019
902000,"201 Gilbert Street,",ADELAIDE SA 5000,House,2,2,3,220m² ,2019
560000,"188 Gray Street,",ADELAIDE SA 5000,House,3,1,−,212m² ,18 Sep 2019
775000,"66 Alfred Street,",ADELAIDE SA 5000,House,4,1,2,131m² ,05 Sep 2019
565000,"18 Hume Street,",ADELAIDE SA 5000,Duplex,2,1,−,132m² ,04 Sep 2019
470000,"247 Carrington Street,",ADELAIDE SA 5000,House,1,1,2,117m² ,23 Aug 2019
500000,"293 Gilles Street,",ADELAIDE SA 5000,House,2,1,−,126m² ,18 Jul 2019
780000,"322 Halifax Street,",ADELAIDE SA 5000,House,2,1,1,207m² ,2019
955000,"340 Carrington Street,",ADELAIDE SA 5000,House,2,2,1,121m² ,28 Jun 2019
510000,"21 Little Gilbert Street,",ADELAIDE SA 5000,House,2,1,1,110m² ,14 Jun 2019
2050000,"307 North Terrace,",ADELAIDE SA 5000,House,4,3,2,205m² ,23 May 2019
700000,"19 Vincent Street,",ADELAIDE SA 5000,House,2,1,−,158m² ,2019
780000,"81 McLaren Street,",ADELAIDE SA 5000,House,2,1,1,167m² ,15 May 2019
480000,"59 Alfred Street,",ADELAIDE SA 5000,House,2,1,−,90m² ,26 Apr 2019
694000,"224 Angas Street,",ADELAIDE SA 5000,House,2,1,1,296m² ,2019
826000,"261 Wright Street,",ADELAIDE SA 5000,House,3,1,1,232m² ,2019
1200000,"309 Gilles Street,",ADELAIDE SA 5000,House,3,1,2,231m² ,2019
575500,"10 Wright Court,",ADELAIDE SA 5000,House,2,1,−,77m² ,28 Mar 2019
724650,"54 McLaren Street,",ADELAIDE SA 5000,House,2,1,2,167m² ,25 Feb 2019
744000,"230 Frome Street,",ADELAIDE SA 5000,House,2,1,1,255m² ,2019
900000,"350 Gilles Street,",ADELAIDE SA 5000,House,2,1,2,188m² ,01 Feb 2019
558000,"28 Kate Court,",ADELAIDE SA 5000,Semi-detached,2,1,1,208m² ,30 Jan 2019
1590000,"23-25 Bonython Close,",ADELAIDE SA 5000,House,3,2,2,280m² ,14 Dec 2018
4750000,"165 East Terrace,",ADELAIDE SA 5000,House,4,4,3,"1,614m² ",13 Dec 2018
691500,"17 Hamilton Place,",ADELAIDE SA 5000,House,3,1,2,250m² ,13 Dec 2018
1105000,"358 Angas Street,",ADELAIDE SA 5000,House,4,3,2,167m² ,8 Nov 2018
605000,"30 Alfred Street,",ADELAIDE SA 5000,House,3,1,−,225m² ,28 Nov 2018
600000,"28 James Street,",ADELAIDE SA 5000,House,3,1,1,148m² ,19 Nov 2018
550000,"17 Wright Court,",ADELAIDE SA 5000,House,2,1,−,126m² ,18 Nov 2018
820000,"236 Halifax Street,",ADELAIDE SA 5000,House,3,1,1,198m² ,2018
560000,"12 Stephens Street,",ADELAIDE SA 5000,House,2,1,2,180m² ,07 Nov 2018
1100000,"14 Tomsey Street,",ADELAIDE SA 5000,House,2,2,2,174m² ,11 Oct 2018
576000,"20 Cairns Street,",ADELAIDE SA 5000,House,2,1,1,193m² ,01 Sep 2018
604000,"11 Spence Place,",ADELAIDE SA 5000,House,2,2,1,78m² ,01 Aug 2018
359000,"242A Gilbert St,",ADELAIDE SA 5000,House,2,1,−,121m² ,2018
2630000,"440 Gilles Street,",ADELAIDE SA 5000,House,4,4,3,"1,120m² ",09 Jul 2018
430500,"58 Corryton St,",ADELAIDE SA 5000,House,1,1,−,97m² ,25 Jun 2018
697500,"304 Gilles Street,",ADELAIDE SA 5000,House,3,1,1,160m² ,28 May 2018
594000,"17A Vincent Place,",ADELAIDE SA 5000,House,2,1,1,116m² ,2018
780000,"27 Little Sturt Street,",ADELAIDE SA 5000,House,3,1,2,237m² ,2018
410000,"12A Murrays Lane,",ADELAIDE SA 5000,House,1,1,−,121m² ,2018
410000,"12A Murrays Lane,",ADELAIDE SA 5000,House,1,1,−,121m² ,2018
515000,"28 Albert Street,",ADELAIDE SA 5000,House,2,1,−,191m² ,27 Feb 2018
511000,"18 Hobsons Place,",ADELAIDE SA 5000,House,2,1,2,55m² ,12 Feb 2018
916000,"110 South Terrace,",ADELAIDE SA 5000,House,3,3,−,167m² ,2018
571000,"22 Hallett St,",ADELAIDE SA 5000,House,2,1,−,170m² ,2017
1000000,"350 Halifax Street,",ADELAIDE SA 5000,House,3,2,1,251m² ,2017
875000,"231 Carrington Street,",ADELAIDE SA 5000,House,4,1,−,393m² ,01 Dec 2017
950000,"20 Catherine Helen Spence Street,",ADELAIDE SA 5000,House,3,3,2,199m² ,1 Dec 2017
680000,"2/21 Harriett Street,",ADELAIDE SA 5000,House,2,1,1,124m² ,22 Nov 2017
610000,"17 Gray Court,",ADELAIDE SA 5000,House,2,1,2,128m² ,08 Nov 2017
1450000,"73 South Terrace,",ADELAIDE SA 5000,House,3,2,3,177m² ,18 Jul 2017
702500,"334a Carrington Street,",ADELAIDE SA 5000,House,3,1,1,116m² ,8 Jun 2017
657000,"30 McLaren Street,",ADELAIDE SA 5000,House,2,1,1,158m² ,2017
473000,"30 Vincent Street,",ADELAIDE SA 5000,House,2,1,−,117m² ,1 May 2017
840000,"268 Gilbert Street,",ADELAIDE SA 5000,House,2,2,1,217m² ,2017
655500,"50 Alfred Street,",ADELAIDE SA 5000,House,2,1,1,140m² ,4 Apr 2017
550000,"8 Dimora Court,",ADELAIDE SA 5000,House,2,1,1,100m² ,03 Apr 2017
510000,"178 Gilbert Street,",ADELAIDE SA 5000,House,2,1,1,178m² ,2017
850000,"151 Gilbert Street,",ADELAIDE SA 5000,House,4,1,4,267m² ,14 Dec 2016
537500,"30 Delhi Street,",ADELAIDE SA 5000,House,2,2,1,122m² ,26 Oct 2016
565000,"40 Delhi Street,",ADELAIDE SA 5000,House,2,1,2,137m² ,10 Oct 2016
960000,"413 Carrington Street,",ADELAIDE SA 5000,House,3,2,1,167m² ,2016
921000,"11 Castle Street,",ADELAIDE SA 5000,House,2,2,1,149m² ,07 Sep 2016
580600,,ADELAIDE SA 5000,House,2,1,1,141m² ,11 Aug 2016
672000,"8 Stafford Street,",ADELAIDE SA 5000,House,3,2,4,119m² ,11 Aug 2016
980000,"358 Angas Street,",ADELAIDE SA 5000,House,4,2,2,167m² ,05 Aug 2016
650000,"26 Castle Street,",ADELAIDE SA 5000,House,2,1,1,124m² ,27 Jul 2016
570000,"11 Little Gilbert Street,",ADELAIDE SA 5000,House,3,1,1,190m² ,22 Jul 2016
905000,"143 Gilbert Street,",ADELAIDE SA 5000,House,3,1,4,251m² ,2016
645000,"22-24 Stephens Street,",ADELAIDE SA 5000,House,2,1,−,295m² ,27 May 2016
480000,"18A Hamilton Place,",ADELAIDE SA 5000,House,2,1,1,125m² ,29 Jan 2016
476000,"18 Charlotte Street,",ADELAIDE SA 5000,Terrace,2,1,−,115m² ,25 Jan 2016
576000,"17 Gladstone Street,",ADELAIDE SA 5000,House,2,1,1,113m² ,18 Jan 2016
775000,"218 Halifax Street,",ADELAIDE SA 5000,House,3,1,−,311m² ,14 Dec 2015
651000,"30 Whitmore Square,",ADELAIDE SA 5000,House,3,2,1,162m² ,2015
720000,"13 Hamilton Place,",ADELAIDE SA 5000,House,3,1,4,250m² ,27 Nov 2015
540000,"17A Vincent Place,",ADELAIDE SA 5000,House,2,1,1,116m² ,13 Nov 2015
1010000,"12 Crowther Street,",ADELAIDE SA 5000,House,3,2,2,161m² ,28 Sep 2015
701000,"19 Kate Court,",ADELAIDE SA 5000,House,3,1,−,255m² ,2015
480000,"22 Little Sturt Street,",ADELAIDE SA 5000,House,2,1,−,161m² ,17 Aug 2015
360000,"53 McLaren Street,",ADELAIDE SA 5000,House,1,1,−,92m² ,10 Aug 2015
547000,"362 Carrington Street,",ADELAIDE SA 5000,House,1,1,1,175m² ,2015
810000,"33 St. Helena Place,",ADELAIDE SA 5000,House,2,2,1,175m² ,15 Jun 2015
1000000,"416 Carrington Street,",ADELAIDE SA 5000,House,4,3,2,218m² ,05 Jun 2015
950000,"380 Halifax Street,",ADELAIDE SA 5000,House,2,1,1,251m² ,2015
585000,"245 Carrington Street,",ADELAIDE SA 5000,House,2,2,−,149m² ,27 May 2015
710000,"254 Gilles Street,",ADELAIDE SA 5000,House,2,1,2,231m² ,2015
760000,"25 Royal Avenue,",ADELAIDE SA 5000,House,3,2,−,248m² ,16 Apr 2015
617000,"48 Gilles Street,",ADELAIDE SA 5000,House,2,1,2,65m² ,19 Mar 2015
700000,"24 Charlotte Place,",ADELAIDE SA 5000,House,2,1,1,179m² ,24 Feb 2015
422500,"14 Charlotte Street,",ADELAIDE SA 5000,House,2,1,−,106m² ,2015
660000,"236 Halifax Street,",ADELAIDE SA 5000,House,3,1,1,198m² ,22 Dec 2014
770000,"25 Vincent Place,",ADELAIDE SA 5000,House,2,2,1,235m² ,03 Dec 2014
1700000,"142 South Terrace,",ADELAIDE SA 5000,House,4,2,2,420m² ,03 Dec 2014
2450000,"101 Grote Street,",ADELAIDE SA 5000,House,5,4,10,877m² ,05 Nov 2014
380000,"17 Gladstone Street,",ADELAIDE SA 5000,House,1,1,−,113m² ,2014
695000,"14 Daly Street,",ADELAIDE SA 5000,House,3,2,2,62m² ,02 Sep 2014
658250,"13 Hamilton Place,",ADELAIDE SA 5000,House,3,1,2,250m² ,2014
648000,"15 Russell Street,",ADELAIDE SA 5000,House,3,1,1,178m² ,2014
792000,"285 Gilbert Street,",ADELAIDE SA 5000,House,3,2,2,175m² ,29 Jul 2014
462000,"28 Louisa Street,",ADELAIDE SA 5000,House,2,1,−,121m² ,2014
650000,"214 East Terrace,",ADELAIDE SA 5000,House,3,2,1,120m² ,20 Jun 2014
563000,"12 Kenton Street,",ADELAIDE SA 5000,House,2,1,1,249m² ,2014
642500,"38 McLaren Street,",ADELAIDE SA 5000,House,2,1,−,193m² ,2014
665000,"5 Southcott Walk,",ADELAIDE SA 5000,House,2,2,2,80m² ,2014
925000,"56 McLaren Street,",ADELAIDE SA 5000,House,3,2,1,154m² ,2013
488000,"15 Kenton Street,",ADELAIDE SA 5000,House,2,1,−,150m² ,10 Dec 2013
426500,"11 Sanders Place,",ADELAIDE SA 5000,House,2,1,−,139m² ,2013
720888,"17 Myers Lane,",ADELAIDE SA 5000,House,3,2,2,175m² ,12 Oct 2013
500000,"17 Chatham Street,",ADELAIDE SA 5000,House,3,1,1,179m² ,
845000,"5 Whitmore Square,",ADELAIDE SA 5000,House,3,1,3,309m² ,2013
584000,"14 Kenton Street,",ADELAIDE SA 5000,House,2,1,2,203m² ,2013
429000,"50 Alfred Street,",ADELAIDE SA 5000,House,2,1,1,140m² ,25 Jul 2012
496000,"261 Wright Street,",ADELAIDE SA 5000,House,2,1,−,232m² ,31 Mar 2012
475000,"240 Gilbert St,",ADELAIDE SA 5000,House,2,1,−,200m² ,01 Sep 2011
600000,"21 O Brien Street,",ADELAIDE SA 5000,House,4,2,2,273m² ,15 Sep 2010
